id_subsistema;nom_subsistema;din_instante;val_cmomediasemanal;val_cmoleve;val_cmomedia;val_cmopesada
N;NORTE;2011-10-14;40.82000000;40.46000000;40.98000000;41.69000000
NE;NORDESTE;2011-10-14;40.82000000;40.46000000;40.98000000;41.69000000
S;SUL;2011-10-14;40.82000000;40.46000000;40.98000000;41.69000000
SE;SUDESTE;2011-10-14;40.82000000;40.46000000;40.98000000;41.69000000
N;NORTE;2011-10-21;36.10000000;35.23000000;36.55000000;36.73000000
NE;NORDESTE;2011-10-21;36.10000000;35.23000000;36.55000000;36.73000000
S;SUL;2011-10-21;36.10000000;35.23000000;36.55000000;36.73000000
SE;SUDESTE;2011-10-21;36.10000000;35.23000000;36.55000000;36.73000000
N;NORTE;2011-10-28;21.99000000;21.49000000;22.24000000;22.39000000
NE;NORDESTE;2011-10-28;21.98000000;21.49000000;22.24000000;22.39000000
S;SUL;2011-10-28;21.98000000;21.49000000;22.24000000;22.39000000
SE;SUDESTE;2011-10-28;21.98000000;21.49000000;22.24000000;22.39000000
N;NORTE;2011-11-04;36.83000000;36.33000000;37.09000000;37.87000000
NE;NORDESTE;2011-11-04;36.83000000;36.33000000;37.09000000;37.87000000
S;SUL;2011-11-04;36.83000000;36.33000000;37.09000000;37.87000000
SE;SUDESTE;2011-11-04;36.83000000;36.33000000;37.09000000;37.87000000
N;NORTE;2011-11-11;42.54000000;41.85000000;42.93000000;42.93000000
NE;NORDESTE;2011-11-11;42.54000000;41.85000000;42.93000000;42.93000000
S;SUL;2011-11-11;42.54000000;41.85000000;42.93000000;42.93000000
SE;SUDESTE;2011-11-11;42.54000000;41.85000000;42.93000000;42.93000000
N;NORTE;2011-11-18;38.58000000;37.96000000;38.97000000;39.57000000
NE;NORDESTE;2011-11-18;38.58000000;37.96000000;38.97000000;39.57000000
S;SUL;2011-11-18;38.58000000;37.96000000;38.97000000;39.57000000
SE;SUDESTE;2011-11-18;38.58000000;37.96000000;38.97000000;39.57000000
N;NORTE;2011-11-25;43.83000000;42.86000000;44.38000000;44.38000000
NE;NORDESTE;2011-11-25;43.83000000;42.86000000;44.38000000;44.38000000
S;SUL;2011-11-25;43.83000000;42.86000000;44.38000000;44.38000000
SE;SUDESTE;2011-11-25;43.83000000;42.86000000;44.38000000;44.38000000
N;NORTE;2011-12-02;60.08000000;58.37000000;61.03000000;61.19000000
NE;NORDESTE;2011-12-02;60.08000000;58.37000000;61.03000000;61.19000000
S;SUL;2011-12-02;60.08000000;58.37000000;61.03000000;61.19000000
SE;SUDESTE;2011-12-02;60.08000000;58.37000000;61.03000000;61.19000000
N;NORTE;2011-12-09;46.20000000;45.49000000;45.96000000;49.82000000
NE;NORDESTE;2011-12-09;46.20000000;45.49000000;45.96000000;49.82000000
S;SUL;2011-12-09;48.96000000;47.43000000;49.82000000;49.82000000
SE;SUDESTE;2011-12-09;48.96000000;47.43000000;49.82000000;49.82000000
N;NORTE;2011-12-16;24.99000000;24.77000000;24.93000000;26.08000000
NE;NORDESTE;2011-12-16;24.99000000;24.77000000;24.93000000;26.08000000
S;SUL;2011-12-16;34.32000000;33.29000000;34.91000000;34.91000000
SE;SUDESTE;2011-12-16;34.32000000;33.29000000;34.91000000;34.91000000
N;NORTE;2011-12-23;28.00000000;27.72000000;27.89000000;29.51000000
NE;NORDESTE;2011-12-23;28.00000000;27.72000000;27.89000000;29.51000000
S;SUL;2011-12-23;43.33000000;42.13000000;44.00000000;44.10000000
SE;SUDESTE;2011-12-23;43.33000000;42.13000000;44.00000000;44.10000000
N;NORTE;2011-12-30;26.16000000;25.78000000;25.91000000;28.70000000
NE;NORDESTE;2011-12-30;26.16000000;25.78000000;25.91000000;28.70000000
S;SUL;2011-12-30;38.71000000;37.82000000;39.21000000;39.24000000
SE;SUDESTE;2011-12-30;38.53000000;37.82000000;38.88000000;39.24000000
