id_subsistema;nom_subsistema;din_instante;val_cmomediasemanal;val_cmoleve;val_cmomedia;val_cmopesada
NE;NORDESTE;2005-02-18;0E-8;0E-8;0E-8;0E-8
S;SUL;2005-02-18;6.91000000;6.75000000;7.01000000;7.01000000
SE;SUDESTE;2005-02-18;0E-8;0E-8;0E-8;0E-8
N;NORTE;2005-02-25;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2005-02-25;0E-8;0E-8;0E-8;0E-8
S;SUL;2005-02-25;11.32000000;11.15000000;11.42000000;11.42000000
SE;SUDESTE;2005-02-25;0E-8;0E-8;0E-8;0E-8
N;NORTE;2005-03-04;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2005-03-04;0E-8;0E-8;0E-8;0E-8
S;SUL;2005-03-04;23.17000000;22.36000000;23.64000000;23.64000000
SE;SUDESTE;2005-03-04;6.31000000;6.29000000;6.29000000;6.49000000
N;NORTE;2005-03-11;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2005-03-11;0E-8;0E-8;0E-8;0E-8
S;SUL;2005-03-11;24.45000000;23.09000000;25.23000000;25.23000000
SE;SUDESTE;2005-03-11;0E-8;0E-8;0E-8;0E-8
N;NORTE;2005-03-18;1.79000000;0E-8;0E-8;16.70000000
NE;NORDESTE;2005-03-18;0E-8;0E-8;0E-8;0E-8
S;SUL;2005-03-18;22.41000000;21.68000000;22.79000000;23.01000000
SE;SUDESTE;2005-03-18;16.45000000;16.25000000;16.53000000;16.70000000
N;NORTE;2005-03-25;1.58000000;0.03000000;0.03000000;17.44000000
NE;NORDESTE;2005-03-25;0E-8;0E-8;0E-8;0E-8
S;SUL;2005-03-25;22.60000000;22.00000000;23.00000000;23.41000000
SE;SUDESTE;2005-03-25;17.20000000;17.18000000;17.18000000;17.44000000
N;NORTE;2005-04-01;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2005-04-01;0E-8;0E-8;0E-8;0E-8
S;SUL;2005-04-01;27.23000000;26.17000000;27.74000000;28.31000000
SE;SUDESTE;2005-04-01;0E-8;0E-8;0E-8;0E-8
N;NORTE;2005-04-08;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2005-04-08;0E-8;0E-8;0E-8;0E-8
S;SUL;2005-04-08;124.33000000;121.78000000;125.45000000;127.39000000
SE;SUDESTE;2005-04-08;0E-8;0E-8;0E-8;0E-8
N;NORTE;2005-04-15;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2005-04-15;0E-8;0E-8;0E-8;0E-8
S;SUL;2005-04-15;34.35000000;17.02000000;44.03000000;45.24000000
SE;SUDESTE;2005-04-15;17.06000000;17.02000000;17.02000000;17.40000000
N;NORTE;2005-04-22;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2005-04-22;0E-8;0E-8;0E-8;0E-8
S;SUL;2005-04-22;70.72000000;69.81000000;71.20000000;72.61000000
SE;SUDESTE;2005-04-22;21.82000000;21.66000000;21.88000000;22.23000000
N;NORTE;2005-04-29;3.10000000;0E-8;0E-8;28.92000000
NE;NORDESTE;2005-04-29;0E-8;0E-8;0E-8;0E-8
S;SUL;2005-04-29;95.69000000;93.58000000;96.25000000;100.06000000
SE;SUDESTE;2005-04-29;28.76000000;28.74000000;28.74000000;28.92000000
N;NORTE;2005-05-06;4.51000000;0E-8;0E-8;42.11000000
NE;NORDESTE;2005-05-06;0E-8;0E-8;0E-8;0E-8
S;SUL;2005-05-06;61.20000000;41.97000000;71.67000000;74.55000000
SE;SUDESTE;2005-05-06;41.99000000;41.97000000;41.97000000;42.11000000
N;NORTE;2005-05-13;3.96000000;0E-8;0E-8;36.93000000
NE;NORDESTE;2005-05-13;0E-8;0E-8;0E-8;0E-8
S;SUL;2005-05-13;81.35000000;36.93000000;105.91000000;110.40000000
SE;SUDESTE;2005-05-13;36.92000000;36.90000000;36.93000000;36.93000000
N;NORTE;2005-05-20;4.77000000;0E-8;0E-8;44.48000000
NE;NORDESTE;2005-05-20;0E-8;0E-8;0E-8;0E-8
S;SUL;2005-05-20;117.80000000;44.41000000;159.16000000;162.03000000
SE;SUDESTE;2005-05-20;44.42000000;44.41000000;44.41000000;44.48000000
N;NORTE;2005-05-27;9.81000000;9.81000000;9.81000000;9.81000000
NE;NORDESTE;2005-05-27;9.81000000;9.81000000;9.81000000;9.81000000
S;SUL;2005-05-27;40.92000000;39.15000000;39.15000000;58.98000000
SE;SUDESTE;2005-05-27;39.22000000;39.15000000;39.15000000;39.88000000
N;NORTE;2005-06-03;8.45000000;0E-8;13.26000000;13.26000000
NE;NORDESTE;2005-06-03;13.26000000;13.26000000;13.26000000;13.26000000
S;SUL;2005-06-03;20.62000000;19.61000000;20.22000000;26.00000000
SE;SUDESTE;2005-06-03;25.74000000;25.21000000;26.00000000;26.20000000
N;NORTE;2005-06-10;14.83000000;14.71000000;14.87000000;15.08000000
NE;NORDESTE;2005-06-10;7.49000000;7.49000000;7.49000000;7.49000000
S;SUL;2005-06-10;14.83000000;14.71000000;14.87000000;15.08000000
SE;SUDESTE;2005-06-10;14.83000000;14.71000000;14.87000000;15.08000000
N;NORTE;2005-06-17;28.67000000;28.44000000;28.79000000;28.85000000
NE;NORDESTE;2005-06-17;12.78000000;12.78000000;12.78000000;12.78000000
S;SUL;2005-06-17;28.67000000;28.44000000;28.79000000;28.85000000
SE;SUDESTE;2005-06-17;28.67000000;28.44000000;28.79000000;28.85000000
N;NORTE;2005-06-24;26.42000000;26.10000000;26.52000000;27.00000000
NE;NORDESTE;2005-06-24;12.00000000;12.00000000;12.00000000;12.00000000
S;SUL;2005-06-24;25.11000000;24.90000000;25.19000000;25.40000000
SE;SUDESTE;2005-06-24;26.42000000;26.10000000;26.52000000;27.00000000
N;NORTE;2005-07-01;20.87000000;20.77000000;20.88000000;21.19000000
NE;NORDESTE;2005-07-01;10.32000000;10.32000000;10.32000000;10.32000000
S;SUL;2005-07-01;2.27000000;0E-8;0E-8;21.19000000
SE;SUDESTE;2005-07-01;20.87000000;20.77000000;20.88000000;21.19000000
N;NORTE;2005-07-08;23.27000000;23.09000000;23.26000000;23.91000000
NE;NORDESTE;2005-07-08;10.48000000;10.48000000;10.48000000;10.48000000
S;SUL;2005-07-08;23.23000000;23.09000000;23.26000000;23.62000000
SE;SUDESTE;2005-07-08;23.27000000;23.09000000;23.26000000;23.91000000
N;NORTE;2005-07-15;29.52000000;29.40000000;29.52000000;29.97000000
NE;NORDESTE;2005-07-15;12.68000000;12.68000000;12.68000000;12.68000000
S;SUL;2005-07-15;29.52000000;29.40000000;29.52000000;29.97000000
SE;SUDESTE;2005-07-15;29.52000000;29.40000000;29.52000000;29.97000000
N;NORTE;2005-07-22;31.86000000;31.62000000;31.93000000;32.34000000
NE;NORDESTE;2005-07-22;12.71000000;12.71000000;12.71000000;12.71000000
S;SUL;2005-07-22;31.86000000;31.62000000;31.93000000;32.34000000
SE;SUDESTE;2005-07-22;31.86000000;31.62000000;31.93000000;32.34000000
N;NORTE;2005-07-29;30.81000000;30.59000000;30.87000000;31.24000000
NE;NORDESTE;2005-07-29;12.99000000;12.99000000;12.99000000;12.99000000
S;SUL;2005-07-29;30.81000000;30.59000000;30.87000000;31.24000000
SE;SUDESTE;2005-07-29;30.81000000;30.59000000;30.87000000;31.24000000
N;NORTE;2005-08-05;28.52000000;28.25000000;28.57000000;29.16000000
NE;NORDESTE;2005-08-05;15.43000000;15.43000000;15.43000000;15.43000000
S;SUL;2005-08-05;28.52000000;28.25000000;28.57000000;29.16000000
SE;SUDESTE;2005-08-05;28.52000000;28.25000000;28.57000000;29.16000000
N;NORTE;2005-08-12;28.33000000;28.13000000;28.37000000;28.77000000
NE;NORDESTE;2005-08-12;14.81000000;14.81000000;14.81000000;14.81000000
S;SUL;2005-08-12;28.33000000;28.13000000;28.37000000;28.77000000
SE;SUDESTE;2005-08-12;28.33000000;28.13000000;28.37000000;28.77000000
N;NORTE;2005-08-19;38.15000000;37.89000000;38.21000000;38.72000000
NE;NORDESTE;2005-08-19;19.32000000;19.32000000;19.32000000;19.32000000
S;SUL;2005-08-19;38.15000000;37.89000000;38.21000000;38.72000000
SE;SUDESTE;2005-08-19;38.15000000;37.89000000;38.21000000;38.72000000
N;NORTE;2005-08-26;34.13000000;33.72000000;34.28000000;34.81000000
NE;NORDESTE;2005-08-26;17.43000000;17.43000000;17.43000000;17.43000000
S;SUL;2005-08-26;34.13000000;33.72000000;34.28000000;34.81000000
SE;SUDESTE;2005-08-26;34.13000000;33.72000000;34.28000000;34.81000000
N;NORTE;2005-09-02;43.22000000;42.77000000;43.41000000;43.80000000
NE;NORDESTE;2005-09-02;20.32000000;20.32000000;20.32000000;20.32000000
S;SUL;2005-09-02;43.22000000;42.77000000;43.41000000;43.80000000
SE;SUDESTE;2005-09-02;43.22000000;42.77000000;43.41000000;43.80000000
N;NORTE;2005-09-09;36.20000000;35.72000000;36.48000000;37.03000000
NE;NORDESTE;2005-09-09;18.28000000;18.28000000;18.28000000;18.28000000
S;SUL;2005-09-09;36.20000000;35.72000000;36.48000000;37.03000000
SE;SUDESTE;2005-09-09;36.20000000;35.72000000;36.48000000;37.03000000
N;NORTE;2005-09-16;29.39000000;28.92000000;29.56000000;30.10000000
NE;NORDESTE;2005-09-16;16.40000000;16.40000000;16.40000000;16.40000000
S;SUL;2005-09-16;18.89000000;0E-8;29.56000000;30.10000000
SE;SUDESTE;2005-09-16;29.39000000;28.92000000;29.56000000;30.10000000
N;NORTE;2005-09-23;25.35000000;24.73000000;25.55000000;26.43000000
NE;NORDESTE;2005-09-23;14.74000000;14.74000000;14.74000000;14.74000000
S;SUL;2005-09-23;15.93000000;0E-8;24.73000000;26.43000000
SE;SUDESTE;2005-09-23;25.35000000;24.73000000;25.55000000;26.43000000
N;NORTE;2005-09-30;21.82000000;21.23000000;22.07000000;22.59000000
NE;NORDESTE;2005-09-30;12.80000000;12.80000000;12.80000000;12.80000000
S;SUL;2005-09-30;17.29000000;9.97000000;21.23000000;22.59000000
SE;SUDESTE;2005-09-30;21.82000000;21.23000000;22.07000000;22.59000000
N;NORTE;2005-10-07;32.99000000;31.61000000;33.49000000;35.14000000
NE;NORDESTE;2005-10-07;15.00000000;15.00000000;15.00000000;15.00000000
S;SUL;2005-10-07;0E-8;0E-8;0E-8;0E-8
SE;SUDESTE;2005-10-07;32.98000000;31.61000000;33.49000000;35.14000000
N;NORTE;2005-10-14;35.39000000;34.61000000;35.79000000;36.99000000
NE;NORDESTE;2005-10-14;16.40000000;16.40000000;16.40000000;16.40000000
S;SUL;2005-10-14;0E-8;0E-8;0E-8;0E-8
SE;SUDESTE;2005-10-14;35.39000000;34.61000000;35.79000000;36.99000000
N;NORTE;2005-10-21;37.90000000;36.68000000;38.30000000;39.97000000
NE;NORDESTE;2005-10-21;17.04000000;17.04000000;17.04000000;17.04000000
S;SUL;2005-10-21;0E-8;0E-8;0E-8;0E-8
SE;SUDESTE;2005-10-21;37.90000000;36.68000000;38.30000000;39.97000000
N;NORTE;2005-10-28;45.54000000;43.73000000;46.26000000;48.07000000
NE;NORDESTE;2005-10-28;19.63000000;19.63000000;19.63000000;19.63000000
S;SUL;2005-10-28;0E-8;0E-8;0E-8;0E-8
SE;SUDESTE;2005-10-28;45.54000000;43.73000000;46.26000000;48.07000000
N;NORTE;2005-11-04;43.35000000;41.95000000;44.28000000;45.18000000
NE;NORDESTE;2005-11-04;21.89000000;21.89000000;21.89000000;21.89000000
S;SUL;2005-11-04;0E-8;0E-8;0E-8;0E-8
SE;SUDESTE;2005-11-04;43.35000000;41.95000000;44.28000000;45.18000000
N;NORTE;2005-11-11;29.17000000;27.32000000;30.14000000;30.59000000
NE;NORDESTE;2005-11-11;19.08000000;19.08000000;19.08000000;19.08000000
S;SUL;2005-11-11;0E-8;0E-8;0E-8;0E-8
SE;SUDESTE;2005-11-11;29.17000000;27.32000000;30.14000000;30.59000000
N;NORTE;2005-11-18;30.16000000;28.94000000;31.04000000;31.43000000
NE;NORDESTE;2005-11-18;19.47000000;19.47000000;19.47000000;19.47000000
S;SUL;2005-11-18;0E-8;0E-8;0E-8;0E-8
SE;SUDESTE;2005-11-18;30.16000000;28.94000000;31.04000000;31.43000000
N;NORTE;2005-11-25;34.25000000;32.23000000;35.30000000;35.96000000
NE;NORDESTE;2005-11-25;22.01000000;22.01000000;22.01000000;22.01000000
S;SUL;2005-11-25;31.91000000;31.89000000;31.92000000;31.92000000
SE;SUDESTE;2005-11-25;34.25000000;32.23000000;35.30000000;35.96000000
N;NORTE;2005-12-02;30.13000000;29.81000000;30.19000000;30.87000000
NE;NORDESTE;2005-12-02;19.23000000;19.23000000;19.23000000;19.23000000
S;SUL;2005-12-02;30.05000000;29.81000000;30.19000000;30.19000000
SE;SUDESTE;2005-12-02;30.13000000;29.81000000;30.19000000;30.87000000
N;NORTE;2005-12-09;15.00000000;14.67000000;15.12000000;15.49000000
NE;NORDESTE;2005-12-09;5.36000000;5.36000000;5.36000000;5.36000000
S;SUL;2005-12-09;14.96000000;14.67000000;15.12000000;15.12000000
SE;SUDESTE;2005-12-09;15.00000000;14.67000000;15.12000000;15.49000000
N;NORTE;2005-12-16;6.89000000;6.71000000;6.97000000;7.04000000
NE;NORDESTE;2005-12-16;3.60000000;3.60000000;3.60000000;3.60000000
S;SUL;2005-12-16;6.89000000;6.71000000;6.97000000;7.04000000
SE;SUDESTE;2005-12-16;6.89000000;6.71000000;6.97000000;7.04000000
N;NORTE;2005-12-23;0.59000000;0.33000000;0.33000000;2.69000000
NE;NORDESTE;2005-12-23;0.33000000;0.33000000;0.33000000;0.34000000
S;SUL;2005-12-23;1.98000000;0E-8;3.11000000;3.11000000
SE;SUDESTE;2005-12-23;0.31000000;0E-8;0.04000000;2.69000000
N;NORTE;2005-12-30;1.62000000;1.57000000;1.64000000;1.67000000
NE;NORDESTE;2005-12-30;0.33000000;0.33000000;0.33000000;0.33000000
S;SUL;2005-12-30;3.45000000;1.57000000;4.51000000;4.51000000
SE;SUDESTE;2005-12-30;1.69000000;1.57000000;1.74000000;1.82000000
