id_subsistema;nom_subsistema;din_instante;val_cmomediasemanal;val_cmoleve;val_cmomedia;val_cmopesada
N;NORTE;2016-04-01;29.15000000;27.93000000;29.82000000;29.96000000
NE;NORDESTE;2016-04-01;276.94000000;230.37000000;303.49000000;303.49000000
S;SUL;2016-04-01;29.15000000;27.93000000;29.82000000;29.96000000
SE;SUDESTE;2016-04-01;29.15000000;27.93000000;29.82000000;29.96000000
N;NORTE;2016-04-08;32.83000000;31.71000000;33.32000000;34.21000000
NE;NORDESTE;2016-04-08;291.16000000;269.52000000;303.49000000;303.49000000
S;SUL;2016-04-08;32.83000000;31.71000000;33.32000000;34.21000000
SE;SUDESTE;2016-04-08;32.83000000;31.71000000;33.32000000;34.21000000
N;NORTE;2016-04-15;37.50000000;36.60000000;37.80000000;39.05000000
NE;NORDESTE;2016-04-15;276.10000000;264.36000000;282.80000000;282.80000000
S;SUL;2016-04-15;37.50000000;36.60000000;37.80000000;39.05000000
SE;SUDESTE;2016-04-15;37.50000000;36.60000000;37.80000000;39.05000000
N;NORTE;2016-04-22;39.62000000;39.02000000;39.88000000;41.18000000
NE;NORDESTE;2016-04-22;276.13000000;267.46000000;282.80000000;282.80000000
S;SUL;2016-04-22;39.62000000;39.02000000;39.88000000;41.18000000
SE;SUDESTE;2016-04-22;39.62000000;39.02000000;39.88000000;41.18000000
N;NORTE;2016-04-29;40.08000000;38.63000000;40.41000000;43.37000000
NE;NORDESTE;2016-04-29;277.23000000;267.46000000;282.80000000;282.80000000
S;SUL;2016-04-29;40.08000000;38.63000000;40.41000000;43.37000000
SE;SUDESTE;2016-04-29;40.08000000;38.63000000;40.41000000;43.37000000
N;NORTE;2016-05-06;67.06000000;66.38000000;67.06000000;69.34000000
NE;NORDESTE;2016-05-06;110.05000000;103.20000000;113.95000000;113.95000000
S;SUL;2016-05-06;64.74000000;63.41000000;65.15000000;67.18000000
SE;SUDESTE;2016-05-06;64.74000000;63.41000000;65.15000000;67.18000000
N;NORTE;2016-05-13;59.66000000;59.34000000;59.42000000;61.92000000
NE;NORDESTE;2016-05-13;106.75000000;99.79000000;110.72000000;110.72000000
S;SUL;2016-05-13;57.33000000;55.71000000;57.90000000;60.03000000
SE;SUDESTE;2016-05-13;57.33000000;55.71000000;57.90000000;60.03000000
N;NORTE;2016-05-20;55.01000000;54.11000000;55.33000000;56.47000000
NE;NORDESTE;2016-05-20;106.75000000;99.79000000;110.72000000;110.72000000
S;SUL;2016-05-20;48.00000000;45.55000000;47.96000000;56.47000000
SE;SUDESTE;2016-05-20;54.01000000;51.36000000;55.33000000;56.47000000
N;NORTE;2016-05-27;53.74000000;50.28000000;56.11000000;57.99000000
NE;NORDESTE;2016-05-27;99.79000000;99.79000000;99.79000000;99.79000000
S;SUL;2016-05-27;51.82000000;50.28000000;52.71000000;54.60000000
SE;SUDESTE;2016-05-27;51.82000000;50.28000000;52.71000000;54.60000000
N;NORTE;2016-06-03;88.19000000;88.19000000;88.19000000;88.19000000
NE;NORDESTE;2016-06-03;201.47000000;99.79000000;259.43000000;259.43000000
S;SUL;2016-06-03;36.04000000;27.69000000;40.57000000;41.91000000
SE;SUDESTE;2016-06-03;40.07000000;38.81000000;40.57000000;41.91000000
N;NORTE;2016-06-10;99.25000000;88.19000000;105.11000000;107.79000000
NE;NORDESTE;2016-06-10;125.32000000;99.79000000;139.88000000;139.88000000
S;SUL;2016-06-10;32.11000000;18.42000000;39.69000000;41.02000000
SE;SUDESTE;2016-06-10;38.24000000;35.30000000;39.69000000;41.02000000
N;NORTE;2016-06-17;88.28000000;86.41000000;86.41000000;103.89000000
NE;NORDESTE;2016-06-17;220.69000000;104.12000000;287.14000000;287.14000000
S;SUL;2016-06-17;31.18000000;19.38000000;37.61000000;39.42000000
SE;SUDESTE;2016-06-17;36.58000000;34.24000000;37.61000000;39.42000000
N;NORTE;2016-06-24;107.54000000;104.73000000;109.14000000;109.14000000
NE;NORDESTE;2016-06-24;127.12000000;104.73000000;139.88000000;139.88000000
S;SUL;2016-06-24;33.78000000;27.99000000;36.76000000;38.68000000
SE;SUDESTE;2016-06-24;36.15000000;34.51000000;36.76000000;38.68000000
N;NORTE;2016-07-01;107.32000000;104.12000000;109.14000000;109.14000000
NE;NORDESTE;2016-07-01;107.32000000;104.12000000;109.14000000;109.14000000
S;SUL;2016-07-01;47.98000000;46.32000000;48.67000000;50.21000000
SE;SUDESTE;2016-07-01;47.98000000;46.32000000;48.67000000;50.21000000
N;NORTE;2016-07-08;97.69000000;86.41000000;104.12000000;104.12000000
NE;NORDESTE;2016-07-08;97.69000000;86.41000000;104.12000000;104.12000000
S;SUL;2016-07-08;54.12000000;52.50000000;54.83000000;56.11000000
SE;SUDESTE;2016-07-08;54.12000000;52.50000000;54.83000000;56.11000000
N;NORTE;2016-07-15;94.59000000;69.45000000;108.93000000;108.93000000
NE;NORDESTE;2016-07-15;94.59000000;69.45000000;108.93000000;108.93000000
S;SUL;2016-07-15;57.57000000;56.09000000;58.10000000;59.97000000
SE;SUDESTE;2016-07-15;57.57000000;56.09000000;58.10000000;59.97000000
N;NORTE;2016-07-22;112.15000000;108.93000000;113.99000000;113.99000000
NE;NORDESTE;2016-07-22;112.15000000;108.93000000;113.99000000;113.99000000
S;SUL;2016-07-22;52.33000000;51.00000000;52.62000000;55.36000000
SE;SUDESTE;2016-07-22;52.33000000;51.00000000;52.62000000;55.36000000
N;NORTE;2016-07-29;115.78000000;109.47000000;119.37000000;119.37000000
NE;NORDESTE;2016-07-29;115.78000000;109.47000000;119.37000000;119.37000000
S;SUL;2016-07-29;50.46000000;48.63000000;51.15000000;53.25000000
SE;SUDESTE;2016-07-29;50.46000000;48.63000000;51.15000000;53.25000000
N;NORTE;2016-08-05;102.42000000;90.99000000;108.93000000;108.93000000
NE;NORDESTE;2016-08-05;102.42000000;90.99000000;108.93000000;108.93000000
S;SUL;2016-08-05;93.28000000;90.99000000;94.24000000;96.33000000
SE;SUDESTE;2016-08-05;93.29000000;90.99000000;94.25000000;96.33000000
N;NORTE;2016-08-12;100.24000000;90.57000000;105.75000000;105.75000000
NE;NORDESTE;2016-08-12;100.24000000;90.57000000;105.75000000;105.75000000
S;SUL;2016-08-12;92.53000000;90.57000000;93.03000000;96.72000000
SE;SUDESTE;2016-08-12;92.53000000;90.57000000;93.03000000;96.72000000
N;NORTE;2016-08-19;99.19000000;87.68000000;105.75000000;105.75000000
NE;NORDESTE;2016-08-19;99.19000000;87.68000000;105.75000000;105.75000000
S;SUL;2016-08-19;89.79000000;87.68000000;90.61000000;92.85000000
SE;SUDESTE;2016-08-19;89.79000000;87.68000000;90.61000000;92.85000000
N;NORTE;2016-08-26;94.86000000;69.50000000;109.31000000;109.31000000
NE;NORDESTE;2016-08-26;94.86000000;69.50000000;109.31000000;109.31000000
S;SUL;2016-08-26;70.40000000;67.85000000;71.67000000;72.75000000
SE;SUDESTE;2016-08-26;70.40000000;67.85000000;71.67000000;72.75000000
N;NORTE;2016-09-02;128.02000000;115.15000000;135.06000000;136.79000000
NE;NORDESTE;2016-09-02;128.02000000;115.15000000;135.06000000;136.79000000
S;SUL;2016-09-02;107.86000000;59.65000000;135.06000000;136.79000000
SE;SUDESTE;2016-09-02;128.02000000;115.15000000;135.06000000;136.79000000
N;NORTE;2016-09-09;126.65000000;115.15000000;134.67000000;139.80000000
NE;NORDESTE;2016-09-09;126.65000000;115.15000000;134.67000000;139.80000000
S;SUL;2016-09-09;104.86000000;65.02000000;134.67000000;139.80000000
SE;SUDESTE;2016-09-09;126.65000000;115.15000000;134.67000000;139.80000000
N;NORTE;2016-09-16;129.11000000;120.84000000;133.83000000;133.83000000
NE;NORDESTE;2016-09-16;129.11000000;120.84000000;133.83000000;133.83000000
S;SUL;2016-09-16;115.44000000;88.87000000;129.93000000;133.83000000
SE;SUDESTE;2016-09-16;128.35000000;120.84000000;132.38000000;133.83000000
N;NORTE;2016-09-23;128.25000000;122.72000000;131.06000000;133.08000000
NE;NORDESTE;2016-09-23;128.25000000;122.72000000;131.06000000;133.08000000
S;SUL;2016-09-23;128.25000000;122.72000000;131.06000000;133.08000000
SE;SUDESTE;2016-09-23;128.25000000;122.72000000;131.06000000;133.08000000
N;NORTE;2016-09-30;167.93000000;132.41000000;188.18000000;188.18000000
NE;NORDESTE;2016-09-30;167.93000000;132.41000000;188.18000000;188.18000000
S;SUL;2016-09-30;140.68000000;132.41000000;145.09000000;146.94000000
SE;SUDESTE;2016-09-30;140.68000000;132.41000000;145.09000000;146.94000000
N;NORTE;2016-10-07;198.86000000;193.45000000;201.62000000;203.53000000
NE;NORDESTE;2016-10-07;198.86000000;193.45000000;201.62000000;203.53000000
S;SUL;2016-10-07;198.86000000;193.45000000;201.62000000;203.53000000
SE;SUDESTE;2016-10-07;198.86000000;193.45000000;201.62000000;203.53000000
N;NORTE;2016-10-14;203.91000000;200.54000000;206.50000000;206.50000000
NE;NORDESTE;2016-10-14;203.91000000;200.54000000;206.50000000;206.50000000
S;SUL;2016-10-14;203.91000000;200.54000000;206.50000000;206.50000000
SE;SUDESTE;2016-10-14;203.91000000;200.54000000;206.50000000;206.50000000
N;NORTE;2016-10-21;184.01000000;179.86000000;186.33000000;186.33000000
NE;NORDESTE;2016-10-21;184.01000000;179.86000000;186.33000000;186.33000000
S;SUL;2016-10-21;184.01000000;179.86000000;186.33000000;186.33000000
SE;SUDESTE;2016-10-21;184.01000000;179.86000000;186.33000000;186.33000000
N;NORTE;2016-10-28;152.66000000;147.72000000;155.47000000;155.47000000
NE;NORDESTE;2016-10-28;152.66000000;147.72000000;155.47000000;155.47000000
S;SUL;2016-10-28;152.66000000;147.72000000;155.47000000;155.47000000
SE;SUDESTE;2016-10-28;152.66000000;147.72000000;155.47000000;155.47000000
N;NORTE;2016-11-04;221.91000000;217.32000000;225.43000000;225.43000000
NE;NORDESTE;2016-11-04;221.91000000;217.32000000;225.43000000;225.43000000
S;SUL;2016-11-04;221.90000000;217.31000000;225.43000000;225.43000000
SE;SUDESTE;2016-11-04;221.90000000;217.31000000;225.43000000;225.43000000
N;NORTE;2016-11-11;224.40000000;219.99000000;226.91000000;226.91000000
NE;NORDESTE;2016-11-11;224.40000000;219.99000000;226.91000000;226.91000000
S;SUL;2016-11-11;224.40000000;219.99000000;226.91000000;226.91000000
SE;SUDESTE;2016-11-11;224.40000000;219.99000000;226.91000000;226.91000000
N;NORTE;2016-11-18;216.98000000;213.54000000;219.62000000;219.62000000
NE;NORDESTE;2016-11-18;216.98000000;213.54000000;219.62000000;219.62000000
S;SUL;2016-11-18;216.98000000;213.54000000;219.62000000;219.62000000
SE;SUDESTE;2016-11-18;216.98000000;213.54000000;219.62000000;219.62000000
N;NORTE;2016-11-25;190.96000000;185.81000000;193.90000000;193.90000000
NE;NORDESTE;2016-11-25;190.96000000;185.81000000;193.90000000;193.90000000
S;SUL;2016-11-25;190.96000000;185.81000000;193.90000000;193.90000000
SE;SUDESTE;2016-11-25;190.96000000;185.81000000;193.90000000;193.90000000
N;NORTE;2016-12-02;172.88000000;171.40000000;173.72000000;173.72000000
NE;NORDESTE;2016-12-02;172.88000000;171.40000000;173.72000000;173.72000000
S;SUL;2016-12-02;172.88000000;171.40000000;173.72000000;173.72000000
SE;SUDESTE;2016-12-02;172.88000000;171.40000000;173.72000000;173.72000000
N;NORTE;2016-12-09;127.39000000;125.43000000;128.51000000;128.51000000
NE;NORDESTE;2016-12-09;134.63000000;125.43000000;139.88000000;139.88000000
S;SUL;2016-12-09;127.39000000;125.43000000;128.51000000;128.51000000
SE;SUDESTE;2016-12-09;127.39000000;125.43000000;128.51000000;128.51000000
N;NORTE;2016-12-16;152.36000000;150.07000000;153.66000000;153.66000000
NE;NORDESTE;2016-12-16;152.36000000;150.07000000;153.66000000;153.66000000
S;SUL;2016-12-16;152.36000000;150.07000000;153.66000000;153.66000000
SE;SUDESTE;2016-12-16;152.36000000;150.07000000;153.66000000;153.66000000
N;NORTE;2016-12-23;134.77000000;132.83000000;135.87000000;135.87000000
NE;NORDESTE;2016-12-23;134.77000000;132.83000000;135.87000000;135.87000000
S;SUL;2016-12-23;134.77000000;132.83000000;135.87000000;135.87000000
SE;SUDESTE;2016-12-23;134.77000000;132.83000000;135.87000000;135.87000000
N;NORTE;2016-12-30;107.11000000;106.10000000;107.68000000;107.68000000
NE;NORDESTE;2016-12-30;107.11000000;106.10000000;107.68000000;107.68000000
S;SUL;2016-12-30;107.11000000;106.10000000;107.68000000;107.68000000
SE;SUDESTE;2016-12-30;107.11000000;106.10000000;107.68000000;107.68000000
