id_subsistema;nom_subsistema;din_instante;val_cmomediasemanal;val_cmoleve;val_cmomedia;val_cmopesada
S;SUL;2020-10-02;168.74000000;165.05000000;171.01000000;172.93000000
SE;SUDESTE;2020-10-02;168.74000000;165.05000000;171.01000000;172.93000000
N;NORTE;2020-10-09;262.04000000;256.42000000;266.42000000;267.70000000
NE;NORDESTE;2020-10-09;162.77000000;160.86000000;163.68000000;165.14000000
S;SUL;2020-10-09;262.04000000;256.42000000;266.42000000;267.70000000
SE;SUDESTE;2020-10-09;262.04000000;256.42000000;266.42000000;267.70000000
N;NORTE;2020-10-16;282.62000000;277.28000000;285.81000000;292.03000000
NE;NORDESTE;2020-10-16;170.80000000;168.26000000;170.13000000;177.26000000
S;SUL;2020-10-16;282.62000000;277.28000000;285.81000000;292.03000000
SE;SUDESTE;2020-10-16;282.62000000;277.28000000;285.81000000;292.03000000
N;NORTE;2020-10-23;318.74000000;309.45000000;327.19000000;327.19000000
NE;NORDESTE;2020-10-23;216.12000000;209.58000000;219.88000000;223.72000000
S;SUL;2020-10-23;318.74000000;309.45000000;327.19000000;327.19000000
SE;SUDESTE;2020-10-23;318.74000000;309.45000000;327.19000000;327.19000000
N;NORTE;2020-10-30;318.62000000;309.38000000;326.83000000;327.15000000
NE;NORDESTE;2020-10-30;172.61000000;166.77000000;168.26000000;185.27000000
S;SUL;2020-10-30;318.62000000;309.38000000;326.83000000;327.15000000
SE;SUDESTE;2020-10-30;318.62000000;309.38000000;326.83000000;327.15000000
N;NORTE;2020-11-06;368.03000000;360.96000000;376.07000000;378.24000000
NE;NORDESTE;2020-11-06;150.64000000;146.01000000;147.32000000;168.58000000
S;SUL;2020-11-06;368.03000000;360.96000000;376.07000000;378.24000000
SE;SUDESTE;2020-11-06;368.03000000;360.96000000;376.07000000;378.24000000
N;NORTE;2020-11-13;630.47000000;618.88000000;639.90000000;643.37000000
NE;NORDESTE;2020-11-13;197.08000000;188.01000000;190.10000000;223.72000000
S;SUL;2020-11-13;630.47000000;618.88000000;639.90000000;643.37000000
SE;SUDESTE;2020-11-13;630.47000000;618.88000000;639.90000000;643.37000000
N;NORTE;2020-11-20;475.62000000;468.41000000;479.96000000;485.43000000
NE;NORDESTE;2020-11-20;244.33000000;236.83000000;248.11000000;255.35000000
S;SUL;2020-11-20;475.62000000;468.41000000;479.96000000;485.43000000
SE;SUDESTE;2020-11-20;475.62000000;468.41000000;479.96000000;485.43000000
N;NORTE;2020-11-27;617.02000000;601.96000000;631.37000000;631.37000000
NE;NORDESTE;2020-11-27;189.40000000;186.58000000;188.25000000;196.52000000
S;SUL;2020-11-27;617.02000000;601.96000000;631.37000000;631.37000000
SE;SUDESTE;2020-11-27;617.02000000;601.96000000;631.37000000;631.37000000
N;NORTE;2020-12-04;744.43000000;737.43000000;747.64000000;755.09000000
NE;NORDESTE;2020-12-04;744.43000000;737.43000000;747.64000000;755.09000000
S;SUL;2020-12-04;744.43000000;737.43000000;747.64000000;755.09000000
SE;SUDESTE;2020-12-04;744.43000000;737.43000000;747.64000000;755.09000000
N;NORTE;2020-12-11;214.75000000;210.80000000;218.51000000;218.51000000
NE;NORDESTE;2020-12-11;199.77000000;195.38000000;196.78000000;212.19000000
S;SUL;2020-12-11;214.75000000;210.80000000;218.51000000;218.51000000
SE;SUDESTE;2020-12-11;214.75000000;210.80000000;218.51000000;218.51000000
N;NORTE;2020-12-18;262.84000000;258.36000000;266.39000000;267.93000000
NE;NORDESTE;2020-12-18;262.84000000;258.36000000;266.39000000;267.93000000
S;SUL;2020-12-18;262.84000000;258.36000000;266.39000000;267.93000000
SE;SUDESTE;2020-12-18;262.84000000;258.36000000;266.39000000;267.93000000
N;NORTE;2020-12-25;189.61000000;186.27000000;193.28000000;194.83000000
NE;NORDESTE;2020-12-25;189.29000000;185.71000000;193.28000000;194.83000000
S;SUL;2020-12-25;189.61000000;186.27000000;193.28000000;194.83000000
SE;SUDESTE;2020-12-25;189.61000000;186.27000000;193.28000000;194.83000000
