id_subsistema;nom_subsistema;din_instante;val_cmomediasemanal;val_cmoleve;val_cmomedia;val_cmopesada
SE;SUDESTE;2006-03-31;39.06000000;34.65000000;41.49000000;42.00000000
N;NORTE;2006-04-07;12.92000000;12.92000000;12.92000000;12.92000000
NE;NORDESTE;2006-04-07;12.92000000;12.92000000;12.92000000;12.92000000
S;SUL;2006-04-07;22.92000000;22.13000000;23.30000000;23.71000000
SE;SUDESTE;2006-04-07;21.55000000;18.36000000;23.30000000;23.71000000
N;NORTE;2006-04-14;8.71000000;8.71000000;8.71000000;8.71000000
NE;NORDESTE;2006-04-14;8.71000000;8.71000000;8.71000000;8.71000000
S;SUL;2006-04-14;21.32000000;20.96000000;21.58000000;21.68000000
SE;SUDESTE;2006-04-14;20.83000000;20.16000000;21.29000000;21.63000000
N;NORTE;2006-04-21;7.81000000;7.81000000;7.81000000;7.81000000
NE;NORDESTE;2006-04-21;7.81000000;7.81000000;7.81000000;7.81000000
S;SUL;2006-04-21;17.03000000;16.69000000;17.25000000;17.43000000
SE;SUDESTE;2006-04-21;16.79000000;16.34000000;17.09000000;17.39000000
N;NORTE;2006-04-28;3.37000000;3.37000000;3.37000000;3.37000000
NE;NORDESTE;2006-04-28;3.37000000;3.37000000;3.37000000;3.37000000
S;SUL;2006-04-28;15.97000000;15.55000000;16.17000000;16.42000000
SE;SUDESTE;2006-04-28;15.97000000;15.55000000;16.17000000;16.42000000
N;NORTE;2006-05-05;12.16000000;12.15000000;12.15000000;12.23000000
NE;NORDESTE;2006-05-05;12.16000000;12.15000000;12.15000000;12.23000000
S;SUL;2006-05-05;34.86000000;34.21000000;35.31000000;35.59000000
SE;SUDESTE;2006-05-05;34.54000000;34.03000000;34.83000000;35.51000000
N;NORTE;2006-05-12;1.67000000;0E-8;0E-8;15.56000000
NE;NORDESTE;2006-05-12;15.56000000;15.56000000;15.56000000;15.56000000
S;SUL;2006-05-12;47.64000000;47.11000000;47.87000000;48.25000000
SE;SUDESTE;2006-05-12;47.26000000;47.11000000;47.20000000;48.03000000
N;NORTE;2006-05-19;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2006-05-19;17.38000000;17.38000000;17.38000000;17.38000000
S;SUL;2006-05-19;54.28000000;53.77000000;54.45000000;55.15000000
SE;SUDESTE;2006-05-19;54.28000000;53.77000000;54.45000000;55.15000000
N;NORTE;2006-05-26;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2006-05-26;16.80000000;16.80000000;16.80000000;16.80000000
S;SUL;2006-05-26;54.53000000;53.44000000;55.10000000;55.36000000
SE;SUDESTE;2006-05-26;53.59000000;53.19000000;53.70000000;54.38000000
N;NORTE;2006-06-02;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2006-06-02;19.77000000;19.77000000;19.77000000;19.77000000
S;SUL;2006-06-02;59.47000000;57.78000000;60.34000000;60.96000000
SE;SUDESTE;2006-06-02;57.51000000;57.01000000;57.78000000;57.90000000
N;NORTE;2006-06-09;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2006-06-09;21.31000000;21.31000000;21.31000000;21.31000000
S;SUL;2006-06-09;61.30000000;58.99000000;62.57000000;62.89000000
SE;SUDESTE;2006-06-09;59.59000000;58.99000000;59.77000000;60.67000000
N;NORTE;2006-06-16;22.56000000;22.56000000;22.56000000;22.56000000
NE;NORDESTE;2006-06-16;22.56000000;22.56000000;22.56000000;22.56000000
S;SUL;2006-06-16;64.00000000;62.48000000;65.12000000;65.43000000
SE;SUDESTE;2006-06-16;62.39000000;62.15000000;62.48000000;63.14000000
N;NORTE;2006-06-23;72.62000000;72.47000000;72.52000000;73.61000000
NE;NORDESTE;2006-06-23;23.49000000;23.49000000;23.49000000;23.49000000
S;SUL;2006-06-23;74.90000000;72.52000000;76.07000000;77.20000000
SE;SUDESTE;2006-06-23;72.62000000;72.47000000;72.52000000;73.61000000
N;NORTE;2006-06-30;71.72000000;70.25000000;72.31000000;73.80000000
NE;NORDESTE;2006-06-30;23.50000000;23.50000000;23.50000000;23.50000000
S;SUL;2006-06-30;73.21000000;70.25000000;74.77000000;75.51000000
SE;SUDESTE;2006-06-30;71.72000000;70.25000000;72.31000000;73.80000000
N;NORTE;2006-07-07;86.45000000;84.43000000;87.60000000;87.60000000
NE;NORDESTE;2006-07-07;27.83000000;27.83000000;27.83000000;27.83000000
S;SUL;2006-07-07;91.96000000;91.91000000;91.91000000;92.35000000
SE;SUDESTE;2006-07-07;90.89000000;88.97000000;91.91000000;92.35000000
N;NORTE;2006-07-14;86.27000000;84.63000000;87.06000000;87.96000000
NE;NORDESTE;2006-07-14;27.28000000;27.28000000;27.28000000;27.28000000
S;SUL;2006-07-14;87.16000000;87.06000000;87.06000000;87.96000000
SE;SUDESTE;2006-07-14;86.27000000;84.63000000;87.06000000;87.96000000
N;NORTE;2006-07-21;83.44000000;83.12000000;83.44000000;84.50000000
NE;NORDESTE;2006-07-21;27.17000000;27.17000000;27.17000000;27.17000000
S;SUL;2006-07-21;83.44000000;83.13000000;83.44000000;84.50000000
SE;SUDESTE;2006-07-21;83.44000000;83.12000000;83.44000000;84.50000000
N;NORTE;2006-07-28;89.74000000;88.96000000;90.02000000;90.95000000
NE;NORDESTE;2006-07-28;27.57000000;27.57000000;27.57000000;27.57000000
S;SUL;2006-07-28;89.74000000;88.96000000;90.02000000;90.95000000
SE;SUDESTE;2006-07-28;89.74000000;88.96000000;90.02000000;90.95000000
N;NORTE;2006-08-04;105.66000000;104.35000000;106.13000000;107.82000000
NE;NORDESTE;2006-08-04;52.74000000;52.74000000;52.74000000;52.74000000
S;SUL;2006-08-04;106.14000000;105.66000000;106.13000000;107.82000000
SE;SUDESTE;2006-08-04;105.66000000;104.35000000;106.13000000;107.82000000
N;NORTE;2006-08-11;98.34000000;96.65000000;99.08000000;100.40000000
NE;NORDESTE;2006-08-11;51.03000000;51.03000000;51.03000000;51.03000000
S;SUL;2006-08-11;99.22000000;99.08000000;99.08000000;100.40000000
SE;SUDESTE;2006-08-11;98.34000000;96.65000000;99.08000000;100.40000000
N;NORTE;2006-08-18;97.64000000;95.52000000;98.41000000;101.04000000
NE;NORDESTE;2006-08-18;51.93000000;51.93000000;51.93000000;51.93000000
S;SUL;2006-08-18;97.64000000;95.52000000;98.41000000;101.04000000
SE;SUDESTE;2006-08-18;97.64000000;95.52000000;98.41000000;101.04000000
N;NORTE;2006-08-25;96.65000000;94.76000000;96.99000000;101.30000000
NE;NORDESTE;2006-08-25;52.48000000;52.48000000;52.48000000;52.48000000
S;SUL;2006-08-25;96.65000000;94.76000000;96.99000000;101.30000000
SE;SUDESTE;2006-08-25;96.65000000;94.76000000;96.99000000;101.30000000
N;NORTE;2006-09-01;124.74000000;123.29000000;125.18000000;127.50000000
NE;NORDESTE;2006-09-01;66.75000000;66.75000000;66.75000000;66.75000000
S;SUL;2006-09-01;124.74000000;123.29000000;125.18000000;127.50000000
SE;SUDESTE;2006-09-01;124.74000000;123.29000000;125.18000000;127.50000000
N;NORTE;2006-09-08;122.69000000;121.71000000;123.02000000;125.70000000
NE;NORDESTE;2006-09-08;68.55000000;68.55000000;68.55000000;68.55000000
S;SUL;2006-09-08;122.69000000;121.71000000;123.02000000;125.70000000
SE;SUDESTE;2006-09-08;122.69000000;121.71000000;123.02000000;125.70000000
N;NORTE;2006-09-15;115.01000000;114.25000000;115.05000000;117.38000000
NE;NORDESTE;2006-09-15;67.08000000;67.08000000;67.08000000;67.08000000
S;SUL;2006-09-15;115.01000000;114.25000000;115.05000000;117.38000000
SE;SUDESTE;2006-09-15;115.01000000;114.25000000;115.05000000;117.38000000
N;NORTE;2006-09-22;125.44000000;122.55000000;126.50000000;129.97000000
NE;NORDESTE;2006-09-22;71.99000000;71.99000000;71.99000000;71.99000000
S;SUL;2006-09-22;125.44000000;122.55000000;126.50000000;129.97000000
SE;SUDESTE;2006-09-22;125.44000000;122.55000000;126.50000000;129.97000000
N;NORTE;2006-09-29;127.63000000;126.09000000;127.99000000;131.01000000
NE;NORDESTE;2006-09-29;74.85000000;74.85000000;74.85000000;74.85000000
S;SUL;2006-09-29;127.63000000;126.09000000;127.99000000;131.01000000
SE;SUDESTE;2006-09-29;127.63000000;126.09000000;127.99000000;131.01000000
N;NORTE;2006-10-06;107.73000000;105.29000000;108.80000000;110.68000000
NE;NORDESTE;2006-10-06;53.59000000;53.59000000;53.59000000;53.59000000
S;SUL;2006-10-06;107.73000000;105.29000000;108.80000000;110.68000000
SE;SUDESTE;2006-10-06;107.73000000;105.29000000;108.80000000;110.68000000
N;NORTE;2006-10-13;113.03000000;112.18000000;113.45000000;114.87000000
NE;NORDESTE;2006-10-13;54.21000000;54.21000000;54.21000000;54.21000000
S;SUL;2006-10-13;113.03000000;112.18000000;113.45000000;114.87000000
SE;SUDESTE;2006-10-13;113.03000000;112.18000000;113.45000000;114.87000000
N;NORTE;2006-10-20;83.56000000;83.09000000;83.69000000;84.54000000
NE;NORDESTE;2006-10-20;47.05000000;47.05000000;47.05000000;47.05000000
S;SUL;2006-10-20;83.56000000;83.09000000;83.69000000;84.54000000
SE;SUDESTE;2006-10-20;83.56000000;83.09000000;83.69000000;84.54000000
N;NORTE;2006-10-27;82.60000000;81.98000000;82.81000000;83.62000000
NE;NORDESTE;2006-10-27;44.91000000;44.86000000;44.95000000;44.95000000
S;SUL;2006-10-27;82.60000000;81.98000000;82.81000000;83.62000000
SE;SUDESTE;2006-10-27;82.60000000;81.98000000;82.81000000;83.62000000
N;NORTE;2006-11-03;69.32000000;68.97000000;69.51000000;70.01000000
NE;NORDESTE;2006-11-03;24.22000000;24.22000000;24.22000000;24.22000000
S;SUL;2006-11-03;69.32000000;68.97000000;69.51000000;70.01000000
SE;SUDESTE;2006-11-03;69.32000000;68.97000000;69.51000000;70.01000000
N;NORTE;2006-11-10;94.20000000;94.19000000;94.19000000;94.29000000
NE;NORDESTE;2006-11-10;33.91000000;33.89000000;33.89000000;34.09000000
S;SUL;2006-11-10;94.20000000;94.19000000;94.19000000;94.29000000
SE;SUDESTE;2006-11-10;94.20000000;94.19000000;94.19000000;94.29000000
N;NORTE;2006-11-17;68.17000000;68.15000000;68.15000000;68.43000000
NE;NORDESTE;2006-11-17;23.88000000;23.88000000;23.88000000;23.88000000
S;SUL;2006-11-17;68.17000000;68.15000000;68.15000000;68.43000000
SE;SUDESTE;2006-11-17;68.17000000;68.15000000;68.15000000;68.43000000
N;NORTE;2006-11-24;78.19000000;77.87000000;78.36000000;78.36000000
NE;NORDESTE;2006-11-24;23.23000000;23.23000000;23.23000000;23.23000000
S;SUL;2006-11-24;78.19000000;77.87000000;78.36000000;78.36000000
SE;SUDESTE;2006-11-24;78.19000000;77.87000000;78.36000000;78.36000000
N;NORTE;2006-12-01;20.68000000;20.58000000;20.58000000;21.55000000
NE;NORDESTE;2006-12-01;9.69000000;9.69000000;9.69000000;9.72000000
S;SUL;2006-12-01;85.16000000;85.11000000;85.11000000;85.57000000
SE;SUDESTE;2006-12-01;85.16000000;85.11000000;85.11000000;85.57000000
N;NORTE;2006-12-08;77.90000000;77.90000000;77.90000000;77.90000000
NE;NORDESTE;2006-12-08;19.62000000;19.62000000;19.62000000;19.62000000
S;SUL;2006-12-08;77.90000000;77.90000000;77.90000000;77.90000000
SE;SUDESTE;2006-12-08;77.90000000;77.90000000;77.90000000;77.90000000
N;NORTE;2006-12-15;68.29000000;67.52000000;68.57000000;69.46000000
NE;NORDESTE;2006-12-15;13.21000000;13.21000000;13.21000000;13.21000000
S;SUL;2006-12-15;68.29000000;67.52000000;68.57000000;69.46000000
SE;SUDESTE;2006-12-15;68.29000000;67.52000000;68.57000000;69.46000000
N;NORTE;2006-12-22;5.84000000;5.41000000;6.08000000;6.08000000
NE;NORDESTE;2006-12-22;4.01000000;4.01000000;4.01000000;4.03000000
S;SUL;2006-12-22;51.58000000;49.70000000;52.62000000;52.74000000
SE;SUDESTE;2006-12-22;51.58000000;49.70000000;52.62000000;52.74000000
N;NORTE;2006-12-29;1.47000000;1.37000000;1.54000000;1.54000000
NE;NORDESTE;2006-12-29;0.97000000;0.97000000;0.97000000;0.98000000
S;SUL;2006-12-29;35.63000000;35.20000000;35.87000000;36.38000000
SE;SUDESTE;2006-12-29;35.61000000;35.20000000;35.85000000;36.38000000
