id_subsistema;nom_subsistema;din_instante;val_cmomediasemanal;val_cmoleve;val_cmomedia;val_cmopesada
SE;SUDESTE;2013-08-30;152.48000000;147.89000000;154.95000000;155.80000000
N;NORTE;2013-09-06;258.02000000;252.30000000;261.00000000;262.71000000
NE;NORDESTE;2013-09-06;258.02000000;252.30000000;261.00000000;262.71000000
S;SUL;2013-09-06;246.17000000;235.42000000;252.30000000;252.30000000
SE;SUDESTE;2013-09-06;258.02000000;252.30000000;261.00000000;262.71000000
N;NORTE;2013-09-13;266.54000000;259.87000000;271.61000000;272.03000000
NE;NORDESTE;2013-09-13;266.54000000;259.87000000;271.61000000;272.03000000
S;SUL;2013-09-13;257.28000000;252.66000000;260.62000000;261.88000000
SE;SUDESTE;2013-09-13;266.54000000;259.87000000;271.61000000;272.03000000
N;NORTE;2013-09-20;272.00000000;267.09000000;274.52000000;276.19000000
NE;NORDESTE;2013-09-20;272.00000000;267.09000000;274.52000000;276.19000000
S;SUL;2013-09-20;272.00000000;267.09000000;274.52000000;276.18000000
SE;SUDESTE;2013-09-20;272.00000000;267.09000000;274.52000000;276.19000000
N;NORTE;2013-09-27;263.79000000;260.97000000;265.13000000;266.79000000
NE;NORDESTE;2013-09-27;263.79000000;260.97000000;265.13000000;266.79000000
S;SUL;2013-09-27;244.36000000;239.36000000;246.70000000;249.76000000
SE;SUDESTE;2013-09-27;258.61000000;246.70000000;265.13000000;266.79000000
N;NORTE;2013-10-04;260.70000000;253.95000000;264.34000000;265.56000000
NE;NORDESTE;2013-10-04;260.70000000;253.95000000;264.34000000;265.56000000
S;SUL;2013-10-04;171.42000000;26.66000000;253.95000000;253.95000000
SE;SUDESTE;2013-10-04;260.70000000;253.95000000;264.34000000;265.56000000
N;NORTE;2013-10-11;240.07000000;220.97000000;250.38000000;253.74000000
NE;NORDESTE;2013-10-11;244.53000000;220.97000000;257.95000000;257.95000000
S;SUL;2013-10-11;87.98000000;0E-8;138.13000000;138.13000000
SE;SUDESTE;2013-10-11;240.07000000;220.97000000;250.38000000;253.74000000
N;NORTE;2013-10-18;243.29000000;231.59000000;251.87000000;254.44000000
NE;NORDESTE;2013-10-18;243.29000000;231.59000000;251.87000000;254.44000000
S;SUL;2013-10-18;229.54000000;226.89000000;231.59000000;231.59000000
SE;SUDESTE;2013-10-18;243.29000000;231.59000000;251.87000000;254.44000000
N;NORTE;2013-10-25;243.30000000;235.89000000;246.93000000;250.07000000
NE;NORDESTE;2013-10-25;262.53000000;235.89000000;277.47000000;277.47000000
S;SUL;2013-10-25;237.52000000;235.89000000;238.44000000;238.44000000
SE;SUDESTE;2013-10-25;243.30000000;235.89000000;246.93000000;250.07000000
N;NORTE;2013-11-01;307.03000000;302.57000000;309.56000000;309.56000000
NE;NORDESTE;2013-11-01;307.03000000;302.57000000;309.56000000;309.56000000
S;SUL;2013-11-01;307.03000000;302.57000000;309.56000000;309.56000000
SE;SUDESTE;2013-11-01;307.03000000;302.57000000;309.56000000;309.56000000
N;NORTE;2013-11-08;315.33000000;304.65000000;323.38000000;324.37000000
NE;NORDESTE;2013-11-08;315.33000000;304.65000000;323.38000000;324.37000000
S;SUL;2013-11-08;315.33000000;304.65000000;323.38000000;324.37000000
SE;SUDESTE;2013-11-08;315.33000000;304.65000000;323.38000000;324.37000000
N;NORTE;2013-11-15;314.74000000;312.17000000;316.71000000;316.71000000
NE;NORDESTE;2013-11-15;314.74000000;312.17000000;316.71000000;316.71000000
S;SUL;2013-11-15;314.74000000;312.17000000;316.71000000;316.71000000
SE;SUDESTE;2013-11-15;314.74000000;312.17000000;316.71000000;316.71000000
N;NORTE;2013-11-22;333.10000000;324.18000000;338.18000000;338.18000000
NE;NORDESTE;2013-11-22;333.10000000;324.18000000;338.18000000;338.18000000
S;SUL;2013-11-22;333.10000000;324.18000000;338.18000000;338.18000000
SE;SUDESTE;2013-11-22;333.10000000;324.18000000;338.18000000;338.18000000
N;NORTE;2013-11-29;356.96000000;348.93000000;361.53000000;361.53000000
NE;NORDESTE;2013-11-29;356.96000000;348.93000000;361.53000000;361.53000000
S;SUL;2013-11-29;356.96000000;348.93000000;361.53000000;361.53000000
SE;SUDESTE;2013-11-29;356.96000000;348.93000000;361.53000000;361.53000000
N;NORTE;2013-12-06;303.41000000;294.61000000;308.43000000;308.43000000
NE;NORDESTE;2013-12-06;303.41000000;294.61000000;308.43000000;308.43000000
S;SUL;2013-12-06;303.41000000;294.61000000;308.43000000;308.43000000
SE;SUDESTE;2013-12-06;303.41000000;294.61000000;308.43000000;308.43000000
N;NORTE;2013-12-13;271.14000000;262.10000000;276.29000000;276.29000000
NE;NORDESTE;2013-12-13;271.14000000;262.10000000;276.29000000;276.29000000
S;SUL;2013-12-13;271.14000000;262.10000000;276.29000000;276.29000000
SE;SUDESTE;2013-12-13;271.14000000;262.10000000;276.29000000;276.29000000
N;NORTE;2013-12-20;303.94000000;299.06000000;306.72000000;306.72000000
NE;NORDESTE;2013-12-20;303.94000000;299.06000000;306.72000000;306.72000000
S;SUL;2013-12-20;303.94000000;299.06000000;306.72000000;306.72000000
SE;SUDESTE;2013-12-20;303.94000000;299.06000000;306.72000000;306.72000000
N;NORTE;2013-12-27;290.77000000;290.12000000;291.23000000;291.51000000
NE;NORDESTE;2013-12-27;290.77000000;290.12000000;291.23000000;291.51000000
S;SUL;2013-12-27;290.77000000;290.12000000;291.23000000;291.51000000
SE;SUDESTE;2013-12-27;290.77000000;290.12000000;291.23000000;291.51000000
