id_subsistema;nom_subsistema;din_instante;val_cmomediasemanal;val_cmoleve;val_cmomedia;val_cmopesada
N;NORTE;2018-01-05;163.06000000;160.41000000;165.10000000;165.10000000
NE;NORDESTE;2018-01-05;176.27000000;173.40000000;178.48000000;178.48000000
S;SUL;2018-01-05;181.75000000;179.45000000;183.51000000;183.51000000
SE;SUDESTE;2018-01-05;178.62000000;176.35000000;180.37000000;180.37000000
N;NORTE;2018-01-12;150.01000000;145.91000000;152.34000000;152.34000000
NE;NORDESTE;2018-01-12;170.98000000;157.82000000;178.48000000;178.48000000
S;SUL;2018-01-12;159.70000000;158.46000000;160.41000000;160.41000000
SE;SUDESTE;2018-01-12;160.10000000;155.72000000;162.59000000;162.59000000
N;NORTE;2018-01-19;128.23000000;122.70000000;131.38000000;131.38000000
NE;NORDESTE;2018-01-19;169.92000000;146.18000000;183.45000000;183.45000000
S;SUL;2018-01-19;144.72000000;141.05000000;146.82000000;146.82000000
SE;SUDESTE;2018-01-19;142.22000000;138.61000000;144.28000000;144.28000000
N;NORTE;2018-01-26;124.77000000;124.20000000;124.25000000;129.29000000
NE;NORDESTE;2018-01-26;182.99000000;182.17000000;183.45000000;183.45000000
S;SUL;2018-01-26;171.03000000;165.85000000;173.99000000;173.99000000
SE;SUDESTE;2018-01-26;172.05000000;163.27000000;177.06000000;177.06000000
N;NORTE;2018-02-02;76.20000000;74.89000000;76.94000000;76.94000000
NE;NORDESTE;2018-02-02;169.50000000;145.04000000;183.45000000;183.45000000
S;SUL;2018-02-02;136.48000000;131.23000000;140.24000000;135.72000000
SE;SUDESTE;2018-02-02;157.33000000;147.51000000;162.93000000;162.93000000
N;NORTE;2018-02-09;30.41000000;29.80000000;30.75000000;30.75000000
NE;NORDESTE;2018-02-09;172.30000000;152.73000000;183.45000000;183.45000000
S;SUL;2018-02-09;162.35000000;158.06000000;164.79000000;164.79000000
SE;SUDESTE;2018-02-09;163.20000000;155.33000000;167.69000000;167.69000000
N;NORTE;2018-02-16;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2018-02-16;131.85000000;106.69000000;151.18000000;151.18000000
S;SUL;2018-02-16;153.22000000;149.01000000;156.46000000;156.46000000
SE;SUDESTE;2018-02-16;150.57000000;146.43000000;153.75000000;153.75000000
N;NORTE;2018-02-23;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2018-02-23;176.43000000;139.88000000;197.08000000;197.08000000
S;SUL;2018-02-23;201.22000000;196.37000000;203.96000000;203.96000000
SE;SUDESTE;2018-02-23;197.74000000;192.97000000;200.43000000;200.43000000
N;NORTE;2018-03-02;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2018-03-02;191.61000000;178.86000000;198.88000000;198.88000000
S;SUL;2018-03-02;195.56000000;189.75000000;198.88000000;198.88000000
SE;SUDESTE;2018-03-02;195.56000000;189.75000000;198.88000000;198.88000000
N;NORTE;2018-03-09;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2018-03-09;213.70000000;193.47000000;225.23000000;225.23000000
S;SUL;2018-03-09;222.56000000;217.88000000;225.23000000;225.23000000
SE;SUDESTE;2018-03-09;222.56000000;217.88000000;225.23000000;225.23000000
N;NORTE;2018-03-16;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2018-03-16;213.61000000;171.04000000;237.88000000;237.88000000
S;SUL;2018-03-16;234.52000000;228.62000000;237.88000000;237.88000000
SE;SUDESTE;2018-03-16;234.52000000;228.62000000;237.88000000;237.88000000
N;NORTE;2018-03-23;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2018-03-23;202.71000000;171.04000000;220.76000000;220.76000000
S;SUL;2018-03-23;218.23000000;213.79000000;220.76000000;220.76000000
SE;SUDESTE;2018-03-23;218.23000000;213.79000000;220.76000000;220.76000000
N;NORTE;2018-03-30;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2018-03-30;226.08000000;220.06000000;230.71000000;230.71000000
S;SUL;2018-03-30;226.96000000;222.07000000;230.71000000;230.71000000
SE;SUDESTE;2018-03-30;226.96000000;222.07000000;230.71000000;230.71000000
N;NORTE;2018-04-06;17.71000000;0E-8;27.81000000;27.81000000
NE;NORDESTE;2018-04-06;73.94000000;0E-8;116.10000000;116.10000000
S;SUL;2018-04-06;17.71000000;0E-8;27.81000000;27.81000000
SE;SUDESTE;2018-04-06;17.71000000;0E-8;27.81000000;27.81000000
N;NORTE;2018-04-13;49.00000000;0E-8;76.94000000;76.94000000
NE;NORDESTE;2018-04-13;107.56000000;106.83000000;107.97000000;107.97000000
S;SUL;2018-04-13;84.59000000;80.59000000;86.87000000;86.87000000
SE;SUDESTE;2018-04-13;84.59000000;80.59000000;86.87000000;86.87000000
N;NORTE;2018-04-20;16.47000000;0E-8;6.47000000;121.73000000
NE;NORDESTE;2018-04-20;136.77000000;114.70000000;149.35000000;149.35000000
