id_subsistema;nom_subsistema;din_instante;val_cmomediasemanal;val_cmoleve;val_cmomedia;val_cmopesada
SE;SUDESTE;2010-07-23;82.16000000;77.76000000;83.31000000;91.41000000
N;NORTE;2010-07-30;89.01000000;89.01000000;89.01000000;89.01000000
NE;NORDESTE;2010-07-30;89.01000000;89.01000000;89.01000000;89.01000000
S;SUL;2010-07-30;72.78000000;68.77000000;72.32000000;88.66000000
SE;SUDESTE;2010-07-30;72.78000000;68.77000000;72.32000000;88.66000000
N;NORTE;2010-08-06;103.73000000;103.45000000;103.45000000;106.03000000
NE;NORDESTE;2010-08-06;103.73000000;103.45000000;103.45000000;106.03000000
S;SUL;2010-08-06;102.68000000;100.56000000;103.45000000;106.03000000
SE;SUDESTE;2010-08-06;102.68000000;100.56000000;103.45000000;106.03000000
N;NORTE;2010-08-13;125.81000000;125.43000000;125.43000000;128.95000000
NE;NORDESTE;2010-08-13;125.81000000;125.43000000;125.43000000;128.95000000
S;SUL;2010-08-13;124.66000000;122.27000000;125.43000000;128.95000000
SE;SUDESTE;2010-08-13;124.66000000;122.27000000;125.43000000;128.95000000
N;NORTE;2010-08-20;114.69000000;114.37000000;114.37000000;117.35000000
NE;NORDESTE;2010-08-20;114.69000000;114.37000000;114.37000000;117.35000000
S;SUL;2010-08-20;113.83000000;112.01000000;114.37000000;117.35000000
SE;SUDESTE;2010-08-20;113.83000000;112.01000000;114.37000000;117.35000000
N;NORTE;2010-08-27;123.73000000;123.22000000;123.42000000;127.03000000
NE;NORDESTE;2010-08-27;123.73000000;123.22000000;123.42000000;127.03000000
S;SUL;2010-08-27;123.39000000;122.27000000;123.42000000;127.03000000
SE;SUDESTE;2010-08-27;123.39000000;122.27000000;123.42000000;127.03000000
N;NORTE;2010-09-03;144.36000000;144.36000000;144.36000000;144.36000000
NE;NORDESTE;2010-09-03;144.36000000;144.36000000;144.36000000;144.36000000
S;SUL;2010-09-03;103.82000000;100.51000000;104.09000000;113.78000000
SE;SUDESTE;2010-09-03;103.82000000;100.51000000;104.09000000;113.78000000
N;NORTE;2010-09-10;164.72000000;164.72000000;164.72000000;164.72000000
NE;NORDESTE;2010-09-10;164.72000000;164.72000000;164.72000000;164.72000000
S;SUL;2010-09-10;122.58000000;119.84000000;123.20000000;132.65000000
SE;SUDESTE;2010-09-10;122.96000000;119.84000000;123.20000000;136.86000000
N;NORTE;2010-09-17;165.24000000;165.13000000;165.13000000;166.22000000
NE;NORDESTE;2010-09-17;165.24000000;165.13000000;165.13000000;166.22000000
S;SUL;2010-09-17;115.08000000;110.25000000;116.90000000;122.47000000
SE;SUDESTE;2010-09-17;115.08000000;110.25000000;116.90000000;122.47000000
N;NORTE;2010-09-24;177.97000000;177.88000000;177.88000000;178.65000000
NE;NORDESTE;2010-09-24;177.97000000;177.88000000;177.88000000;178.65000000
S;SUL;2010-09-24;127.69000000;124.75000000;128.22000000;135.01000000
SE;SUDESTE;2010-09-24;127.69000000;124.75000000;128.22000000;135.01000000
N;NORTE;2010-10-01;247.44000000;247.44000000;247.44000000;247.44000000
NE;NORDESTE;2010-10-01;247.44000000;247.44000000;247.44000000;247.44000000
S;SUL;2010-10-01;165.87000000;162.97000000;166.36000000;173.32000000
SE;SUDESTE;2010-10-01;165.87000000;162.97000000;166.36000000;173.32000000
N;NORTE;2010-10-08;216.59000000;216.59000000;216.59000000;216.59000000
NE;NORDESTE;2010-10-08;216.59000000;216.59000000;216.59000000;216.59000000
S;SUL;2010-10-08;156.04000000;142.64000000;162.27000000;170.67000000
SE;SUDESTE;2010-10-08;156.04000000;142.64000000;162.27000000;170.67000000
N;NORTE;2010-10-15;176.45000000;176.35000000;176.35000000;177.51000000
NE;NORDESTE;2010-10-15;176.45000000;176.35000000;176.35000000;177.51000000
S;SUL;2010-10-15;129.36000000;116.91000000;135.66000000;156.36000000
SE;SUDESTE;2010-10-15;129.36000000;116.91000000;135.66000000;156.36000000
N;NORTE;2010-10-22;254.58000000;254.58000000;254.58000000;254.58000000
NE;NORDESTE;2010-10-22;254.58000000;254.58000000;254.58000000;254.58000000
S;SUL;2010-10-22;149.34000000;144.34000000;151.30000000;156.37000000
SE;SUDESTE;2010-10-22;149.34000000;144.34000000;151.30000000;156.37000000
N;NORTE;2010-10-29;290.88000000;290.67000000;290.67000000;292.59000000
NE;NORDESTE;2010-10-29;290.88000000;290.67000000;290.67000000;292.59000000
S;SUL;2010-10-29;152.82000000;148.64000000;154.98000000;156.33000000
SE;SUDESTE;2010-10-29;152.82000000;148.64000000;154.98000000;156.33000000
N;NORTE;2010-11-05;147.04000000;144.48000000;148.84000000;149.91000000
NE;NORDESTE;2010-11-05;147.04000000;144.48000000;148.84000000;149.91000000
S;SUL;2010-11-05;147.04000000;144.48000000;148.84000000;149.91000000
SE;SUDESTE;2010-11-05;147.04000000;144.48000000;148.84000000;149.91000000
N;NORTE;2010-11-12;120.96000000;117.81000000;122.72000000;122.93000000
NE;NORDESTE;2010-11-12;118.36000000;117.81000000;117.81000000;122.93000000
S;SUL;2010-11-12;120.96000000;117.81000000;122.72000000;122.93000000
SE;SUDESTE;2010-11-12;120.96000000;117.81000000;122.72000000;122.93000000
N;NORTE;2010-11-19;125.63000000;123.08000000;127.14000000;129.92000000
NE;NORDESTE;2010-11-19;123.69000000;123.08000000;123.08000000;129.92000000
S;SUL;2010-11-19;125.63000000;123.08000000;127.14000000;129.92000000
SE;SUDESTE;2010-11-19;125.63000000;123.08000000;127.14000000;129.92000000
N;NORTE;2010-11-26;104.62000000;100.62000000;106.74000000;107.64000000
NE;NORDESTE;2010-11-26;99.45000000;98.46000000;98.46000000;107.64000000
S;SUL;2010-11-26;104.62000000;100.62000000;106.74000000;107.64000000
SE;SUDESTE;2010-11-26;104.62000000;100.62000000;106.74000000;107.64000000
N;NORTE;2010-12-03;84.16000000;78.97000000;87.11000000;87.12000000
NE;NORDESTE;2010-12-03;79.85000000;78.97000000;78.97000000;87.12000000
S;SUL;2010-12-03;84.16000000;78.97000000;87.11000000;87.12000000
SE;SUDESTE;2010-12-03;84.16000000;78.97000000;87.11000000;87.12000000
N;NORTE;2010-12-10;90.70000000;82.80000000;95.20000000;95.20000000
NE;NORDESTE;2010-12-10;82.41000000;82.34000000;82.34000000;83.00000000
S;SUL;2010-12-10;91.49000000;84.97000000;95.20000000;95.20000000
SE;SUDESTE;2010-12-10;91.49000000;84.97000000;95.20000000;95.20000000
N;NORTE;2010-12-17;73.46000000;70.16000000;75.29000000;75.64000000
NE;NORDESTE;2010-12-17;70.75000000;70.16000000;70.16000000;75.64000000
S;SUL;2010-12-17;73.46000000;70.16000000;75.29000000;75.64000000
SE;SUDESTE;2010-12-17;73.46000000;70.16000000;75.29000000;75.64000000
N;NORTE;2010-12-24;62.09000000;59.96000000;62.84000000;65.61000000
NE;NORDESTE;2010-12-24;60.57000000;59.96000000;59.96000000;65.61000000
S;SUL;2010-12-24;62.09000000;59.96000000;62.84000000;65.61000000
SE;SUDESTE;2010-12-24;62.09000000;59.96000000;62.84000000;65.61000000
N;NORTE;2010-12-31;51.71000000;50.46000000;52.46000000;53.82000000
NE;NORDESTE;2010-12-31;50.76000000;50.46000000;50.46000000;53.82000000
S;SUL;2010-12-31;51.71000000;50.46000000;52.46000000;53.82000000
SE;SUDESTE;2010-12-31;51.71000000;50.46000000;52.46000000;53.82000000
