id_subsistema;nom_subsistema;din_instante;val_cmomediasemanal;val_cmoleve;val_cmomedia;val_cmopesada
SE;SUDESTE;2015-03-20;1130.44000000;1100.47000000;1147.53000000;1147.53000000
N;NORTE;2015-03-27;737.71000000;737.71000000;737.71000000;737.71000000
NE;NORDESTE;2015-03-27;1040.32000000;999.65000000;1063.50000000;1063.50000000
S;SUL;2015-03-27;1204.34000000;1171.94000000;1222.81000000;1222.81000000
SE;SUDESTE;2015-03-27;1204.34000000;1171.94000000;1222.81000000;1222.81000000
N;NORTE;2015-04-03;55.54000000;0E-8;98.22000000;98.22000000
NE;NORDESTE;2015-04-03;776.54000000;776.54000000;776.54000000;776.54000000
S;SUL;2015-04-03;863.46000000;842.28000000;879.57000000;880.56000000
SE;SUDESTE;2015-04-03;863.46000000;842.28000000;879.57000000;880.56000000
N;NORTE;2015-04-10;92.03000000;81.17000000;98.22000000;98.22000000
NE;NORDESTE;2015-04-10;819.76000000;806.56000000;827.28000000;827.28000000
S;SUL;2015-04-10;916.06000000;882.50000000;935.20000000;935.20000000
SE;SUDESTE;2015-04-10;916.06000000;882.50000000;935.20000000;935.20000000
N;NORTE;2015-04-17;218.47000000;171.19000000;207.16000000;434.59000000
NE;NORDESTE;2015-04-17;824.58000000;776.54000000;851.97000000;851.97000000
S;SUL;2015-04-17;949.64000000;918.29000000;966.65000000;971.78000000
SE;SUDESTE;2015-04-17;949.64000000;918.29000000;966.65000000;971.78000000
N;NORTE;2015-04-24;108.95000000;98.01000000;117.13000000;118.60000000
NE;NORDESTE;2015-04-24;812.75000000;776.54000000;838.45000000;851.97000000
S;SUL;2015-04-24;994.27000000;963.02000000;1018.29000000;1018.29000000
SE;SUDESTE;2015-04-24;994.27000000;963.02000000;1018.29000000;1018.29000000
N;NORTE;2015-05-01;119.33000000;117.13000000;117.13000000;141.74000000
NE;NORDESTE;2015-05-01;981.29000000;952.06000000;1002.20000000;1012.10000000
S;SUL;2015-05-01;981.29000000;952.06000000;1002.20000000;1012.10000000
SE;SUDESTE;2015-05-01;981.29000000;952.06000000;1002.20000000;1012.10000000
N;NORTE;2015-05-08;100.06000000;98.01000000;98.01000000;117.13000000
NE;NORDESTE;2015-05-08;438.97000000;426.65000000;446.00000000;446.00000000
S;SUL;2015-05-08;438.97000000;426.65000000;446.00000000;446.00000000
SE;SUDESTE;2015-05-08;438.97000000;426.65000000;446.00000000;446.00000000
N;NORTE;2015-05-15;92.96000000;92.96000000;92.96000000;92.96000000
NE;NORDESTE;2015-05-15;424.37000000;400.42000000;438.02000000;438.02000000
S;SUL;2015-05-15;412.51000000;400.42000000;419.40000000;419.40000000
SE;SUDESTE;2015-05-15;412.51000000;400.42000000;419.40000000;419.40000000
N;NORTE;2015-05-22;107.69000000;92.96000000;112.13000000;135.69000000
NE;NORDESTE;2015-05-22;442.06000000;424.99000000;451.79000000;451.79000000
S;SUL;2015-05-22;442.06000000;424.99000000;451.79000000;451.79000000
SE;SUDESTE;2015-05-22;442.06000000;424.99000000;451.79000000;451.79000000
N;NORTE;2015-05-29;130.38000000;112.13000000;140.79000000;140.79000000
NE;NORDESTE;2015-05-29;472.23000000;453.99000000;482.62000000;482.62000000
S;SUL;2015-05-29;472.23000000;453.99000000;482.62000000;482.62000000
SE;SUDESTE;2015-05-29;472.23000000;453.99000000;482.62000000;482.62000000
N;NORTE;2015-06-05;367.91000000;362.15000000;371.67000000;375.83000000
NE;NORDESTE;2015-06-05;367.91000000;362.15000000;371.67000000;375.83000000
S;SUL;2015-06-05;367.91000000;362.15000000;371.67000000;375.83000000
SE;SUDESTE;2015-06-05;367.91000000;362.15000000;371.67000000;375.83000000
N;NORTE;2015-06-12;379.34000000;368.21000000;385.69000000;385.69000000
NE;NORDESTE;2015-06-12;379.34000000;368.21000000;385.69000000;385.69000000
S;SUL;2015-06-12;379.34000000;368.21000000;385.69000000;385.69000000
SE;SUDESTE;2015-06-12;379.34000000;368.21000000;385.69000000;385.69000000
N;NORTE;2015-06-19;349.18000000;341.19000000;353.45000000;355.11000000
NE;NORDESTE;2015-06-19;349.18000000;341.19000000;353.45000000;355.11000000
S;SUL;2015-06-19;349.18000000;341.19000000;353.45000000;355.11000000
SE;SUDESTE;2015-06-19;349.18000000;341.19000000;353.45000000;355.11000000
N;NORTE;2015-06-26;361.45000000;350.79000000;366.63000000;371.99000000
NE;NORDESTE;2015-06-26;361.45000000;350.79000000;366.63000000;371.99000000
S;SUL;2015-06-26;361.45000000;350.79000000;366.63000000;371.99000000
SE;SUDESTE;2015-06-26;361.45000000;350.79000000;366.63000000;371.99000000
N;NORTE;2015-07-03;374.24000000;364.64000000;379.62000000;380.16000000
NE;NORDESTE;2015-07-03;378.05000000;364.64000000;385.69000000;385.69000000
S;SUL;2015-07-03;374.24000000;364.64000000;379.62000000;380.16000000
SE;SUDESTE;2015-07-03;374.24000000;364.64000000;379.62000000;380.16000000
N;NORTE;2015-07-10;315.48000000;307.15000000;319.72000000;322.75000000
NE;NORDESTE;2015-07-10;315.48000000;307.15000000;319.72000000;322.75000000
S;SUL;2015-07-10;315.48000000;307.15000000;319.72000000;322.75000000
SE;SUDESTE;2015-07-10;315.48000000;307.15000000;319.72000000;322.75000000
N;NORTE;2015-07-17;230.62000000;221.98000000;235.05000000;237.97000000
NE;NORDESTE;2015-07-17;280.99000000;221.98000000;314.63000000;314.63000000
S;SUL;2015-07-17;230.62000000;221.98000000;235.05000000;237.97000000
SE;SUDESTE;2015-07-17;230.62000000;221.98000000;235.05000000;237.97000000
N;NORTE;2015-07-24;176.96000000;117.95000000;210.07000000;213.21000000
NE;NORDESTE;2015-07-24;220.55000000;117.95000000;279.04000000;279.04000000
S;SUL;2015-07-24;78.68000000;0E-8;113.59000000;172.70000000
SE;SUDESTE;2015-07-24;176.96000000;117.95000000;210.07000000;213.21000000
N;NORTE;2015-07-31;171.13000000;103.35000000;209.58000000;210.72000000
NE;NORDESTE;2015-07-31;379.26000000;273.88000000;439.34000000;439.34000000
S;SUL;2015-07-31;78.91000000;0E-8;109.41000000;195.49000000
SE;SUDESTE;2015-07-31;171.13000000;103.35000000;209.58000000;210.72000000
N;NORTE;2015-08-07;111.57000000;108.49000000;113.24000000;113.73000000
NE;NORDESTE;2015-08-07;251.18000000;139.88000000;314.63000000;314.63000000
S;SUL;2015-08-07;111.57000000;108.49000000;113.24000000;113.73000000
SE;SUDESTE;2015-08-07;111.57000000;108.49000000;113.24000000;113.73000000
N;NORTE;2015-08-14;120.99000000;118.75000000;122.23000000;122.47000000
NE;NORDESTE;2015-08-14;209.85000000;121.24000000;260.37000000;260.37000000
S;SUL;2015-08-14;120.99000000;118.75000000;122.23000000;122.47000000
SE;SUDESTE;2015-08-14;120.99000000;118.75000000;122.23000000;122.47000000
N;NORTE;2015-08-21;126.93000000;123.77000000;128.58000000;129.52000000
NE;NORDESTE;2015-08-21;222.66000000;123.77000000;279.04000000;279.04000000
S;SUL;2015-08-21;126.93000000;123.77000000;128.58000000;129.52000000
SE;SUDESTE;2015-08-21;126.93000000;123.77000000;128.58000000;129.52000000
N;NORTE;2015-08-28;129.37000000;126.05000000;131.00000000;132.57000000
NE;NORDESTE;2015-08-28;223.49000000;126.05000000;279.04000000;279.04000000
S;SUL;2015-08-28;129.37000000;126.05000000;131.00000000;132.57000000
SE;SUDESTE;2015-08-28;129.37000000;126.05000000;131.00000000;132.57000000
N;NORTE;2015-09-04;260.37000000;253.54000000;264.27000000;264.27000000
NE;NORDESTE;2015-09-04;260.37000000;253.54000000;264.27000000;264.27000000
S;SUL;2015-09-04;260.37000000;253.54000000;264.27000000;264.27000000
SE;SUDESTE;2015-09-04;260.37000000;253.54000000;264.27000000;264.27000000
N;NORTE;2015-09-11;227.15000000;221.67000000;231.17000000;232.37000000
NE;NORDESTE;2015-09-11;239.56000000;221.67000000;251.79000000;261.34000000
S;SUL;2015-09-11;227.15000000;221.67000000;231.17000000;232.37000000
SE;SUDESTE;2015-09-11;227.15000000;221.67000000;231.17000000;232.37000000
N;NORTE;2015-09-18;182.68000000;176.96000000;185.95000000;185.95000000
NE;NORDESTE;2015-09-18;264.64000000;176.96000000;314.63000000;314.63000000
S;SUL;2015-09-18;182.68000000;176.96000000;185.95000000;185.95000000
SE;SUDESTE;2015-09-18;182.68000000;176.96000000;185.95000000;185.95000000
N;NORTE;2015-09-25;203.36000000;198.84000000;205.47000000;208.24000000
NE;NORDESTE;2015-09-25;249.92000000;198.84000000;279.04000000;279.04000000
S;SUL;2015-09-25;203.36000000;198.84000000;205.47000000;208.24000000
SE;SUDESTE;2015-09-25;203.36000000;198.84000000;205.47000000;208.24000000
N;NORTE;2015-10-02;191.07000000;183.80000000;194.64000000;198.03000000
NE;NORDESTE;2015-10-02;191.07000000;183.80000000;194.64000000;198.03000000
S;SUL;2015-10-02;191.07000000;183.80000000;194.64000000;198.03000000
SE;SUDESTE;2015-10-02;191.07000000;183.80000000;194.64000000;198.03000000
N;NORTE;2015-10-09;202.38000000;190.65000000;208.74000000;210.72000000
NE;NORDESTE;2015-10-09;202.38000000;190.65000000;208.74000000;210.72000000
S;SUL;2015-10-09;202.38000000;190.65000000;208.74000000;210.72000000
SE;SUDESTE;2015-10-09;202.38000000;190.65000000;208.74000000;210.72000000
N;NORTE;2015-10-16;189.49000000;181.27000000;195.15000000;199.36000000
NE;NORDESTE;2015-10-16;189.49000000;181.27000000;195.15000000;199.36000000
S;SUL;2015-10-16;189.49000000;181.27000000;195.15000000;199.36000000
SE;SUDESTE;2015-10-16;189.49000000;181.27000000;195.15000000;199.36000000
N;NORTE;2015-10-23;190.86000000;180.45000000;196.61000000;197.20000000
NE;NORDESTE;2015-10-23;300.57000000;180.45000000;367.93000000;367.93000000
S;SUL;2015-10-23;167.29000000;114.85000000;196.61000000;197.20000000
SE;SUDESTE;2015-10-23;190.86000000;180.45000000;196.61000000;197.20000000
N;NORTE;2015-10-30;270.30000000;196.54000000;312.34000000;312.34000000
NE;NORDESTE;2015-10-30;270.30000000;196.54000000;312.34000000;312.34000000
S;SUL;2015-10-30;132.81000000;0E-8;208.52000000;208.52000000
SE;SUDESTE;2015-10-30;204.17000000;196.54000000;208.52000000;208.52000000
N;NORTE;2015-11-06;240.96000000;194.44000000;276.70000000;276.70000000
NE;NORDESTE;2015-11-06;240.96000000;194.44000000;276.70000000;276.70000000
S;SUL;2015-11-06;168.18000000;41.58000000;265.46000000;265.46000000
SE;SUDESTE;2015-11-06;234.60000000;194.44000000;265.46000000;265.46000000
N;NORTE;2015-11-13;190.84000000;178.28000000;198.00000000;198.00000000
NE;NORDESTE;2015-11-13;225.49000000;178.28000000;252.40000000;252.40000000
S;SUL;2015-11-13;175.49000000;136.01000000;198.00000000;198.00000000
SE;SUDESTE;2015-11-13;190.84000000;178.28000000;198.00000000;198.00000000
N;NORTE;2015-11-20;232.63000000;206.08000000;247.77000000;247.77000000
NE;NORDESTE;2015-11-20;246.15000000;206.08000000;268.98000000;269.10000000
S;SUL;2015-11-20;172.38000000;155.85000000;181.81000000;181.81000000
SE;SUDESTE;2015-11-20;175.48000000;164.37000000;181.81000000;181.81000000
N;NORTE;2015-11-27;269.49000000;268.98000000;268.98000000;273.76000000
NE;NORDESTE;2015-11-27;332.70000000;268.98000000;369.03000000;369.03000000
S;SUL;2015-11-27;160.74000000;105.74000000;192.09000000;192.09000000
SE;SUDESTE;2015-11-27;177.83000000;152.82000000;192.09000000;192.09000000
N;NORTE;2015-12-04;169.37000000;169.12000000;169.12000000;171.45000000
NE;NORDESTE;2015-12-04;354.14000000;314.63000000;376.66000000;376.66000000
S;SUL;2015-12-04;124.48000000;116.59000000;128.99000000;128.99000000
SE;SUDESTE;2015-12-04;124.48000000;116.59000000;128.99000000;128.99000000
N;NORTE;2015-12-11;143.37000000;143.37000000;143.37000000;143.37000000
NE;NORDESTE;2015-12-11;333.03000000;269.69000000;369.14000000;369.14000000
S;SUL;2015-12-11;105.51000000;89.55000000;114.61000000;114.61000000
SE;SUDESTE;2015-12-11;111.01000000;104.70000000;114.61000000;114.61000000
N;NORTE;2015-12-18;153.23000000;152.55000000;153.61000000;153.61000000
NE;NORDESTE;2015-12-18;268.92000000;152.55000000;335.26000000;335.26000000
S;SUL;2015-12-18;61.10000000;0E-8;95.93000000;95.93000000
SE;SUDESTE;2015-12-18;92.18000000;85.61000000;95.93000000;95.93000000
N;NORTE;2015-12-25;165.41000000;139.88000000;185.03000000;185.03000000
NE;NORDESTE;2015-12-25;199.21000000;139.88000000;243.36000000;252.49000000
S;SUL;2015-12-25;102.86000000;78.97000000;120.74000000;123.70000000
SE;SUDESTE;2015-12-25;116.49000000;110.35000000;120.74000000;123.70000000
