id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
NE;NORDESTE;2017-01-29;51809.00000000;8732.00000000;16.85000038
N;NORTE;2017-01-29;15041.00000000;3589.00000000;23.86000061
SE;SUDESTE;2017-01-29;203343.00000000;75490.00000000;37.11999893
S;SUL;2017-01-29;20100.00000000;12408.00000000;61.72999954
NE;NORDESTE;2017-01-30;51809.00000000;8815.00000000;17.01000023
N;NORTE;2017-01-30;15041.00000000;3636.00000000;24.17000008
SE;SUDESTE;2017-01-30;203343.00000000;75765.00000000;37.25999832
S;SUL;2017-01-30;20100.00000000;12292.00000000;61.15999985
NE;NORDESTE;2017-01-31;51809.00000000;8898.00000000;17.17000008
N;NORTE;2017-01-31;15041.00000000;3658.00000000;24.31999969
SE;SUDESTE;2017-01-31;203343.00000000;75909.00000000;37.33000183
S;SUL;2017-01-31;20100.00000000;12148.00000000;60.43999863
NE;NORDESTE;2017-02-01;51809.00000000;8978.00000000;17.32999992
N;NORTE;2017-02-01;15041.00000000;3682.00000000;24.47999954
SE;SUDESTE;2017-02-01;203343.00000000;76257.00000000;37.50000000
S;SUL;2017-02-01;20100.00000000;12016.00000000;59.77999878
NE;NORDESTE;2017-02-02;51809.00000000;9056.00000000;17.47999954
N;NORTE;2017-02-02;15041.00000000;3679.00000000;24.45999908
SE;SUDESTE;2017-02-02;203343.00000000;76558.00000000;37.65000153
S;SUL;2017-02-02;20100.00000000;11907.00000000;59.24000168
NE;NORDESTE;2017-02-03;51809.00000000;9135.00000000;17.62999916
N;NORTE;2017-02-03;15041.00000000;3679.00000000;24.45999908
SE;SUDESTE;2017-02-03;203343.00000000;76673.00000000;37.70999908
S;SUL;2017-02-03;20100.00000000;11787.00000000;58.63999939
NE;NORDESTE;2017-02-04;51809.00000000;9203.00000000;17.76000023
N;NORTE;2017-02-04;15041.00000000;3690.00000000;24.53000069
SE;SUDESTE;2017-02-04;203343.00000000;77258.00000000;37.99000168
S;SUL;2017-02-04;20100.00000000;11744.00000000;58.43000031
NE;NORDESTE;2017-02-05;51809.00000000;9280.00000000;17.90999985
N;NORTE;2017-02-05;15041.00000000;3756.00000000;24.96999931
