id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
SE;SUDESTE;2018-02-09;202691.93750000;67883.67187500;33.49110031
S;SUL;2018-02-09;19415.96093750;15836.15917969;81.56259918
NE;NORDESTE;2018-02-10;51602.07031250;9959.27539063;19.30010033
N;NORTE;2018-02-10;15164.88671875;6920.06396484;45.63219833
SE;SUDESTE;2018-02-10;202691.93750000;68432.42968750;33.76179886
S;SUL;2018-02-10;19415.96093750;15802.01855469;81.38680267
NE;NORDESTE;2018-02-11;51602.07031250;10050.28613281;19.47649956
N;NORTE;2018-02-11;15164.88671875;7347.10400391;48.44810104
SE;SUDESTE;2018-02-11;202691.93750000;68928.25000000;34.00640106
S;SUL;2018-02-11;19415.96093750;15901.57324219;81.89949799
NE;NORDESTE;2018-02-12;51602.07031250;10131.11230469;19.63310051
N;NORTE;2018-02-12;15164.88671875;7763.26513672;51.19240189
SE;SUDESTE;2018-02-12;202691.93750000;69355.82031250;34.21739960
S;SUL;2018-02-12;19415.96093750;15916.40136719;81.97589874
NE;NORDESTE;2018-02-13;51602.07031250;10204.58691406;19.77549934
N;NORTE;2018-02-13;15164.88671875;8121.01611328;53.55139923
SE;SUDESTE;2018-02-13;202691.93750000;69793.57812500;34.43330002
S;SUL;2018-02-13;19415.96093750;15937.65332031;82.08529663
NE;NORDESTE;2018-02-14;51602.07031250;10472.31152344;20.29439926
N;NORTE;2018-02-14;15164.88671875;8433.05566406;55.60910034
SE;SUDESTE;2018-02-14;202691.93750000;70100.56250000;34.58480072
S;SUL;2018-02-14;19415.96093750;15893.95898438;81.86029816
NE;NORDESTE;2018-02-15;51602.07031250;10609.92773438;20.56110001
N;NORTE;2018-02-15;15164.88671875;8694.43847656;57.33269882
SE;SUDESTE;2018-02-15;202691.93750000;70448.48437500;34.75640106
S;SUL;2018-02-15;19415.96093750;15789.81347656;81.32389832
NE;NORDESTE;2018-02-16;51602.07031250;10725.42480469;20.78490067
N;NORTE;2018-02-16;15164.88671875;8871.14453125;58.49789810
SE;SUDESTE;2018-02-16;202691.93750000;70635.76562500;34.84880066
S;SUL;2018-02-16;19415.96093750;15660.94628906;80.66020203
NE;NORDESTE;2018-02-17;51602.07031250;10823.60546875;20.97509956
N;NORTE;2018-02-17;15164.88671875;9031.97460938;59.55849838
SE;SUDESTE;2018-02-17;202691.93750000;70927.18750000;34.99259949
S;SUL;2018-02-17;19415.96093750;15564.74707031;80.16470337
NE;NORDESTE;2018-02-18;51602.07031250;11047.57910156;21.40920067
N;NORTE;2018-02-18;15164.88671875;9159.83593750;60.40159988
SE;SUDESTE;2018-02-18;202691.93750000;71167.21875000;35.11100006
S;SUL;2018-02-18;19415.96093750;15559.51171875;80.13770294
NE;NORDESTE;2018-02-19;51602.07031250;11360.87304688;22.01630020
N;NORTE;2018-02-19;15164.88671875;9198.48144531;60.65639877
SE;SUDESTE;2018-02-19;202691.93750000;71197.14062500;35.12580109
S;SUL;2018-02-19;19415.96093750;15429.52636719;79.46829987
NE;NORDESTE;2018-02-20;51602.07031250;11615.90820313;22.51049995
N;NORTE;2018-02-20;15164.88671875;9216.49511719;60.77519989
SE;SUDESTE;2018-02-20;202691.93750000;71348.57812500;35.20050049
S;SUL;2018-02-20;19415.96093750;15298.67773438;78.79429626
NE;NORDESTE;2018-02-21;51602.07031250;11883.78320313;23.02969933
N;NORTE;2018-02-21;15164.88671875;9268.07812500;61.11539841
SE;SUDESTE;2018-02-21;202691.93750000;71578.17187500;35.31380081
S;SUL;2018-02-21;19415.96093750;15161.71191406;78.08889771
NE;NORDESTE;2018-02-22;51602.07031250;12133.50292969;23.51359940
N;NORTE;2018-02-22;15164.88671875;9301.35644531;61.33480072
SE;SUDESTE;2018-02-22;202691.93750000;71916.25781250;35.48059845
S;SUL;2018-02-22;19415.96093750;15021.99902344;77.36930084
NE;NORDESTE;2018-02-23;51602.07031250;12392.28222656;24.01510048
N;NORTE;2018-02-23;15164.88671875;9287.33496094;61.24240112
SE;SUDESTE;2018-02-23;202691.93750000;72273.87500000;35.65700150
S;SUL;2018-02-23;19415.96093750;14870.09960938;76.58699799
NE;NORDESTE;2018-02-24;51602.07031250;12656.54882813;24.52720070
N;NORTE;2018-02-24;15164.88671875;9332.83496094;61.54240036
SE;SUDESTE;2018-02-24;202691.93750000;72874.40625000;35.95330048
S;SUL;2018-02-24;19415.96093750;14769.78906250;76.07039642
NE;NORDESTE;2018-02-25;51602.07031250;12956.60644531;25.10869980
N;NORTE;2018-02-25;15164.88671875;9403.95898438;62.01139832
SE;SUDESTE;2018-02-25;202691.93750000;73502.21093750;36.26300049
S;SUL;2018-02-25;19415.96093750;14740.88183594;75.92150116
NE;NORDESTE;2018-02-26;51602.07031250;13199.18261719;25.57880020
N;NORTE;2018-02-26;15164.88671875;9394.41796875;61.94850159
SE;SUDESTE;2018-02-26;202691.93750000;73777.96875000;36.39910126
S;SUL;2018-02-26;19415.96093750;14570.16601563;75.04219818
NE;NORDESTE;2018-02-27;51602.07031250;13360.92578125;25.89220047
N;NORTE;2018-02-27;15164.88671875;9404.42773438;62.01449966
SE;SUDESTE;2018-02-27;202691.93750000;74228.74218750;36.62149811
S;SUL;2018-02-27;19415.96093750;14406.93359375;74.20149994
NE;NORDESTE;2018-02-28;51602.07031250;13474.21289063;26.11179924
N;NORTE;2018-02-28;15164.88671875;9409.66210938;62.04899979
SE;SUDESTE;2018-02-28;202691.93750000;74668.02343750;36.83819962
S;SUL;2018-02-28;19415.96093750;14243.66601563;73.36060333
NE;NORDESTE;2018-03-01;51602.07031250;13574.82812500;26.30680084
N;NORTE;2018-03-01;15164.88671875;9413.72167969;62.07580185
SE;SUDESTE;2018-03-01;202691.93750000;75035.25781250;37.01940155
S;SUL;2018-03-01;19415.96093750;14088.71679688;72.56259918
NE;NORDESTE;2018-03-02;51602.07031250;13692.55859375;26.53490067
N;NORTE;2018-03-02;15164.88671875;9423.29882813;62.13890076
SE;SUDESTE;2018-03-02;202691.93750000;75360.92968750;37.18000031
S;SUL;2018-03-02;19415.96093750;13919.49804688;71.69100189
NE;NORDESTE;2018-03-03;51602.07031250;13824.22753906;26.79010010
N;NORTE;2018-03-03;15164.88671875;9425.55175781;62.15380096
SE;SUDESTE;2018-03-03;202691.93750000;75959.79687500;37.47549820
S;SUL;2018-03-03;19415.96093750;13829.56347656;71.22779846
NE;NORDESTE;2018-03-04;51602.07031250;14007.37011719;27.14500046
N;NORTE;2018-03-04;15164.88671875;9473.63671875;62.47090149
SE;SUDESTE;2018-03-04;202691.93750000;76580.82812500;37.78189850
S;SUL;2018-03-04;19415.96093750;13855.64941406;71.36219788
NE;NORDESTE;2018-03-05;51602.07031250;14166.91601563;27.45420074
N;NORTE;2018-03-05;15164.88671875;9462.14843750;62.39509964
SE;SUDESTE;2018-03-05;202691.93750000;76657.92968750;37.81990051
S;SUL;2018-03-05;19415.96093750;13746.81640625;70.80159760
NE;NORDESTE;2018-03-06;51602.07031250;14318.66796875;27.74819946
N;NORTE;2018-03-06;15164.88671875;9395.48144531;61.95550156
SE;SUDESTE;2018-03-06;202691.93750000;76832.00781250;37.90579987
S;SUL;2018-03-06;19415.96093750;13622.35839844;70.16059875
NE;NORDESTE;2018-03-07;51602.07031250;14483.77343750;28.06819916
N;NORTE;2018-03-07;15164.88671875;9378.19238281;61.84149933
SE;SUDESTE;2018-03-07;202691.93750000;77126.63281250;38.05120087
S;SUL;2018-03-07;19415.96093750;13487.86621094;69.46790314
NE;NORDESTE;2018-03-08;51602.07031250;14739.88964844;28.56450081
N;NORTE;2018-03-08;15164.88671875;9434.46289063;62.21260071
SE;SUDESTE;2018-03-08;202691.93750000;77527.14843750;38.24879837
S;SUL;2018-03-08;19415.96093750;13351.96289063;68.76799774
NE;NORDESTE;2018-03-09;51602.07031250;14964.41992188;28.99970055
N;NORTE;2018-03-09;15164.88671875;9490.59082031;62.58269882
SE;SUDESTE;2018-03-09;202691.93750000;77930.46093750;38.44770050
S;SUL;2018-03-09;19415.96093750;13225.23339844;68.11530304
NE;NORDESTE;2018-03-10;51602.07031250;15166.27343750;29.39080048
N;NORTE;2018-03-10;15164.88671875;9544.37792969;62.93730164
SE;SUDESTE;2018-03-10;202691.93750000;78627.55468750;38.79169846
S;SUL;2018-03-10;19415.96093750;13152.91796875;67.74279785
NE;NORDESTE;2018-03-11;51602.07031250;15476.51660156;29.99200058
N;NORTE;2018-03-11;15164.88671875;9603.45703125;63.32690048
SE;SUDESTE;2018-03-11;202691.93750000;79278.25000000;39.11270142
S;SUL;2018-03-11;19415.96093750;13142.78808594;67.69059753
NE;NORDESTE;2018-03-12;51602.07031250;15804.88281250;30.62840080
N;NORTE;2018-03-12;15164.88671875;9612.31835938;63.38539886
SE;SUDESTE;2018-03-12;202691.93750000;79614.05468750;39.27840042
S;SUL;2018-03-12;19415.96093750;13032.76171875;67.12400055
NE;NORDESTE;2018-03-13;51602.07031250;16057.95214844;31.11879921
N;NORTE;2018-03-13;15164.88671875;9654.28125000;63.66210175
SE;SUDESTE;2018-03-13;202691.93750000;79893.84375000;39.41640091
S;SUL;2018-03-13;19415.96093750;12893.11425781;66.40470123
NE;NORDESTE;2018-03-14;51602.07031250;16178.88183594;31.35320091
N;NORTE;2018-03-14;15164.88671875;9730.00683594;64.16139984
SE;SUDESTE;2018-03-14;202691.93750000;80099.53125000;39.51789856
S;SUL;2018-03-14;19415.96093750;12766.46289063;65.75240326
NE;NORDESTE;2018-03-15;51602.07031250;16273.41796875;31.53639984
N;NORTE;2018-03-15;15164.88671875;9737.25976563;64.20919800
SE;SUDESTE;2018-03-15;202691.93750000;80348.27343750;39.64059830
S;SUL;2018-03-15;19415.96093750;12691.40820313;65.36589813
NE;NORDESTE;2018-03-16;51602.07031250;16385.55859375;31.75370026
N;NORTE;2018-03-16;15164.88671875;9707.81835938;64.01509857
SE;SUDESTE;2018-03-16;202691.93750000;80511.35156250;39.72100067
S;SUL;2018-03-16;19415.96093750;12653.67382813;65.17150116
NE;NORDESTE;2018-03-17;51602.07031250;16494.89648438;31.96559906
N;NORTE;2018-03-17;15164.88671875;9728.66113281;64.15249634
SE;SUDESTE;2018-03-17;202691.93750000;81121.36718750;40.02199936
S;SUL;2018-03-17;19415.96093750;12597.78027344;64.88359833
NE;NORDESTE;2018-03-18;51602.07031250;16698.21679688;32.35960007
N;NORTE;2018-03-18;15164.88671875;9787.85937500;64.54290009
SE;SUDESTE;2018-03-18;202691.93750000;81628.68750000;40.27230072
S;SUL;2018-03-18;19415.96093750;12605.45117188;64.92310333
NE;NORDESTE;2018-03-19;51602.07031250;16846.67968750;32.64730072
N;NORTE;2018-03-19;15164.88671875;9777.03710938;64.47149658
SE;SUDESTE;2018-03-19;202691.93750000;81684.77343750;40.29999924
S;SUL;2018-03-19;19415.96093750;12491.46289063;64.33609772
NE;NORDESTE;2018-03-20;51602.07031250;17016.70898438;32.97679901
N;NORTE;2018-03-20;15164.88671875;9765.50781250;64.39550018
SE;SUDESTE;2018-03-20;202691.93750000;81878.25781250;40.39540100
S;SUL;2018-03-20;19415.96093750;12401.90039063;63.87480164
NE;NORDESTE;2018-03-21;51602.07031250;17165.01562500;33.26419830
N;NORTE;2018-03-21;15164.88671875;9812.99316406;64.70860291
SE;SUDESTE;2018-03-21;202691.93750000;82157.59375000;40.53319931
S;SUL;2018-03-21;19415.96093750;12366.79492188;63.69400024
NE;NORDESTE;2018-03-22;51602.07031250;17263.72265625;33.45550156
N;NORTE;2018-03-22;15164.88671875;9818.37695313;64.74410248
SE;SUDESTE;2018-03-22;202691.93750000;82421.52343750;40.66339874
S;SUL;2018-03-22;19415.96093750;12319.42089844;63.45000076
NE;NORDESTE;2018-03-23;51602.07031250;17379.32421875;33.67950058
N;NORTE;2018-03-23;15164.88671875;9851.43554688;64.96209717
SE;SUDESTE;2018-03-23;202691.93750000;82698.15625000;40.79990005
S;SUL;2018-03-23;19415.96093750;12274.32519531;63.21770096
NE;NORDESTE;2018-03-24;51602.07031250;17507.45117188;33.92779922
N;NORTE;2018-03-24;15164.88671875;9888.11230469;65.20400238
SE;SUDESTE;2018-03-24;202691.93750000;83223.96093750;41.05929947
S;SUL;2018-03-24;19415.96093750;12268.31738281;63.18679810
NE;NORDESTE;2018-03-25;51602.07031250;17793.78710938;34.48270035
N;NORTE;2018-03-25;15164.88671875;9957.97265625;65.66470337
SE;SUDESTE;2018-03-25;202691.93750000;83749.61718750;41.31869888
S;SUL;2018-03-25;19415.96093750;12450.83105469;64.12680054
NE;NORDESTE;2018-03-26;51602.07031250;18054.03125000;34.98699951
N;NORTE;2018-03-26;15164.88671875;9959.77929688;65.67659760
SE;SUDESTE;2018-03-26;202691.93750000;84010.94531250;41.44760132
S;SUL;2018-03-26;19415.96093750;12583.25292969;64.80879974
NE;NORDESTE;2018-03-27;51602.07031250;18187.97656250;35.24660110
N;NORTE;2018-03-27;15164.88671875;9952.85351563;65.63089752
SE;SUDESTE;2018-03-27;202691.93750000;84420.96875000;41.64989853
S;SUL;2018-03-27;19415.96093750;12682.24609375;65.31870270
NE;NORDESTE;2018-03-28;51602.07031250;18320.02929688;35.50249863
N;NORTE;2018-03-28;15164.88671875;9949.93261719;65.61170197
SE;SUDESTE;2018-03-28;202691.93750000;84816.62500000;41.84510040
S;SUL;2018-03-28;19415.96093750;12748.02246094;65.65740204
NE;NORDESTE;2018-03-29;51602.07031250;18421.97851563;35.70009995
N;NORTE;2018-03-29;15164.88671875;9955.71777344;65.64980316
SE;SUDESTE;2018-03-29;202691.93750000;85197.42187500;42.03300095
S;SUL;2018-03-29;19415.96093750;12822.03710938;66.03859711
NE;NORDESTE;2018-03-30;51602.07031250;18514.31835938;35.87900162
N;NORTE;2018-03-30;15164.88671875;9994.69628906;65.90679932
SE;SUDESTE;2018-03-30;202691.93750000;85635.38281250;42.24900055
S;SUL;2018-03-30;19415.96093750;13056.50976563;67.24629974
NE;NORDESTE;2018-03-31;51602.07031250;18583.04492188;36.01219940
N;NORTE;2018-03-31;15164.88671875;9994.87500000;65.90799713
SE;SUDESTE;2018-03-31;202691.93750000;85872.14843750;42.36579895
S;SUL;2018-03-31;19415.96093750;13267.84277344;68.33470154
NE;NORDESTE;2018-04-01;51602.07031250;18871.03515625;36.57030106
N;NORTE;2018-04-01;15164.88671875;10015.92089844;66.04679871
SE;SUDESTE;2018-04-01;202691.93750000;86165.57812500;42.51060104
S;SUL;2018-04-01;19415.96093750;13514.61425781;69.60569763
NE;NORDESTE;2018-04-02;51602.07031250;19021.93554688;36.86270142
N;NORTE;2018-04-02;15164.88671875;10000.43359375;65.94470215
SE;SUDESTE;2018-04-02;202691.93750000;86264.29687500;42.55929947
S;SUL;2018-04-02;19415.96093750;13612.39355469;70.10929871
NE;NORDESTE;2018-04-03;51602.07031250;19179.34179688;37.16780090
N;NORTE;2018-04-03;15164.88671875;9988.15917969;65.86370087
SE;SUDESTE;2018-04-03;202691.93750000;86461.41406250;42.65660095
S;SUL;2018-04-03;19415.96093750;13664.11132813;70.37570190
NE;NORDESTE;2018-04-04;51602.07031250;19235.19726563;37.27600098
N;NORTE;2018-04-04;15164.88671875;9980.97363281;65.81629944
SE;SUDESTE;2018-04-04;202691.93750000;86623.94531250;42.73669815
S;SUL;2018-04-04;19415.96093750;13701.00683594;70.56569672
NE;NORDESTE;2018-04-05;51602.07031250;19370.66992188;37.53860092
N;NORTE;2018-04-05;15164.88671875;9974.24609375;65.77200317
SE;SUDESTE;2018-04-05;202691.93750000;86838.40625000;42.84260178
S;SUL;2018-04-05;19415.96093750;13750.57324219;70.82099915
NE;NORDESTE;2018-04-06;51602.07031250;19485.86328125;37.76179886
N;NORTE;2018-04-06;15164.88671875;9995.20019531;65.91020203
SE;SUDESTE;2018-04-06;202691.93750000;87087.91406250;42.96569824
S;SUL;2018-04-06;19415.96093750;13760.55175781;70.87239838
NE;NORDESTE;2018-04-07;51602.07031250;19633.01562500;38.04700089
N;NORTE;2018-04-07;15164.88671875;10076.85644531;66.44860077
SE;SUDESTE;2018-04-07;202691.93750000;87499.22656250;43.16859818
S;SUL;2018-04-07;19415.96093750;13845.54492188;71.31009674
NE;NORDESTE;2018-04-08;51602.07031250;19789.36328125;38.34989929
N;NORTE;2018-04-08;15164.88671875;10163.67871094;67.02110291
SE;SUDESTE;2018-04-08;202691.93750000;87928.94531250;43.38059998
S;SUL;2018-04-08;19415.96093750;13877.12890625;71.47280121
NE;NORDESTE;2018-04-09;51602.07031250;19873.23828125;38.51250076
