id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
N;NORTE;2016-02-11;15041.00000000;5976.00000000;39.72999954
SE;SUDESTE;2016-02-11;203343.00000000;96044.00000000;47.22999954
S;SUL;2016-02-11;20100.00000000;19460.00000000;96.81999969
NE;NORDESTE;2016-02-12;51809.00000000;13346.00000000;25.76000023
N;NORTE;2016-02-12;15041.00000000;6029.00000000;40.08000183
SE;SUDESTE;2016-02-12;203343.00000000;96486.00000000;47.45000076
S;SUL;2016-02-12;20100.00000000;19412.00000000;96.58000183
NE;NORDESTE;2016-02-13;51809.00000000;13657.00000000;26.36000061
N;NORTE;2016-02-13;15041.00000000;6086.00000000;40.45999908
SE;SUDESTE;2016-02-13;203343.00000000;97039.00000000;47.72000122
S;SUL;2016-02-13;20100.00000000;19365.00000000;96.33999634
NE;NORDESTE;2016-02-14;51809.00000000;13914.00000000;26.86000061
N;NORTE;2016-02-14;15041.00000000;6149.00000000;40.88000107
SE;SUDESTE;2016-02-14;203343.00000000;97596.00000000;48.00000000
S;SUL;2016-02-14;20100.00000000;19375.00000000;96.38999939
NE;NORDESTE;2016-02-15;51809.00000000;14377.00000000;27.75000000
N;NORTE;2016-02-15;15041.00000000;6169.00000000;41.00999832
SE;SUDESTE;2016-02-15;203343.00000000;97934.00000000;48.15999985
S;SUL;2016-02-15;20100.00000000;19327.00000000;96.16000366
NE;NORDESTE;2016-02-16;51809.00000000;14655.00000000;28.29000092
N;NORTE;2016-02-16;15041.00000000;6174.00000000;41.04999924
SE;SUDESTE;2016-02-16;203343.00000000;98515.00000000;48.45000076
S;SUL;2016-02-16;20100.00000000;19326.00000000;96.15000153
NE;NORDESTE;2016-02-17;51809.00000000;14933.00000000;28.81999969
N;NORTE;2016-02-17;15041.00000000;6168.00000000;41.00999832
SE;SUDESTE;2016-02-17;203343.00000000;99009.00000000;48.68999863
S;SUL;2016-02-17;20100.00000000;19360.00000000;96.31999969
NE;NORDESTE;2016-02-18;51809.00000000;15199.00000000;29.34000015
N;NORTE;2016-02-18;15041.00000000;6169.00000000;41.00999832
SE;SUDESTE;2016-02-18;203343.00000000;99449.00000000;48.90999985
S;SUL;2016-02-18;20100.00000000;19339.00000000;96.22000122
NE;NORDESTE;2016-02-19;51809.00000000;15354.00000000;29.63999939
N;NORTE;2016-02-19;15041.00000000;6178.00000000;41.06999969
SE;SUDESTE;2016-02-19;203343.00000000;99904.00000000;49.13000107
S;SUL;2016-02-19;20100.00000000;19286.00000000;95.94999695
NE;NORDESTE;2016-02-20;51809.00000000;15512.00000000;29.94000053
N;NORTE;2016-02-20;15041.00000000;6231.00000000;41.43000031
SE;SUDESTE;2016-02-20;203343.00000000;100562.00000000;49.45000076
S;SUL;2016-02-20;20100.00000000;19264.00000000;95.83999634
NE;NORDESTE;2016-02-21;51809.00000000;15676.00000000;30.26000023
N;NORTE;2016-02-21;15041.00000000;6318.00000000;42.00999832
SE;SUDESTE;2016-02-21;203343.00000000;101201.00000000;49.77000046
S;SUL;2016-02-21;20100.00000000;19305.00000000;96.05000305
NE;NORDESTE;2016-02-22;51809.00000000;15784.00000000;30.46999931
N;NORTE;2016-02-22;15041.00000000;6353.00000000;42.24000168
SE;SUDESTE;2016-02-22;203343.00000000;101615.00000000;49.97000122
S;SUL;2016-02-22;20100.00000000;19273.00000000;95.88999939
NE;NORDESTE;2016-02-23;51809.00000000;15845.00000000;30.57999992
N;NORTE;2016-02-23;15041.00000000;6353.00000000;42.24000168
SE;SUDESTE;2016-02-23;203343.00000000;101985.00000000;50.15000153
S;SUL;2016-02-23;20100.00000000;19231.00000000;95.68000031
NE;NORDESTE;2016-02-24;51809.00000000;15908.00000000;30.70999908
N;NORTE;2016-02-24;15041.00000000;6373.00000000;42.36999893
SE;SUDESTE;2016-02-24;203343.00000000;102312.00000000;50.31999969
S;SUL;2016-02-24;20100.00000000;19216.00000000;95.59999847
NE;NORDESTE;2016-02-25;51809.00000000;15981.00000000;30.85000038
N;NORTE;2016-02-25;15041.00000000;6379.00000000;42.40999985
SE;SUDESTE;2016-02-25;203343.00000000;102591.00000000;50.45000076
S;SUL;2016-02-25;20100.00000000;19176.00000000;95.40000153
NE;NORDESTE;2016-02-26;51809.00000000;16038.00000000;30.95999908
N;NORTE;2016-02-26;15041.00000000;6380.00000000;42.41999817
SE;SUDESTE;2016-02-26;203343.00000000;102632.00000000;50.47000122
S;SUL;2016-02-26;20100.00000000;19127.00000000;95.16000366
NE;NORDESTE;2016-02-27;51809.00000000;16147.00000000;31.17000008
N;NORTE;2016-02-27;15041.00000000;6393.00000000;42.50000000
SE;SUDESTE;2016-02-27;203343.00000000;102847.00000000;50.58000183
S;SUL;2016-02-27;20100.00000000;19080.00000000;94.93000031
NE;NORDESTE;2016-02-28;51809.00000000;16215.00000000;31.29999924
N;NORTE;2016-02-28;15041.00000000;6470.00000000;43.02000046
SE;SUDESTE;2016-02-28;203343.00000000;103250.00000000;50.77999878
S;SUL;2016-02-28;20100.00000000;19055.00000000;94.80000305
NE;NORDESTE;2016-02-29;51809.00000000;16266.00000000;31.39999962
N;NORTE;2016-02-29;15041.00000000;6496.00000000;43.18999863
SE;SUDESTE;2016-02-29;203343.00000000;103557.00000000;50.93000031
S;SUL;2016-02-29;20100.00000000;19116.00000000;95.11000061
NE;NORDESTE;2016-03-01;51809.00000000;16321.00000000;31.50000000
N;NORTE;2016-03-01;15041.00000000;6541.00000000;43.49000168
SE;SUDESTE;2016-03-01;203343.00000000;103936.00000000;51.11000061
S;SUL;2016-03-01;20100.00000000;19129.00000000;95.16999817
NE;NORDESTE;2016-03-02;51809.00000000;16387.00000000;31.62999916
N;NORTE;2016-03-02;15041.00000000;6592.00000000;43.83000183
SE;SUDESTE;2016-03-02;203343.00000000;104368.00000000;51.33000183
S;SUL;2016-03-02;20100.00000000;19152.00000000;95.27999878
NE;NORDESTE;2016-03-03;51809.00000000;16466.00000000;31.78000069
N;NORTE;2016-03-03;15041.00000000;6626.00000000;44.04999924
SE;SUDESTE;2016-03-03;203343.00000000;104911.00000000;51.59000015
S;SUL;2016-03-03;20100.00000000;19205.00000000;95.55000305
NE;NORDESTE;2016-03-04;51809.00000000;16529.00000000;31.89999962
N;NORTE;2016-03-04;15041.00000000;6653.00000000;44.22999954
SE;SUDESTE;2016-03-04;203343.00000000;105403.00000000;51.84000015
S;SUL;2016-03-04;20100.00000000;19345.00000000;96.23999786
NE;NORDESTE;2016-03-05;51809.00000000;16623.00000000;32.09000015
N;NORTE;2016-03-05;15041.00000000;6714.00000000;44.63999939
SE;SUDESTE;2016-03-05;203343.00000000;106112.00000000;52.18000031
S;SUL;2016-03-05;20100.00000000;19459.00000000;96.80999756
NE;NORDESTE;2016-03-06;51809.00000000;16703.00000000;32.24000168
N;NORTE;2016-03-06;15041.00000000;6790.00000000;45.13999939
SE;SUDESTE;2016-03-06;203343.00000000;106894.00000000;52.56999969
S;SUL;2016-03-06;20100.00000000;19543.00000000;97.23000336
NE;NORDESTE;2016-03-07;51809.00000000;16746.00000000;32.31999969
N;NORTE;2016-03-07;15041.00000000;6820.00000000;45.34000015
SE;SUDESTE;2016-03-07;203343.00000000;107415.00000000;52.81999969
S;SUL;2016-03-07;20100.00000000;19592.00000000;97.47000122
NE;NORDESTE;2016-03-08;51809.00000000;16804.00000000;32.43000031
N;NORTE;2016-03-08;15041.00000000;6837.00000000;45.45999908
SE;SUDESTE;2016-03-08;203343.00000000;108095.00000000;53.15999985
S;SUL;2016-03-08;20100.00000000;19583.00000000;97.43000031
NE;NORDESTE;2016-03-09;51809.00000000;16908.00000000;32.63999939
N;NORTE;2016-03-09;15041.00000000;6871.00000000;45.68000031
SE;SUDESTE;2016-03-09;203343.00000000;108735.00000000;53.47000122
S;SUL;2016-03-09;20100.00000000;19595.00000000;97.48999786
NE;NORDESTE;2016-03-10;51809.00000000;16986.00000000;32.79000092
N;NORTE;2016-03-10;15041.00000000;6934.00000000;46.09999847
SE;SUDESTE;2016-03-10;203343.00000000;109331.00000000;53.77000046
S;SUL;2016-03-10;20100.00000000;19662.00000000;97.81999969
NE;NORDESTE;2016-03-11;51809.00000000;17036.00000000;32.88000107
N;NORTE;2016-03-11;15041.00000000;6995.00000000;46.50999832
SE;SUDESTE;2016-03-11;203343.00000000;110020.00000000;54.11000061
S;SUL;2016-03-11;20100.00000000;19745.00000000;98.23999786
NE;NORDESTE;2016-03-12;51809.00000000;17058.00000000;32.91999817
N;NORTE;2016-03-12;15041.00000000;7151.00000000;47.54000092
SE;SUDESTE;2016-03-12;203343.00000000;110879.00000000;54.52999878
S;SUL;2016-03-12;20100.00000000;19793.00000000;98.47000122
NE;NORDESTE;2016-03-13;51809.00000000;17073.00000000;32.95000076
N;NORTE;2016-03-13;15041.00000000;7343.00000000;48.81999969
SE;SUDESTE;2016-03-13;203343.00000000;111863.00000000;55.00999832
S;SUL;2016-03-13;20100.00000000;19771.00000000;98.36000061
NE;NORDESTE;2016-03-14;51809.00000000;17092.00000000;32.99000168
N;NORTE;2016-03-14;15041.00000000;7471.00000000;49.66999817
SE;SUDESTE;2016-03-14;203343.00000000;112635.00000000;55.38999939
S;SUL;2016-03-14;20100.00000000;19735.00000000;98.19000244
NE;NORDESTE;2016-03-15;51809.00000000;17069.00000000;32.95000076
N;NORTE;2016-03-15;15041.00000000;7575.00000000;50.36000061
SE;SUDESTE;2016-03-15;203343.00000000;113290.00000000;55.70999908
S;SUL;2016-03-15;20100.00000000;19663.00000000;97.83000183
NE;NORDESTE;2016-03-16;51809.00000000;17054.00000000;32.91999817
N;NORTE;2016-03-16;15041.00000000;7684.00000000;51.09000015
SE;SUDESTE;2016-03-16;203343.00000000;113814.00000000;55.97000122
S;SUL;2016-03-16;20100.00000000;19573.00000000;97.37999725
NE;NORDESTE;2016-03-17;51809.00000000;17092.00000000;32.99000168
N;NORTE;2016-03-17;15041.00000000;7765.00000000;51.63000107
SE;SUDESTE;2016-03-17;203343.00000000;114169.00000000;56.15000153
S;SUL;2016-03-17;20100.00000000;19444.00000000;96.73999786
NE;NORDESTE;2016-03-18;51809.00000000;17142.00000000;33.09000015
N;NORTE;2016-03-18;15041.00000000;7812.00000000;51.93999863
SE;SUDESTE;2016-03-18;203343.00000000;114421.00000000;56.27000046
S;SUL;2016-03-18;20100.00000000;19300.00000000;96.01999664
NE;NORDESTE;2016-03-19;51809.00000000;17184.00000000;33.16999817
N;NORTE;2016-03-19;15041.00000000;7932.00000000;52.74000168
SE;SUDESTE;2016-03-19;203343.00000000;114704.00000000;56.40999985
S;SUL;2016-03-19;20100.00000000;19197.00000000;95.51000214
NE;NORDESTE;2016-03-20;51809.00000000;17215.00000000;33.22999954
N;NORTE;2016-03-20;15041.00000000;8069.00000000;53.65000153
SE;SUDESTE;2016-03-20;203343.00000000;115037.00000000;56.56999969
S;SUL;2016-03-20;20100.00000000;19165.00000000;95.34999847
NE;NORDESTE;2016-03-21;51809.00000000;17264.00000000;33.31999969
N;NORTE;2016-03-21;15041.00000000;8109.00000000;53.90999985
SE;SUDESTE;2016-03-21;203343.00000000;115108.00000000;56.61000061
S;SUL;2016-03-21;20100.00000000;19126.00000000;95.16000366
NE;NORDESTE;2016-03-22;51809.00000000;17346.00000000;33.47999954
N;NORTE;2016-03-22;15041.00000000;8123.00000000;54.00999832
SE;SUDESTE;2016-03-22;203343.00000000;115162.00000000;56.63000107
S;SUL;2016-03-22;20100.00000000;19246.00000000;95.75000000
NE;NORDESTE;2016-03-23;51809.00000000;17398.00000000;33.58000183
N;NORTE;2016-03-23;15041.00000000;8130.00000000;54.04999924
SE;SUDESTE;2016-03-23;203343.00000000;115295.00000000;56.70000076
S;SUL;2016-03-23;20100.00000000;19294.00000000;95.98999786
NE;NORDESTE;2016-03-24;51809.00000000;17440.00000000;33.65999985
N;NORTE;2016-03-24;15041.00000000;8190.00000000;54.45000076
SE;SUDESTE;2016-03-24;203343.00000000;115677.00000000;56.88999939
S;SUL;2016-03-24;20100.00000000;19224.00000000;95.63999939
NE;NORDESTE;2016-03-25;51809.00000000;17486.00000000;33.75000000
N;NORTE;2016-03-25;15041.00000000;8328.00000000;55.36999893
SE;SUDESTE;2016-03-25;203343.00000000;116221.00000000;57.15999985
S;SUL;2016-03-25;20100.00000000;19355.00000000;96.29000092
NE;NORDESTE;2016-03-26;51809.00000000;17537.00000000;33.84999847
N;NORTE;2016-03-26;15041.00000000;8448.00000000;56.16999817
SE;SUDESTE;2016-03-26;203343.00000000;116649.00000000;57.36999893
S;SUL;2016-03-26;20100.00000000;19634.00000000;97.68000031
NE;NORDESTE;2016-03-27;51809.00000000;17591.00000000;33.95000076
N;NORTE;2016-03-27;15041.00000000;8583.00000000;57.06000137
SE;SUDESTE;2016-03-27;203343.00000000;117292.00000000;57.68000031
S;SUL;2016-03-27;20100.00000000;19709.00000000;98.05999756
NE;NORDESTE;2016-03-28;51809.00000000;17636.00000000;34.04000092
N;NORTE;2016-03-28;15041.00000000;8639.00000000;57.43999863
SE;SUDESTE;2016-03-28;203343.00000000;117631.00000000;57.84999847
S;SUL;2016-03-28;20100.00000000;19720.00000000;98.11000061
NE;NORDESTE;2016-03-29;51809.00000000;17689.00000000;34.13999939
N;NORTE;2016-03-29;15041.00000000;8671.00000000;57.65000153
SE;SUDESTE;2016-03-29;203343.00000000;117955.00000000;58.00999832
S;SUL;2016-03-29;20100.00000000;19719.00000000;98.11000061
NE;NORDESTE;2016-03-30;51809.00000000;17723.00000000;34.20999908
N;NORTE;2016-03-30;15041.00000000;8710.00000000;57.90999985
SE;SUDESTE;2016-03-30;203343.00000000;118224.00000000;58.13999939
S;SUL;2016-03-30;20100.00000000;19689.00000000;97.95999908
NE;NORDESTE;2016-03-31;51809.00000000;17773.00000000;34.31000137
N;NORTE;2016-03-31;15041.00000000;8802.00000000;58.52000046
SE;SUDESTE;2016-03-31;203343.00000000;118510.00000000;58.27999878
S;SUL;2016-03-31;20100.00000000;19617.00000000;97.59999847
NE;NORDESTE;2016-04-01;51809.00000000;17832.00000000;34.41999817
N;NORTE;2016-04-01;15041.00000000;8887.00000000;59.09000015
SE;SUDESTE;2016-04-01;203343.00000000;118714.00000000;58.38000107
S;SUL;2016-04-01;20100.00000000;19535.00000000;97.19000244
NE;NORDESTE;2016-04-02;51809.00000000;17858.00000000;34.47000122
N;NORTE;2016-04-02;15041.00000000;8988.00000000;59.75999832
SE;SUDESTE;2016-04-02;203343.00000000;119110.00000000;58.58000183
S;SUL;2016-04-02;20100.00000000;19479.00000000;96.91000366
NE;NORDESTE;2016-04-03;51809.00000000;17878.00000000;34.50999832
N;NORTE;2016-04-03;15041.00000000;9099.00000000;60.50000000
SE;SUDESTE;2016-04-03;203343.00000000;119467.00000000;58.75000000
S;SUL;2016-04-03;20100.00000000;19435.00000000;96.69000244
NE;NORDESTE;2016-04-04;51809.00000000;17889.00000000;34.52999878
N;NORTE;2016-04-04;15041.00000000;9164.00000000;60.93000031
SE;SUDESTE;2016-04-04;203343.00000000;119437.00000000;58.74000168
S;SUL;2016-04-04;20100.00000000;19298.00000000;96.01000214
NE;NORDESTE;2016-04-05;51809.00000000;17890.00000000;34.52999878
N;NORTE;2016-04-05;15041.00000000;9188.00000000;61.09000015
SE;SUDESTE;2016-04-05;203343.00000000;119357.00000000;58.70000076
S;SUL;2016-04-05;20100.00000000;19169.00000000;95.37000275
NE;NORDESTE;2016-04-06;51809.00000000;17866.00000000;34.47999954
N;NORTE;2016-04-06;15041.00000000;9213.00000000;61.25000000
SE;SUDESTE;2016-04-06;203343.00000000;119289.00000000;58.65999985
S;SUL;2016-04-06;20100.00000000;19018.00000000;94.62000275
NE;NORDESTE;2016-04-07;51809.00000000;17831.00000000;34.41999817
N;NORTE;2016-04-07;15041.00000000;9222.00000000;61.31000137
SE;SUDESTE;2016-04-07;203343.00000000;119160.00000000;58.59999847
S;SUL;2016-04-07;20100.00000000;18814.00000000;93.59999847
NE;NORDESTE;2016-04-08;51809.00000000;17806.00000000;34.36999893
