id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
S;SUL;2007-01-14;18394.00000000;11229.00000000;61.04999924
NE;NORDESTE;2007-01-15;51766.00000000;36128.00000000;69.79000092
N;NORTE;2007-01-15;12415.00000000;5021.00000000;40.43999863
SE;SUDESTE;2007-01-15;187595.00000000;125337.00000000;66.80999756
S;SUL;2007-01-15;18394.00000000;11273.00000000;61.29000092
NE;NORDESTE;2007-01-16;51766.00000000;36466.00000000;70.44000244
N;NORTE;2007-01-16;12415.00000000;5071.00000000;40.84999847
SE;SUDESTE;2007-01-16;187595.00000000;127177.00000000;67.79000092
S;SUL;2007-01-16;18394.00000000;11262.00000000;61.22999954
NE;NORDESTE;2007-01-17;51766.00000000;36716.00000000;70.93000031
N;NORTE;2007-01-17;12415.00000000;5133.00000000;41.34999847
SE;SUDESTE;2007-01-17;187595.00000000;129397.00000000;68.98000336
S;SUL;2007-01-17;18394.00000000;11238.00000000;61.09999847
NE;NORDESTE;2007-01-18;51766.00000000;37017.00000000;71.51000214
N;NORTE;2007-01-18;12415.00000000;5190.00000000;41.81000137
SE;SUDESTE;2007-01-18;187595.00000000;130775.00000000;69.70999908
S;SUL;2007-01-18;18394.00000000;11214.00000000;60.97000122
NE;NORDESTE;2007-01-19;51766.00000000;37250.00000000;71.95999908
N;NORTE;2007-01-19;12415.00000000;5233.00000000;42.15000153
SE;SUDESTE;2007-01-19;187595.00000000;132364.00000000;70.55999756
S;SUL;2007-01-19;18394.00000000;11191.00000000;60.84000015
NE;NORDESTE;2007-01-20;51766.00000000;37729.00000000;72.87999725
N;NORTE;2007-01-20;12415.00000000;5336.00000000;42.97999954
SE;SUDESTE;2007-01-20;187595.00000000;133798.00000000;71.31999969
S;SUL;2007-01-20;18394.00000000;11309.00000000;61.47999954
NE;NORDESTE;2007-01-21;51766.00000000;38105.00000000;73.61000061
N;NORTE;2007-01-21;12415.00000000;5453.00000000;43.91999817
SE;SUDESTE;2007-01-21;187595.00000000;135191.00000000;72.06999969
S;SUL;2007-01-21;18394.00000000;11429.00000000;62.13999939
NE;NORDESTE;2007-01-22;51766.00000000;38271.00000000;73.93000031
N;NORTE;2007-01-22;12415.00000000;5498.00000000;44.29000092
SE;SUDESTE;2007-01-22;187595.00000000;136411.00000000;72.72000122
S;SUL;2007-01-22;18394.00000000;11466.00000000;62.34000015
NE;NORDESTE;2007-01-23;51766.00000000;38505.00000000;74.37999725
N;NORTE;2007-01-23;12415.00000000;5541.00000000;44.63000107
SE;SUDESTE;2007-01-23;187595.00000000;137541.00000000;73.31999969
S;SUL;2007-01-23;18394.00000000;11491.00000000;62.47000122
NE;NORDESTE;2007-01-24;51766.00000000;38784.00000000;74.91999817
N;NORTE;2007-01-24;12415.00000000;5584.00000000;44.97999954
SE;SUDESTE;2007-01-24;187595.00000000;138559.00000000;73.86000061
S;SUL;2007-01-24;18394.00000000;11472.00000000;62.36999893
NE;NORDESTE;2007-01-25;51766.00000000;38914.00000000;75.16999817
N;NORTE;2007-01-25;12415.00000000;5610.00000000;45.18999863
SE;SUDESTE;2007-01-25;187595.00000000;139687.00000000;74.45999908
S;SUL;2007-01-25;18394.00000000;11459.00000000;62.29999924
NE;NORDESTE;2007-01-26;51766.00000000;39081.00000000;75.50000000
N;NORTE;2007-01-26;12415.00000000;5659.00000000;45.58000183
SE;SUDESTE;2007-01-26;187595.00000000;140465.00000000;74.87999725
S;SUL;2007-01-26;18394.00000000;11445.00000000;62.22000122
NE;NORDESTE;2007-01-27;51766.00000000;39347.00000000;76.01000214
N;NORTE;2007-01-27;12415.00000000;5736.00000000;46.20000076
SE;SUDESTE;2007-01-27;187595.00000000;141533.00000000;75.44999695
S;SUL;2007-01-27;18394.00000000;11491.00000000;62.47000122
NE;NORDESTE;2007-01-28;51766.00000000;39525.00000000;76.34999847
N;NORTE;2007-01-28;12415.00000000;5830.00000000;46.95999908
SE;SUDESTE;2007-01-28;187595.00000000;142707.00000000;76.06999969
S;SUL;2007-01-28;18394.00000000;11560.00000000;62.84999847
NE;NORDESTE;2007-01-29;51766.00000000;39734.00000000;76.76000214
N;NORTE;2007-01-29;12415.00000000;5880.00000000;47.36000061
SE;SUDESTE;2007-01-29;187595.00000000;144250.00000000;76.88999939
S;SUL;2007-01-29;18394.00000000;11584.00000000;62.97999954
NE;NORDESTE;2007-01-30;51766.00000000;40117.00000000;77.50000000
N;NORTE;2007-01-30;12415.00000000;5923.00000000;47.70999908
SE;SUDESTE;2007-01-30;187595.00000000;145777.00000000;77.70999908
S;SUL;2007-01-30;18394.00000000;11614.00000000;63.13999939
NE;NORDESTE;2007-01-31;51766.00000000;40285.00000000;77.81999969
N;NORTE;2007-01-31;12415.00000000;5986.00000000;48.22000122
SE;SUDESTE;2007-01-31;187595.00000000;147361.00000000;78.55000305
S;SUL;2007-01-31;18394.00000000;11649.00000000;63.33000183
NE;NORDESTE;2007-02-01;51766.00000000;40538.00000000;78.30999756
N;NORTE;2007-02-01;12415.00000000;6071.00000000;48.90000153
SE;SUDESTE;2007-02-01;187595.00000000;148594.00000000;79.20999908
S;SUL;2007-02-01;18394.00000000;11656.00000000;63.36999893
NE;NORDESTE;2007-02-02;51766.00000000;40753.00000000;78.73000336
N;NORTE;2007-02-02;12415.00000000;6198.00000000;49.91999817
SE;SUDESTE;2007-02-02;187595.00000000;149763.00000000;79.83000183
S;SUL;2007-02-02;18394.00000000;11651.00000000;63.34000015
NE;NORDESTE;2007-02-03;51766.00000000;41022.00000000;79.25000000
N;NORTE;2007-02-03;12415.00000000;6341.00000000;51.08000183
SE;SUDESTE;2007-02-03;187595.00000000;150649.00000000;80.30999756
S;SUL;2007-02-03;18394.00000000;11707.00000000;63.65000153
NE;NORDESTE;2007-02-04;51766.00000000;41278.00000000;79.73999786
N;NORTE;2007-02-04;12415.00000000;6530.00000000;52.59999847
SE;SUDESTE;2007-02-04;187595.00000000;151470.00000000;80.73999786
S;SUL;2007-02-04;18394.00000000;11764.00000000;63.95999908
NE;NORDESTE;2007-02-05;51766.00000000;41284.00000000;79.75000000
N;NORTE;2007-02-05;12415.00000000;6707.00000000;54.02000046
SE;SUDESTE;2007-02-05;187595.00000000;152243.00000000;81.16000366
S;SUL;2007-02-05;18394.00000000;11737.00000000;63.81000137
NE;NORDESTE;2007-02-06;51766.00000000;41416.00000000;80.01000214
N;NORTE;2007-02-06;12415.00000000;6916.00000000;55.70999908
SE;SUDESTE;2007-02-06;187595.00000000;153026.00000000;81.56999969
S;SUL;2007-02-06;18394.00000000;11701.00000000;63.61000061
NE;NORDESTE;2007-02-07;51766.00000000;41410.00000000;80.00000000
N;NORTE;2007-02-07;12415.00000000;7202.00000000;58.00999832
SE;SUDESTE;2007-02-07;187595.00000000;154111.00000000;82.15000153
S;SUL;2007-02-07;18394.00000000;11694.00000000;63.58000183
NE;NORDESTE;2007-02-08;51766.00000000;41420.00000000;80.01000214
N;NORTE;2007-02-08;12415.00000000;7513.00000000;60.52000046
SE;SUDESTE;2007-02-08;187595.00000000;155107.00000000;82.68000031
S;SUL;2007-02-08;18394.00000000;11641.00000000;63.29000092
NE;NORDESTE;2007-02-09;51766.00000000;41200.00000000;79.58999634
N;NORTE;2007-02-09;12415.00000000;7801.00000000;62.84000015
SE;SUDESTE;2007-02-09;187595.00000000;155772.00000000;83.04000092
S;SUL;2007-02-09;18394.00000000;11565.00000000;62.86999893
NE;NORDESTE;2007-02-10;51766.00000000;41308.00000000;79.80000305
N;NORTE;2007-02-10;12415.00000000;8101.00000000;65.25000000
SE;SUDESTE;2007-02-10;187595.00000000;156269.00000000;83.30000305
S;SUL;2007-02-10;18394.00000000;11575.00000000;62.93000031
NE;NORDESTE;2007-02-11;51766.00000000;41301.00000000;79.77999878
N;NORTE;2007-02-11;12415.00000000;8429.00000000;67.90000153
SE;SUDESTE;2007-02-11;187595.00000000;156710.00000000;83.54000092
S;SUL;2007-02-11;18394.00000000;11626.00000000;63.20999908
NE;NORDESTE;2007-02-12;51766.00000000;41330.00000000;79.83999634
N;NORTE;2007-02-12;12415.00000000;8712.00000000;70.16999817
SE;SUDESTE;2007-02-12;187595.00000000;157113.00000000;83.75000000
S;SUL;2007-02-12;18394.00000000;11581.00000000;62.95999908
NE;NORDESTE;2007-02-13;51766.00000000;41695.00000000;80.55000305
N;NORTE;2007-02-13;12415.00000000;9001.00000000;72.50000000
SE;SUDESTE;2007-02-13;187595.00000000;157505.00000000;83.95999908
S;SUL;2007-02-13;18394.00000000;11536.00000000;62.72000122
NE;NORDESTE;2007-02-14;51766.00000000;42005.00000000;81.13999939
N;NORTE;2007-02-14;12415.00000000;9269.00000000;74.66000366
SE;SUDESTE;2007-02-14;187595.00000000;157795.00000000;84.11000061
S;SUL;2007-02-14;18394.00000000;11483.00000000;62.43000031
NE;NORDESTE;2007-02-15;51766.00000000;42056.00000000;81.23999786
N;NORTE;2007-02-15;12415.00000000;9553.00000000;76.94999695
SE;SUDESTE;2007-02-15;187595.00000000;158102.00000000;84.27999878
S;SUL;2007-02-15;18394.00000000;11430.00000000;62.13999939
NE;NORDESTE;2007-02-16;51766.00000000;42379.00000000;81.87000275
N;NORTE;2007-02-16;12415.00000000;9797.00000000;78.91000366
SE;SUDESTE;2007-02-16;187595.00000000;158317.00000000;84.38999939
S;SUL;2007-02-16;18394.00000000;11372.00000000;61.83000183
NE;NORDESTE;2007-02-17;51766.00000000;42375.00000000;81.86000061
N;NORTE;2007-02-17;12415.00000000;9978.00000000;80.37000275
SE;SUDESTE;2007-02-17;187595.00000000;158407.00000000;84.44000244
S;SUL;2007-02-17;18599.00000000;11422.00000000;61.40999985
NE;NORDESTE;2007-02-18;51766.00000000;42584.00000000;82.26000214
N;NORTE;2007-02-18;12415.00000000;10167.00000000;81.88999939
SE;SUDESTE;2007-02-18;187595.00000000;158513.00000000;84.50000000
S;SUL;2007-02-18;18599.00000000;11477.00000000;61.70999908
NE;NORDESTE;2007-02-19;51766.00000000;42842.00000000;82.76000214
N;NORTE;2007-02-19;12415.00000000;10298.00000000;82.94999695
SE;SUDESTE;2007-02-19;187595.00000000;158795.00000000;84.65000153
S;SUL;2007-02-19;18599.00000000;11511.00000000;61.88999939
NE;NORDESTE;2007-02-20;51766.00000000;42998.00000000;83.05999756
N;NORTE;2007-02-20;12415.00000000;10486.00000000;84.45999908
SE;SUDESTE;2007-02-20;187595.00000000;159115.00000000;84.81999969
S;SUL;2007-02-20;18599.00000000;11610.00000000;62.41999817
NE;NORDESTE;2007-02-21;51766.00000000;43076.00000000;83.20999908
N;NORTE;2007-02-21;12415.00000000;10606.00000000;85.43000031
SE;SUDESTE;2007-02-21;187595.00000000;159396.00000000;84.97000122
S;SUL;2007-02-21;18599.00000000;11710.00000000;62.95999908
NE;NORDESTE;2007-02-22;51766.00000000;43138.00000000;83.33000183
N;NORTE;2007-02-22;12415.00000000;10722.00000000;86.37000275
SE;SUDESTE;2007-02-22;187595.00000000;159426.00000000;84.98000336
S;SUL;2007-02-22;18599.00000000;11815.00000000;63.52999878
NE;NORDESTE;2007-02-23;51766.00000000;43069.00000000;83.19999695
N;NORTE;2007-02-23;12415.00000000;10802.00000000;87.01000214
SE;SUDESTE;2007-02-23;187595.00000000;159386.00000000;84.95999908
S;SUL;2007-02-23;18599.00000000;11918.00000000;64.08000183
NE;NORDESTE;2007-02-24;51766.00000000;43507.00000000;84.05000305
N;NORTE;2007-02-24;12415.00000000;10916.00000000;87.93000031
SE;SUDESTE;2007-02-24;187595.00000000;159272.00000000;84.90000153
S;SUL;2007-02-24;18599.00000000;12141.00000000;65.27999878
NE;NORDESTE;2007-02-25;51766.00000000;43593.00000000;84.20999908
N;NORTE;2007-02-25;12415.00000000;11080.00000000;89.25000000
SE;SUDESTE;2007-02-25;187595.00000000;159233.00000000;84.87999725
S;SUL;2007-02-25;18599.00000000;12512.00000000;67.26999664
NE;NORDESTE;2007-02-26;51766.00000000;43786.00000000;84.58000183
N;NORTE;2007-02-26;12415.00000000;11185.00000000;90.08999634
SE;SUDESTE;2007-02-26;187595.00000000;158912.00000000;84.70999908
S;SUL;2007-02-26;18599.00000000;12771.00000000;68.66999817
NE;NORDESTE;2007-02-27;51766.00000000;43815.00000000;84.63999939
N;NORTE;2007-02-27;12415.00000000;11277.00000000;90.83999634
SE;SUDESTE;2007-02-27;187595.00000000;158770.00000000;84.62999725
S;SUL;2007-02-27;18599.00000000;12923.00000000;69.48000336
NE;NORDESTE;2007-02-28;51766.00000000;43868.00000000;84.73999786
N;NORTE;2007-02-28;12415.00000000;11369.00000000;91.58000183
SE;SUDESTE;2007-02-28;187595.00000000;158729.00000000;84.61000061
S;SUL;2007-02-28;18599.00000000;13025.00000000;70.02999878
NE;NORDESTE;2007-03-01;51766.00000000;44094.00000000;85.18000031
N;NORTE;2007-03-01;12415.00000000;11488.00000000;92.54000092
SE;SUDESTE;2007-03-01;187595.00000000;158668.00000000;84.58000183
S;SUL;2007-03-01;18599.00000000;13119.00000000;70.54000092
NE;NORDESTE;2007-03-02;51766.00000000;44018.00000000;85.02999878
N;NORTE;2007-03-02;12415.00000000;11574.00000000;93.23000336
SE;SUDESTE;2007-03-02;187595.00000000;158459.00000000;84.47000122
S;SUL;2007-03-02;18599.00000000;13244.00000000;71.20999908
NE;NORDESTE;2007-03-03;51766.00000000;44171.00000000;85.33000183
N;NORTE;2007-03-03;12415.00000000;11671.00000000;94.01000214
SE;SUDESTE;2007-03-03;187595.00000000;158249.00000000;84.36000061
S;SUL;2007-03-03;18599.00000000;13518.00000000;72.68000031
NE;NORDESTE;2007-03-04;51766.00000000;44220.00000000;85.41999817
N;NORTE;2007-03-04;12415.00000000;11774.00000000;94.83999634
SE;SUDESTE;2007-03-04;187595.00000000;158124.00000000;84.29000092
S;SUL;2007-03-04;18599.00000000;13765.00000000;74.01000214
NE;NORDESTE;2007-03-05;51766.00000000;44307.00000000;85.58999634
N;NORTE;2007-03-05;12415.00000000;11772.00000000;94.81999969
SE;SUDESTE;2007-03-05;187595.00000000;157783.00000000;84.11000061
S;SUL;2007-03-05;18599.00000000;13865.00000000;74.55000305
NE;NORDESTE;2007-03-06;51766.00000000;44391.00000000;85.75000000
N;NORTE;2007-03-06;12415.00000000;11818.00000000;95.19000244
SE;SUDESTE;2007-03-06;187595.00000000;157498.00000000;83.95999908
S;SUL;2007-03-06;18599.00000000;13919.00000000;74.83999634
NE;NORDESTE;2007-03-07;51766.00000000;44395.00000000;85.76000214
N;NORTE;2007-03-07;12415.00000000;11825.00000000;95.25000000
SE;SUDESTE;2007-03-07;187595.00000000;157268.00000000;83.83000183
S;SUL;2007-03-07;18599.00000000;13976.00000000;75.13999939
NE;NORDESTE;2007-03-08;51766.00000000;44436.00000000;85.83999634
N;NORTE;2007-03-08;12415.00000000;11861.00000000;95.54000092
SE;SUDESTE;2007-03-08;187595.00000000;157172.00000000;83.77999878
S;SUL;2007-03-08;18599.00000000;14005.00000000;75.30000305
NE;NORDESTE;2007-03-09;51766.00000000;44409.00000000;85.79000092
N;NORTE;2007-03-09;12415.00000000;11858.00000000;95.51999664
SE;SUDESTE;2007-03-09;187595.00000000;157183.00000000;83.79000092
S;SUL;2007-03-09;18599.00000000;14030.00000000;75.44000244
NE;NORDESTE;2007-03-10;51766.00000000;44545.00000000;86.05000305
N;NORTE;2007-03-10;12415.00000000;11822.00000000;95.23000336
SE;SUDESTE;2007-03-10;187595.00000000;157207.00000000;83.80000305
S;SUL;2007-03-10;18599.00000000;14104.00000000;75.83000183
NE;NORDESTE;2007-03-11;51766.00000000;44508.00000000;85.98000336
N;NORTE;2007-03-11;12415.00000000;11858.00000000;95.51999664
SE;SUDESTE;2007-03-11;187595.00000000;157269.00000000;83.83000183
S;SUL;2007-03-11;18599.00000000;14216.00000000;76.44000244
NE;NORDESTE;2007-03-12;51766.00000000;44784.00000000;86.51000214
N;NORTE;2007-03-12;12415.00000000;11889.00000000;95.76999664
SE;SUDESTE;2007-03-12;187595.00000000;157319.00000000;83.86000061
S;SUL;2007-03-12;18599.00000000;14228.00000000;76.50000000
NE;NORDESTE;2007-03-13;51766.00000000;44815.00000000;86.56999969
N;NORTE;2007-03-13;12415.00000000;11919.00000000;96.01000214
SE;SUDESTE;2007-03-13;187595.00000000;157501.00000000;83.95999908
S;SUL;2007-03-13;18599.00000000;14232.00000000;76.51999664
NE;NORDESTE;2007-03-14;51766.00000000;45147.00000000;87.20999908
N;NORTE;2007-03-14;12415.00000000;11942.00000000;96.19000244
SE;SUDESTE;2007-03-14;187595.00000000;157750.00000000;84.08999634
S;SUL;2007-03-14;18599.00000000;14250.00000000;76.62000275
NE;NORDESTE;2007-03-15;51766.00000000;45487.00000000;87.87000275
N;NORTE;2007-03-15;12415.00000000;12017.00000000;96.80000305
SE;SUDESTE;2007-03-15;187595.00000000;157938.00000000;84.19000244
S;SUL;2007-03-15;18599.00000000;14263.00000000;76.69000244
NE;NORDESTE;2007-03-16;51766.00000000;45804.00000000;88.48000336
N;NORTE;2007-03-16;12415.00000000;12104.00000000;97.50000000
SE;SUDESTE;2007-03-16;187595.00000000;158311.00000000;84.38999939
S;SUL;2007-03-16;18599.00000000;14281.00000000;76.77999878
NE;NORDESTE;2007-03-17;51766.00000000;46025.00000000;88.91000366
N;NORTE;2007-03-17;12415.00000000;12155.00000000;97.91000366
SE;SUDESTE;2007-03-17;187595.00000000;158830.00000000;84.66999817
S;SUL;2007-03-17;18599.00000000;14460.00000000;77.75000000
NE;NORDESTE;2007-03-18;51766.00000000;46385.00000000;89.61000061
N;NORTE;2007-03-18;12415.00000000;12196.00000000;98.23999786
SE;SUDESTE;2007-03-18;187595.00000000;159693.00000000;85.12999725
S;SUL;2007-03-18;18599.00000000;14739.00000000;79.25000000
NE;NORDESTE;2007-03-19;51766.00000000;46715.00000000;90.23999786
N;NORTE;2007-03-19;12415.00000000;12190.00000000;98.19000244
SE;SUDESTE;2007-03-19;187595.00000000;160429.00000000;85.51999664
S;SUL;2007-03-19;18599.00000000;14941.00000000;80.33000183
NE;NORDESTE;2007-03-20;51766.00000000;47039.00000000;90.87000275
N;NORTE;2007-03-20;12415.00000000;12175.00000000;98.06999969
SE;SUDESTE;2007-03-20;187595.00000000;161040.00000000;85.83999634
S;SUL;2007-03-20;18599.00000000;15058.00000000;80.95999908
NE;NORDESTE;2007-03-21;51766.00000000;47474.00000000;91.70999908
N;NORTE;2007-03-21;12415.00000000;12189.00000000;98.18000031
SE;SUDESTE;2007-03-21;187595.00000000;161578.00000000;86.12999725
S;SUL;2007-03-21;18599.00000000;15119.00000000;81.29000092
NE;NORDESTE;2007-03-22;51766.00000000;47403.00000000;91.56999969
N;NORTE;2007-03-22;12415.00000000;12187.00000000;98.16999817
SE;SUDESTE;2007-03-22;187595.00000000;162134.00000000;86.43000031
S;SUL;2007-03-22;18599.00000000;15160.00000000;81.51000214
NE;NORDESTE;2007-03-23;51766.00000000;47610.00000000;91.97000122
N;NORTE;2007-03-23;12415.00000000;12165.00000000;97.98999786
SE;SUDESTE;2007-03-23;187595.00000000;162483.00000000;86.61000061
S;SUL;2007-03-23;18599.00000000;15165.00000000;81.54000092
NE;NORDESTE;2007-03-24;51766.00000000;47998.00000000;92.72000122
N;NORTE;2007-03-24;12415.00000000;12144.00000000;97.81999969
SE;SUDESTE;2007-03-24;187595.00000000;162937.00000000;86.86000061
S;SUL;2007-03-24;18599.00000000;15228.00000000;81.87999725
NE;NORDESTE;2007-03-25;51766.00000000;48175.00000000;93.05999756
N;NORTE;2007-03-25;12415.00000000;12147.00000000;97.83999634
SE;SUDESTE;2007-03-25;187595.00000000;163354.00000000;87.08000183
S;SUL;2007-03-25;18599.00000000;15307.00000000;82.30000305
NE;NORDESTE;2007-03-26;51766.00000000;48279.00000000;93.26000214
N;NORTE;2007-03-26;12415.00000000;12149.00000000;97.86000061
SE;SUDESTE;2007-03-26;187595.00000000;163565.00000000;87.19000244
S;SUL;2007-03-26;18599.00000000;15298.00000000;82.25000000
NE;NORDESTE;2007-03-27;51766.00000000;48561.00000000;93.80999756
N;NORTE;2007-03-27;12415.00000000;12158.00000000;97.93000031
SE;SUDESTE;2007-03-27;187595.00000000;163677.00000000;87.25000000
S;SUL;2007-03-27;18599.00000000;15264.00000000;82.06999969
NE;NORDESTE;2007-03-28;51766.00000000;48792.00000000;94.26000214
N;NORTE;2007-03-28;12415.00000000;12150.00000000;97.87000275
SE;SUDESTE;2007-03-28;187595.00000000;163789.00000000;87.30999756
S;SUL;2007-03-28;18599.00000000;15197.00000000;81.70999908
NE;NORDESTE;2007-03-29;51766.00000000;48951.00000000;94.55999756
N;NORTE;2007-03-29;12415.00000000;12121.00000000;97.62999725
SE;SUDESTE;2007-03-29;187595.00000000;163803.00000000;87.31999969
S;SUL;2007-03-29;18599.00000000;15115.00000000;81.26999664
NE;NORDESTE;2007-03-30;51766.00000000;49138.00000000;94.91999817
N;NORTE;2007-03-30;12415.00000000;12126.00000000;97.66999817
SE;SUDESTE;2007-03-30;187595.00000000;163799.00000000;87.31999969
S;SUL;2007-03-30;18599.00000000;15001.00000000;80.66000366
NE;NORDESTE;2007-03-31;51766.00000000;49231.00000000;95.09999847
N;NORTE;2007-03-31;12415.00000000;12144.00000000;97.81999969
SE;SUDESTE;2007-03-31;187595.00000000;163820.00000000;87.33000183
S;SUL;2007-03-31;18599.00000000;14984.00000000;80.55999756
NE;NORDESTE;2007-04-01;51766.00000000;49327.00000000;95.29000092
N;NORTE;2007-04-01;12415.00000000;12222.00000000;98.44999695
SE;SUDESTE;2007-04-01;187595.00000000;163918.00000000;87.37999725
S;SUL;2007-04-01;18599.00000000;15024.00000000;80.77999878
NE;NORDESTE;2007-04-02;51766.00000000;49424.00000000;95.48000336
N;NORTE;2007-04-02;12415.00000000;12261.00000000;98.76000214
SE;SUDESTE;2007-04-02;187595.00000000;163822.00000000;87.33000183
S;SUL;2007-04-02;18599.00000000;14943.00000000;80.33999634
NE;NORDESTE;2007-04-03;51766.00000000;49540.00000000;95.69999695
N;NORTE;2007-04-03;12415.00000000;12271.00000000;98.83999634
SE;SUDESTE;2007-04-03;187595.00000000;163699.00000000;87.26000214
S;SUL;2007-04-03;18599.00000000;14847.00000000;79.83000183
NE;NORDESTE;2007-04-04;51766.00000000;49693.00000000;96.00000000
N;NORTE;2007-04-04;12415.00000000;12274.00000000;98.87000275
SE;SUDESTE;2007-04-04;187595.00000000;163548.00000000;87.18000031
S;SUL;2007-04-04;18599.00000000;14750.00000000;79.30999756
NE;NORDESTE;2007-04-05;51766.00000000;49637.00000000;95.88999939
N;NORTE;2007-04-05;12415.00000000;12277.00000000;98.88999939
SE;SUDESTE;2007-04-05;187595.00000000;163486.00000000;87.15000153
S;SUL;2007-04-05;18599.00000000;14676.00000000;78.91000366
NE;NORDESTE;2007-04-06;51766.00000000;49706.00000000;96.01999664
N;NORTE;2007-04-06;12415.00000000;12274.00000000;98.87000275
SE;SUDESTE;2007-04-06;189205.00000000;165266.00000000;87.34999847
S;SUL;2007-04-06;18599.00000000;14746.00000000;79.27999878
NE;NORDESTE;2007-04-07;51766.00000000;49842.00000000;96.27999878
N;NORTE;2007-04-07;12415.00000000;12277.00000000;98.88999939
SE;SUDESTE;2007-04-07;189205.00000000;165419.00000000;87.43000031
S;SUL;2007-04-07;18599.00000000;14781.00000000;79.47000122
NE;NORDESTE;2007-04-08;51766.00000000;49870.00000000;96.33999634
N;NORTE;2007-04-08;12415.00000000;12295.00000000;99.04000092
SE;SUDESTE;2007-04-08;189205.00000000;165693.00000000;87.56999969
S;SUL;2007-04-08;18599.00000000;14901.00000000;80.12000275
NE;NORDESTE;2007-04-09;51766.00000000;49914.00000000;96.41999817
