id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
S;SUL;2014-01-10;20100.00000000;11728.00000000;58.34999847
NE;NORDESTE;2014-01-11;51809.00000000;20161.00000000;38.90999985
N;NORTE;2014-01-11;15041.00000000;7839.00000000;52.11999893
SE;SUDESTE;2014-01-11;200625.00000000;84326.00000000;42.02999878
S;SUL;2014-01-11;20100.00000000;11806.00000000;58.74000168
NE;NORDESTE;2014-01-12;51809.00000000;20500.00000000;39.56999969
N;NORTE;2014-01-12;15041.00000000;7903.00000000;52.54000092
SE;SUDESTE;2014-01-12;200625.00000000;84245.00000000;41.99000168
S;SUL;2014-01-12;20100.00000000;12023.00000000;59.81999969
NE;NORDESTE;2014-01-13;51809.00000000;20686.00000000;39.93000031
N;NORTE;2014-01-13;15041.00000000;7937.00000000;52.77000046
SE;SUDESTE;2014-01-13;200625.00000000;83934.00000000;41.84000015
S;SUL;2014-01-13;20100.00000000;12265.00000000;61.02000046
NE;NORDESTE;2014-01-14;51809.00000000;20841.00000000;40.22999954
N;NORTE;2014-01-14;15041.00000000;7970.00000000;52.99000168
SE;SUDESTE;2014-01-14;200625.00000000;83781.00000000;41.75999832
S;SUL;2014-01-14;20100.00000000;12469.00000000;62.04000092
NE;NORDESTE;2014-01-15;51809.00000000;21109.00000000;40.74000168
N;NORTE;2014-01-15;15041.00000000;8005.00000000;53.22000122
SE;SUDESTE;2014-01-15;200625.00000000;83593.00000000;41.66999817
S;SUL;2014-01-15;20100.00000000;12561.00000000;62.49000168
NE;NORDESTE;2014-01-16;51809.00000000;21118.00000000;40.75999832
N;NORTE;2014-01-16;15041.00000000;8057.00000000;53.56999969
SE;SUDESTE;2014-01-16;200625.00000000;83460.00000000;41.59999847
S;SUL;2014-01-16;20100.00000000;12684.00000000;63.11000061
NE;NORDESTE;2014-01-17;51809.00000000;21409.00000000;41.31999969
N;NORTE;2014-01-17;15041.00000000;8114.00000000;53.95000076
SE;SUDESTE;2014-01-17;200625.00000000;83281.00000000;41.50999832
S;SUL;2014-01-17;20100.00000000;12865.00000000;64.01000214
NE;NORDESTE;2014-01-18;51809.00000000;21389.00000000;41.27999878
N;NORTE;2014-01-18;15041.00000000;8171.00000000;54.33000183
SE;SUDESTE;2014-01-18;200625.00000000;83413.00000000;41.58000183
S;SUL;2014-01-18;20100.00000000;12964.00000000;64.50000000
NE;NORDESTE;2014-01-19;51809.00000000;21504.00000000;41.50999832
N;NORTE;2014-01-19;15041.00000000;8244.00000000;54.81000137
SE;SUDESTE;2014-01-19;200625.00000000;84808.00000000;42.27000046
S;SUL;2014-01-19;20100.00000000;13099.00000000;65.16999817
NE;NORDESTE;2014-01-20;51809.00000000;21533.00000000;41.56000137
N;NORTE;2014-01-20;15041.00000000;8289.00000000;55.11000061
SE;SUDESTE;2014-01-20;200625.00000000;83200.00000000;41.47000122
S;SUL;2014-01-20;20100.00000000;13081.00000000;65.08000183
NE;NORDESTE;2014-01-21;51809.00000000;21670.00000000;41.83000183
N;NORTE;2014-01-21;15041.00000000;8317.00000000;55.29999924
SE;SUDESTE;2014-01-21;200625.00000000;82974.00000000;41.36000061
S;SUL;2014-01-21;20100.00000000;13003.00000000;64.69000244
NE;NORDESTE;2014-01-22;51809.00000000;21711.00000000;41.90999985
N;NORTE;2014-01-22;15041.00000000;8362.00000000;55.59999847
SE;SUDESTE;2014-01-22;200625.00000000;82879.00000000;41.31000137
S;SUL;2014-01-22;20100.00000000;12867.00000000;64.01999664
NE;NORDESTE;2014-01-23;51809.00000000;21764.00000000;42.00999832
N;NORTE;2014-01-23;15041.00000000;8434.00000000;56.06999969
SE;SUDESTE;2014-01-23;200625.00000000;82654.00000000;41.20000076
S;SUL;2014-01-23;20100.00000000;12703.00000000;63.20000076
NE;NORDESTE;2014-01-24;51809.00000000;21815.00000000;42.11000061
N;NORTE;2014-01-24;15041.00000000;8499.00000000;56.50999832
SE;SUDESTE;2014-01-24;200625.00000000;82511.00000000;41.13000107
S;SUL;2014-01-24;20100.00000000;12518.00000000;62.27999878
NE;NORDESTE;2014-01-25;51809.00000000;21840.00000000;42.15999985
N;NORTE;2014-01-25;15041.00000000;8566.00000000;56.95000076
SE;SUDESTE;2014-01-25;200625.00000000;82712.00000000;41.22999954
S;SUL;2014-01-25;20100.00000000;12383.00000000;61.61000061
NE;NORDESTE;2014-01-26;51809.00000000;21753.00000000;41.99000168
N;NORTE;2014-01-26;15041.00000000;8641.00000000;57.45000076
SE;SUDESTE;2014-01-26;200625.00000000;82908.00000000;41.31999969
S;SUL;2014-01-26;20100.00000000;12323.00000000;61.31000137
NE;NORDESTE;2014-01-27;51809.00000000;21841.00000000;42.15999985
N;NORTE;2014-01-27;15041.00000000;8724.00000000;58.00000000
SE;SUDESTE;2014-01-27;200625.00000000;82516.00000000;41.13000107
S;SUL;2014-01-27;20100.00000000;12198.00000000;60.68999863
NE;NORDESTE;2014-01-28;51809.00000000;21831.00000000;42.13999939
N;NORTE;2014-01-28;15041.00000000;8804.00000000;58.52999878
SE;SUDESTE;2014-01-28;200625.00000000;82079.00000000;40.90999985
S;SUL;2014-01-28;20100.00000000;12035.00000000;59.88000107
NE;NORDESTE;2014-01-29;51809.00000000;21759.00000000;42.00000000
N;NORTE;2014-01-29;15041.00000000;8890.00000000;59.11000061
SE;SUDESTE;2014-01-29;200625.00000000;81588.00000000;40.66999817
S;SUL;2014-01-29;20100.00000000;11868.00000000;59.04999924
NE;NORDESTE;2014-01-30;51809.00000000;21755.00000000;41.99000168
N;NORTE;2014-01-30;15041.00000000;8973.00000000;59.65999985
SE;SUDESTE;2014-01-30;200625.00000000;81084.00000000;40.41999817
S;SUL;2014-01-30;20100.00000000;11699.00000000;58.20000076
NE;NORDESTE;2014-01-31;51809.00000000;21855.00000000;42.18000031
N;NORTE;2014-01-31;15041.00000000;9076.00000000;60.34000015
SE;SUDESTE;2014-01-31;200625.00000000;80592.00000000;40.16999817
S;SUL;2014-01-31;20100.00000000;11497.00000000;57.20000076
NE;NORDESTE;2014-02-01;51809.00000000;21850.00000000;42.16999817
N;NORTE;2014-02-01;15041.00000000;9219.00000000;61.29000092
SE;SUDESTE;2014-02-01;200625.00000000;80297.00000000;40.02000046
S;SUL;2014-02-01;20100.00000000;11327.00000000;56.34999847
NE;NORDESTE;2014-02-02;51809.00000000;21818.00000000;42.11000061
N;NORTE;2014-02-02;15041.00000000;9409.00000000;62.56000137
SE;SUDESTE;2014-02-02;200625.00000000;80076.00000000;39.90999985
S;SUL;2014-02-02;20100.00000000;11199.00000000;55.72000122
NE;NORDESTE;2014-02-03;51809.00000000;22030.00000000;42.52000046
N;NORTE;2014-02-03;15041.00000000;9536.00000000;63.40000153
SE;SUDESTE;2014-02-03;200625.00000000;79261.00000000;39.50999832
S;SUL;2014-02-03;20100.00000000;10990.00000000;54.68000031
NE;NORDESTE;2014-02-04;51809.00000000;21927.00000000;42.31999969
N;NORTE;2014-02-04;15041.00000000;9671.00000000;64.30000305
SE;SUDESTE;2014-02-04;200625.00000000;78551.00000000;39.15000153
S;SUL;2014-02-04;20100.00000000;10772.00000000;53.59000015
NE;NORDESTE;2014-02-05;51809.00000000;21868.00000000;42.20999908
N;NORTE;2014-02-05;15041.00000000;9793.00000000;65.11000061
SE;SUDESTE;2014-02-05;200625.00000000;77909.00000000;38.83000183
S;SUL;2014-02-05;20100.00000000;10527.00000000;52.36999893
NE;NORDESTE;2014-02-06;51809.00000000;21822.00000000;42.11999893
N;NORTE;2014-02-06;15041.00000000;9917.00000000;65.93000031
SE;SUDESTE;2014-02-06;200625.00000000;77244.00000000;38.50000000
S;SUL;2014-02-06;20100.00000000;10263.00000000;51.06000137
NE;NORDESTE;2014-02-07;51809.00000000;21976.00000000;42.41999817
N;NORTE;2014-02-07;15041.00000000;10057.00000000;66.86000061
SE;SUDESTE;2014-02-07;200625.00000000;76612.00000000;38.18999863
S;SUL;2014-02-07;20100.00000000;10017.00000000;49.84000015
NE;NORDESTE;2014-02-08;51809.00000000;21929.00000000;42.33000183
N;NORTE;2014-02-08;15041.00000000;10207.00000000;67.86000061
SE;SUDESTE;2014-02-08;200625.00000000;76063.00000000;37.90999985
S;SUL;2014-02-08;20100.00000000;9843.00000000;48.97000122
NE;NORDESTE;2014-02-09;51809.00000000;21924.00000000;42.31999969
N;NORTE;2014-02-09;15041.00000000;10315.00000000;68.58000183
SE;SUDESTE;2014-02-09;200625.00000000;75605.00000000;37.68000031
S;SUL;2014-02-09;20100.00000000;9705.00000000;48.27999878
NE;NORDESTE;2014-02-10;51809.00000000;21814.00000000;42.09999847
N;NORTE;2014-02-10;15041.00000000;10372.00000000;68.95999908
SE;SUDESTE;2014-02-10;200625.00000000;74745.00000000;37.25999832
S;SUL;2014-02-10;20100.00000000;9481.00000000;47.16999817
NE;NORDESTE;2014-02-11;51809.00000000;21818.00000000;42.11000061
N;NORTE;2014-02-11;15041.00000000;10416.00000000;69.25000000
SE;SUDESTE;2014-02-11;200625.00000000;73904.00000000;36.84000015
S;SUL;2014-02-11;20100.00000000;9233.00000000;45.93999863
NE;NORDESTE;2014-02-12;51809.00000000;21779.00000000;42.04000092
N;NORTE;2014-02-12;15041.00000000;10489.00000000;69.73999786
SE;SUDESTE;2014-02-12;200625.00000000;73059.00000000;36.41999817
S;SUL;2014-02-12;20100.00000000;8987.00000000;44.70999908
NE;NORDESTE;2014-02-13;51809.00000000;21740.00000000;41.95999908
N;NORTE;2014-02-13;15041.00000000;10596.00000000;70.44999695
SE;SUDESTE;2014-02-13;200625.00000000;72332.00000000;36.04999924
S;SUL;2014-02-13;20100.00000000;8760.00000000;43.58000183
NE;NORDESTE;2014-02-14;51809.00000000;21792.00000000;42.06000137
N;NORTE;2014-02-14;15041.00000000;10716.00000000;71.25000000
SE;SUDESTE;2014-02-14;200625.00000000;71712.00000000;35.74000168
S;SUL;2014-02-14;20100.00000000;8581.00000000;42.68999863
NE;NORDESTE;2014-02-15;51809.00000000;21927.00000000;42.31999969
N;NORTE;2014-02-15;15041.00000000;10845.00000000;72.09999847
SE;SUDESTE;2014-02-15;200625.00000000;71497.00000000;35.63999939
S;SUL;2014-02-15;20100.00000000;8566.00000000;42.61999893
NE;NORDESTE;2014-02-16;51809.00000000;21829.00000000;42.13000107
N;NORTE;2014-02-16;15041.00000000;11006.00000000;73.16999817
SE;SUDESTE;2014-02-16;200625.00000000;71442.00000000;35.61000061
S;SUL;2014-02-16;20100.00000000;8629.00000000;42.93000031
NE;NORDESTE;2014-02-17;51809.00000000;21647.00000000;41.77999878
N;NORTE;2014-02-17;15041.00000000;11138.00000000;74.05000305
SE;SUDESTE;2014-02-17;200625.00000000;71026.00000000;35.40000153
S;SUL;2014-02-17;20100.00000000;8521.00000000;42.38999939
NE;NORDESTE;2014-02-18;51809.00000000;21689.00000000;41.86000061
N;NORTE;2014-02-18;15041.00000000;11304.00000000;75.16000366
SE;SUDESTE;2014-02-18;200625.00000000;70900.00000000;35.34000015
S;SUL;2014-02-18;20100.00000000;8372.00000000;41.65000153
NE;NORDESTE;2014-02-19;51809.00000000;21681.00000000;41.84999847
N;NORTE;2014-02-19;15041.00000000;11454.00000000;76.15000153
SE;SUDESTE;2014-02-19;200625.00000000;70937.00000000;35.36000061
S;SUL;2014-02-19;20100.00000000;8208.00000000;40.84000015
NE;NORDESTE;2014-02-20;51809.00000000;21506.00000000;41.50999832
N;NORTE;2014-02-20;15041.00000000;11576.00000000;76.95999908
SE;SUDESTE;2014-02-20;200625.00000000;70884.00000000;35.33000183
S;SUL;2014-02-20;20100.00000000;8041.00000000;40.00999832
NE;NORDESTE;2014-02-21;51809.00000000;21635.00000000;41.75999832
N;NORTE;2014-02-21;15041.00000000;11666.00000000;77.55999756
SE;SUDESTE;2014-02-21;200625.00000000;70680.00000000;35.22999954
S;SUL;2014-02-21;20100.00000000;7863.00000000;39.11999893
NE;NORDESTE;2014-02-22;51809.00000000;21512.00000000;41.52000046
N;NORTE;2014-02-22;15041.00000000;11780.00000000;78.31999969
SE;SUDESTE;2014-02-22;200625.00000000;70754.00000000;35.27000046
S;SUL;2014-02-22;20100.00000000;7751.00000000;38.56000137
NE;NORDESTE;2014-02-23;51809.00000000;21593.00000000;41.68000031
N;NORTE;2014-02-23;15041.00000000;11914.00000000;79.20999908
SE;SUDESTE;2014-02-23;200625.00000000;70939.00000000;35.36000061
S;SUL;2014-02-23;20100.00000000;7731.00000000;38.45999908
NE;NORDESTE;2014-02-24;51809.00000000;21452.00000000;41.40999985
N;NORTE;2014-02-24;15041.00000000;11961.00000000;79.51999664
SE;SUDESTE;2014-02-24;200625.00000000;70754.00000000;35.27000046
S;SUL;2014-02-24;20100.00000000;7679.00000000;38.20000076
NE;NORDESTE;2014-02-25;51809.00000000;21403.00000000;41.31000137
N;NORTE;2014-02-25;15041.00000000;12004.00000000;79.80999756
SE;SUDESTE;2014-02-25;200625.00000000;70554.00000000;35.16999817
S;SUL;2014-02-25;20100.00000000;7583.00000000;37.72999954
NE;NORDESTE;2014-02-26;51809.00000000;21504.00000000;41.50999832
N;NORTE;2014-02-26;15041.00000000;12036.00000000;80.01999664
SE;SUDESTE;2014-02-26;200625.00000000;70231.00000000;35.00999832
S;SUL;2014-02-26;20100.00000000;7480.00000000;37.20999908
NE;NORDESTE;2014-02-27;51809.00000000;21480.00000000;41.45999908
N;NORTE;2014-02-27;15041.00000000;12040.00000000;80.05000305
SE;SUDESTE;2014-02-27;200625.00000000;69908.00000000;34.84999847
S;SUL;2014-02-27;20100.00000000;7518.00000000;37.40000153
NE;NORDESTE;2014-02-28;51809.00000000;21400.00000000;41.31000137
N;NORTE;2014-02-28;15041.00000000;12036.00000000;80.01999664
SE;SUDESTE;2014-02-28;200625.00000000;69678.00000000;34.72999954
S;SUL;2014-02-28;20100.00000000;7537.00000000;37.50000000
NE;NORDESTE;2014-03-01;51809.00000000;21523.00000000;41.54000092
N;NORTE;2014-03-01;15041.00000000;12056.00000000;80.15000153
SE;SUDESTE;2014-03-01;200625.00000000;69587.00000000;34.68999863
S;SUL;2014-03-01;20100.00000000;7608.00000000;37.84999847
NE;NORDESTE;2014-03-02;51809.00000000;21267.00000000;41.04999924
N;NORTE;2014-03-02;15041.00000000;12101.00000000;80.44999695
SE;SUDESTE;2014-03-02;200625.00000000;69732.00000000;34.75999832
S;SUL;2014-03-02;20100.00000000;7705.00000000;38.33000183
NE;NORDESTE;2014-03-03;51809.00000000;21456.00000000;41.40999985
N;NORTE;2014-03-03;15041.00000000;12148.00000000;80.76999664
SE;SUDESTE;2014-03-03;200625.00000000;69686.00000000;34.72999954
S;SUL;2014-03-03;20100.00000000;7734.00000000;38.47999954
NE;NORDESTE;2014-03-04;51809.00000000;21581.00000000;41.65999985
N;NORTE;2014-03-04;15041.00000000;12186.00000000;81.01999664
SE;SUDESTE;2014-03-04;200625.00000000;69766.00000000;34.77000046
S;SUL;2014-03-04;20100.00000000;7807.00000000;38.84000015
NE;NORDESTE;2014-03-05;51809.00000000;21636.00000000;41.75999832
N;NORTE;2014-03-05;15041.00000000;12186.00000000;81.01999664
SE;SUDESTE;2014-03-05;200625.00000000;69711.00000000;34.75000000
S;SUL;2014-03-05;20100.00000000;7916.00000000;39.38000107
NE;NORDESTE;2014-03-06;51809.00000000;21577.00000000;41.65000153
N;NORTE;2014-03-06;15041.00000000;12217.00000000;81.23000336
SE;SUDESTE;2014-03-06;200625.00000000;69720.00000000;34.75000000
S;SUL;2014-03-06;20100.00000000;8041.00000000;40.00999832
NE;NORDESTE;2014-03-07;51809.00000000;21536.00000000;41.56999969
N;NORTE;2014-03-07;15041.00000000;12265.00000000;81.54000092
SE;SUDESTE;2014-03-07;200625.00000000;70011.00000000;34.90000153
S;SUL;2014-03-07;20100.00000000;8038.00000000;39.99000168
NE;NORDESTE;2014-03-08;51809.00000000;21574.00000000;41.63999939
N;NORTE;2014-03-08;15041.00000000;12332.00000000;81.98999786
SE;SUDESTE;2014-03-08;200625.00000000;70459.00000000;35.11999893
S;SUL;2014-03-08;20100.00000000;8087.00000000;40.22999954
NE;NORDESTE;2014-03-09;51809.00000000;21478.00000000;41.45999908
N;NORTE;2014-03-09;15041.00000000;12327.00000000;81.95999908
SE;SUDESTE;2014-03-09;200625.00000000;71128.00000000;35.45000076
S;SUL;2014-03-09;20100.00000000;8206.00000000;40.83000183
NE;NORDESTE;2014-03-10;51809.00000000;21666.00000000;41.81999969
N;NORTE;2014-03-10;15041.00000000;12282.00000000;81.66000366
SE;SUDESTE;2014-03-10;200625.00000000;71259.00000000;35.52000046
S;SUL;2014-03-10;20100.00000000;8176.00000000;40.68000031
NE;NORDESTE;2014-03-11;51809.00000000;21662.00000000;41.81000137
N;NORTE;2014-03-11;15041.00000000;12300.00000000;81.77999878
SE;SUDESTE;2014-03-11;200625.00000000;71476.00000000;35.63000107
S;SUL;2014-03-11;20100.00000000;8086.00000000;40.22999954
NE;NORDESTE;2014-03-12;51809.00000000;21499.00000000;41.50000000
N;NORTE;2014-03-12;15041.00000000;12346.00000000;82.08000183
SE;SUDESTE;2014-03-12;200625.00000000;71673.00000000;35.72000122
S;SUL;2014-03-12;20100.00000000;8004.00000000;39.81999969
NE;NORDESTE;2014-03-13;51809.00000000;21451.00000000;41.40000153
N;NORTE;2014-03-13;15041.00000000;12407.00000000;82.48999786
SE;SUDESTE;2014-03-13;200625.00000000;71718.00000000;35.75000000
S;SUL;2014-03-13;20100.00000000;7950.00000000;39.54999924
NE;NORDESTE;2014-03-14;51809.00000000;21513.00000000;41.52000046
N;NORTE;2014-03-14;15041.00000000;12479.00000000;82.97000122
SE;SUDESTE;2014-03-14;200625.00000000;71733.00000000;35.75000000
S;SUL;2014-03-14;20100.00000000;7899.00000000;39.29999924
NE;NORDESTE;2014-03-15;51809.00000000;21513.00000000;41.52000046
N;NORTE;2014-03-15;15041.00000000;12544.00000000;83.40000153
SE;SUDESTE;2014-03-15;200625.00000000;71831.00000000;35.79999924
S;SUL;2014-03-15;20100.00000000;7918.00000000;39.38999939
NE;NORDESTE;2014-03-16;51809.00000000;21444.00000000;41.38999939
N;NORTE;2014-03-16;15041.00000000;12566.00000000;83.55000305
SE;SUDESTE;2014-03-16;200625.00000000;71978.00000000;35.88000107
S;SUL;2014-03-16;20100.00000000;7951.00000000;39.56000137
NE;NORDESTE;2014-03-17;51809.00000000;21482.00000000;41.45999908
N;NORTE;2014-03-17;15041.00000000;12550.00000000;83.44000244
SE;SUDESTE;2014-03-17;200625.00000000;71685.00000000;35.72999954
S;SUL;2014-03-17;20100.00000000;7900.00000000;39.29999924
NE;NORDESTE;2014-03-18;51809.00000000;21466.00000000;41.43000031
N;NORTE;2014-03-18;15041.00000000;12524.00000000;83.26999664
SE;SUDESTE;2014-03-18;200625.00000000;71395.00000000;35.59000015
S;SUL;2014-03-18;20100.00000000;7896.00000000;39.27999878
NE;NORDESTE;2014-03-19;51809.00000000;21430.00000000;41.36000061
N;NORTE;2014-03-19;15041.00000000;12456.00000000;82.80999756
SE;SUDESTE;2014-03-19;200625.00000000;71137.00000000;35.45999908
S;SUL;2014-03-19;20100.00000000;8023.00000000;39.91999817
NE;NORDESTE;2014-03-20;51809.00000000;21433.00000000;41.36999893
N;NORTE;2014-03-20;15041.00000000;12439.00000000;82.69999695
SE;SUDESTE;2014-03-20;200625.00000000;70996.00000000;35.38999939
S;SUL;2014-03-20;20100.00000000;8287.00000000;41.22999954
NE;NORDESTE;2014-03-21;51809.00000000;21464.00000000;41.43000031
N;NORTE;2014-03-21;15041.00000000;12446.00000000;82.75000000
SE;SUDESTE;2014-03-21;200625.00000000;70909.00000000;35.34000015
S;SUL;2014-03-21;20100.00000000;8580.00000000;42.68999863
NE;NORDESTE;2014-03-22;51809.00000000;21490.00000000;41.47999954
N;NORTE;2014-03-22;15041.00000000;12495.00000000;83.06999969
SE;SUDESTE;2014-03-22;200625.00000000;71230.00000000;35.50000000
S;SUL;2014-03-22;20100.00000000;8897.00000000;44.25999832
NE;NORDESTE;2014-03-23;51809.00000000;21469.00000000;41.43999863
N;NORTE;2014-03-23;15041.00000000;12577.00000000;83.62000275
SE;SUDESTE;2014-03-23;200625.00000000;71619.00000000;35.70000076
S;SUL;2014-03-23;20100.00000000;9241.00000000;45.97999954
NE;NORDESTE;2014-03-24;51809.00000000;21433.00000000;41.36999893
N;NORTE;2014-03-24;15041.00000000;12633.00000000;83.98999786
SE;SUDESTE;2014-03-24;200625.00000000;71853.00000000;35.81000137
S;SUL;2014-03-24;20100.00000000;9362.00000000;46.58000183
NE;NORDESTE;2014-03-25;51809.00000000;21503.00000000;41.50000000
N;NORTE;2014-03-25;15041.00000000;12639.00000000;84.02999878
SE;SUDESTE;2014-03-25;200625.00000000;72110.00000000;35.93999863
S;SUL;2014-03-25;20100.00000000;9376.00000000;46.65000153
NE;NORDESTE;2014-03-26;51809.00000000;21401.00000000;41.31000137
N;NORTE;2014-03-26;15041.00000000;12662.00000000;84.18000031
SE;SUDESTE;2014-03-26;200625.00000000;72297.00000000;36.04000092
S;SUL;2014-03-26;20100.00000000;9356.00000000;46.54999924
NE;NORDESTE;2014-03-27;51809.00000000;21636.00000000;41.75999832
N;NORTE;2014-03-27;15041.00000000;12697.00000000;84.41999817
SE;SUDESTE;2014-03-27;200625.00000000;72469.00000000;36.11999893
S;SUL;2014-03-27;20100.00000000;9311.00000000;46.31999969
NE;NORDESTE;2014-03-28;51809.00000000;21667.00000000;41.81999969
N;NORTE;2014-03-28;15041.00000000;12715.00000000;84.54000092
SE;SUDESTE;2014-03-28;200625.00000000;72565.00000000;36.16999817
S;SUL;2014-03-28;20100.00000000;9239.00000000;45.97000122
NE;NORDESTE;2014-03-29;51809.00000000;21540.00000000;41.58000183
N;NORTE;2014-03-29;15041.00000000;12750.00000000;84.76999664
SE;SUDESTE;2014-03-29;200625.00000000;72733.00000000;36.25000000
S;SUL;2014-03-29;20100.00000000;9231.00000000;45.93000031
NE;NORDESTE;2014-03-30;51809.00000000;21388.00000000;41.27999878
N;NORTE;2014-03-30;15041.00000000;12787.00000000;85.01999664
SE;SUDESTE;2014-03-30;200625.00000000;73010.00000000;36.38999939
S;SUL;2014-03-30;20100.00000000;9318.00000000;46.36000061
NE;NORDESTE;2014-03-31;51809.00000000;21444.00000000;41.38999939
N;NORTE;2014-03-31;15041.00000000;12825.00000000;85.26999664
SE;SUDESTE;2014-03-31;200625.00000000;72925.00000000;36.34999847
S;SUL;2014-03-31;20100.00000000;9309.00000000;46.31000137
NE;NORDESTE;2014-04-01;51809.00000000;21355.00000000;41.22000122
N;NORTE;2014-04-01;15041.00000000;12833.00000000;85.31999969
SE;SUDESTE;2014-04-01;200625.00000000;73015.00000000;36.38999939
S;SUL;2014-04-01;20100.00000000;9245.00000000;46.00000000
NE;NORDESTE;2014-04-02;51809.00000000;21385.00000000;41.27999878
N;NORTE;2014-04-02;15041.00000000;12843.00000000;85.38999939
SE;SUDESTE;2014-04-02;200625.00000000;73148.00000000;36.45999908
S;SUL;2014-04-02;20100.00000000;9139.00000000;45.47000122
NE;NORDESTE;2014-04-03;51809.00000000;21304.00000000;41.11999893
N;NORTE;2014-04-03;15041.00000000;12869.00000000;85.55999756
SE;SUDESTE;2014-04-03;200625.00000000;73272.00000000;36.52000046
S;SUL;2014-04-03;20100.00000000;9049.00000000;45.02000046
NE;NORDESTE;2014-04-04;51809.00000000;21396.00000000;41.29999924
N;NORTE;2014-04-04;15041.00000000;12872.00000000;85.58000183
SE;SUDESTE;2014-04-04;200625.00000000;73440.00000000;36.61000061
S;SUL;2014-04-04;20100.00000000;8986.00000000;44.70999908
NE;NORDESTE;2014-04-05;51809.00000000;21456.00000000;41.40999985
N;NORTE;2014-04-05;15041.00000000;12855.00000000;85.47000122
SE;SUDESTE;2014-04-05;200625.00000000;73768.00000000;36.77000046
S;SUL;2014-04-05;20100.00000000;8940.00000000;44.47999954
NE;NORDESTE;2014-04-06;51809.00000000;21412.00000000;41.33000183
N;NORTE;2014-04-06;15041.00000000;12844.00000000;85.38999939
SE;SUDESTE;2014-04-06;200625.00000000;74099.00000000;36.93000031
S;SUL;2014-04-06;20100.00000000;8935.00000000;44.45000076
NE;NORDESTE;2014-04-07;51809.00000000;21616.00000000;41.72000122
N;NORTE;2014-04-07;15041.00000000;12842.00000000;85.37999725
SE;SUDESTE;2014-04-07;200625.00000000;73916.00000000;36.84000015
S;SUL;2014-04-07;20100.00000000;8803.00000000;43.79999924
NE;NORDESTE;2014-04-08;51809.00000000;21706.00000000;41.90000153
N;NORTE;2014-04-08;15041.00000000;12876.00000000;85.61000061
SE;SUDESTE;2014-04-08;200625.00000000;73752.00000000;36.75999832
S;SUL;2014-04-08;20100.00000000;8662.00000000;43.09999847
NE;NORDESTE;2014-04-09;51809.00000000;21814.00000000;42.09999847
