id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
NE;NORDESTE;2009-01-22;51766.00000000;29762.00000000;57.49000168
N;NORTE;2009-01-22;12415.00000000;4835.00000000;38.95000076
SE;SUDESTE;2009-01-22;189205.00000000;115591.00000000;61.09000015
S;SUL;2009-01-22;18599.00000000;11874.00000000;63.84000015
NE;NORDESTE;2009-01-23;51766.00000000;30075.00000000;58.09999847
N;NORTE;2009-01-23;12415.00000000;4847.00000000;39.04000092
SE;SUDESTE;2009-01-23;189205.00000000;116617.00000000;61.63999939
S;SUL;2009-01-23;18599.00000000;11799.00000000;63.43999863
NE;NORDESTE;2009-01-24;51766.00000000;30566.00000000;59.04999924
N;NORTE;2009-01-24;12415.00000000;4857.00000000;39.11999893
SE;SUDESTE;2009-01-24;189205.00000000;117565.00000000;62.13999939
S;SUL;2009-01-24;18599.00000000;11805.00000000;63.47000122
NE;NORDESTE;2009-01-25;51766.00000000;31166.00000000;60.20999908
N;NORTE;2009-01-25;12415.00000000;4912.00000000;39.56999969
SE;SUDESTE;2009-01-25;189205.00000000;118702.00000000;62.74000168
S;SUL;2009-01-25;18599.00000000;11837.00000000;63.63999939
NE;NORDESTE;2009-01-26;51766.00000000;31561.00000000;60.97000122
N;NORTE;2009-01-26;12415.00000000;4948.00000000;39.86000061
SE;SUDESTE;2009-01-26;189205.00000000;119552.00000000;63.18999863
S;SUL;2009-01-26;18599.00000000;11715.00000000;62.99000168
NE;NORDESTE;2009-01-27;51766.00000000;31790.00000000;61.40999985
N;NORTE;2009-01-27;12415.00000000;4924.00000000;39.65999985
SE;SUDESTE;2009-01-27;189205.00000000;120583.00000000;63.72999954
S;SUL;2009-01-27;18599.00000000;11602.00000000;62.38000107
NE;NORDESTE;2009-01-28;51766.00000000;32050.00000000;61.90999985
N;NORTE;2009-01-28;12415.00000000;4935.00000000;39.75000000
SE;SUDESTE;2009-01-28;189205.00000000;121883.00000000;64.41999817
S;SUL;2009-01-28;18599.00000000;11487.00000000;61.75999832
NE;NORDESTE;2009-01-29;51766.00000000;32159.00000000;62.11999893
N;NORTE;2009-01-29;12415.00000000;4933.00000000;39.74000168
SE;SUDESTE;2009-01-29;189205.00000000;123072.00000000;65.05000305
S;SUL;2009-01-29;18599.00000000;11405.00000000;61.31999969
NE;NORDESTE;2009-01-30;51766.00000000;32366.00000000;62.52000046
N;NORTE;2009-01-30;12415.00000000;4970.00000000;40.02999878
SE;SUDESTE;2009-01-30;189205.00000000;124136.00000000;65.61000061
S;SUL;2009-01-30;18599.00000000;11300.00000000;60.75999832
NE;NORDESTE;2009-01-31;51766.00000000;32578.00000000;62.93000031
N;NORTE;2009-01-31;12415.00000000;5007.00000000;40.33000183
SE;SUDESTE;2009-01-31;189205.00000000;125087.00000000;66.11000061
S;SUL;2009-01-31;18599.00000000;11284.00000000;60.66999817
NE;NORDESTE;2009-02-01;51766.00000000;32749.00000000;63.25999832
N;NORTE;2009-02-01;12415.00000000;5035.00000000;40.56000137
SE;SUDESTE;2009-02-01;189205.00000000;125979.00000000;66.58000183
S;SUL;2009-02-01;18599.00000000;11298.00000000;60.75000000
NE;NORDESTE;2009-02-02;51766.00000000;32912.00000000;63.58000183
N;NORTE;2009-02-02;12415.00000000;5060.00000000;40.75999832
SE;SUDESTE;2009-02-02;189205.00000000;126721.00000000;66.98000336
S;SUL;2009-02-02;18599.00000000;11154.00000000;59.97000122
NE;NORDESTE;2009-02-03;51766.00000000;33038.00000000;63.81999969
N;NORTE;2009-02-03;12415.00000000;5048.00000000;40.65999985
SE;SUDESTE;2009-02-03;189205.00000000;127446.00000000;67.36000061
S;SUL;2009-02-03;18599.00000000;11045.00000000;59.38999939
NE;NORDESTE;2009-02-04;51766.00000000;33678.00000000;65.05999756
N;NORTE;2009-02-04;12415.00000000;5087.00000000;40.97999954
SE;SUDESTE;2009-02-04;189205.00000000;128251.00000000;67.77999878
S;SUL;2009-02-04;18599.00000000;10930.00000000;58.77000046
NE;NORDESTE;2009-02-05;51766.00000000;33899.00000000;65.48999786
N;NORTE;2009-02-05;12415.00000000;5129.00000000;41.31000137
SE;SUDESTE;2009-02-05;189205.00000000;128953.00000000;68.16000366
S;SUL;2009-02-05;18599.00000000;10814.00000000;58.13999939
NE;NORDESTE;2009-02-06;51766.00000000;34079.00000000;65.83000183
N;NORTE;2009-02-06;12415.00000000;5130.00000000;41.31999969
SE;SUDESTE;2009-02-06;189205.00000000;129501.00000000;68.44000244
S;SUL;2009-02-06;18599.00000000;10697.00000000;57.50999832
NE;NORDESTE;2009-02-07;51766.00000000;34319.00000000;66.30000305
N;NORTE;2009-02-07;12415.00000000;5124.00000000;41.27000046
SE;SUDESTE;2009-02-07;189205.00000000;130163.00000000;68.79000092
S;SUL;2009-02-07;18599.00000000;10632.00000000;57.16999817
NE;NORDESTE;2009-02-08;51766.00000000;34468.00000000;66.58000183
N;NORTE;2009-02-08;12415.00000000;5134.00000000;41.34999847
SE;SUDESTE;2009-02-08;189205.00000000;131044.00000000;69.26000214
S;SUL;2009-02-08;18599.00000000;10627.00000000;57.13999939
NE;NORDESTE;2009-02-09;51766.00000000;34781.00000000;67.19000244
N;NORTE;2009-02-09;12415.00000000;5137.00000000;41.38000107
SE;SUDESTE;2009-02-09;189205.00000000;131642.00000000;69.58000183
S;SUL;2009-02-09;18599.00000000;10473.00000000;56.31000137
NE;NORDESTE;2009-02-10;51766.00000000;34801.00000000;67.23000336
N;NORTE;2009-02-10;12415.00000000;5140.00000000;41.40000153
SE;SUDESTE;2009-02-10;189205.00000000;132272.00000000;69.91000366
S;SUL;2009-02-10;18599.00000000;10334.00000000;55.56000137
NE;NORDESTE;2009-02-11;51766.00000000;34901.00000000;67.41999817
N;NORTE;2009-02-11;12415.00000000;5147.00000000;41.45999908
SE;SUDESTE;2009-02-11;189205.00000000;132809.00000000;70.19000244
S;SUL;2009-02-11;18599.00000000;10225.00000000;54.97999954
NE;NORDESTE;2009-02-12;51766.00000000;35013.00000000;67.63999939
N;NORTE;2009-02-12;12415.00000000;5178.00000000;41.70999908
SE;SUDESTE;2009-02-12;189205.00000000;133534.00000000;70.58000183
S;SUL;2009-02-12;18599.00000000;10138.00000000;54.50999832
NE;NORDESTE;2009-02-13;51766.00000000;35233.00000000;68.05999756
N;NORTE;2009-02-13;12415.00000000;5213.00000000;41.99000168
SE;SUDESTE;2009-02-13;189205.00000000;134420.00000000;71.04000092
S;SUL;2009-02-13;18599.00000000;10059.00000000;54.08000183
NE;NORDESTE;2009-02-14;51766.00000000;35692.00000000;68.94999695
N;NORTE;2009-02-14;12415.00000000;5267.00000000;42.43000031
SE;SUDESTE;2009-02-14;189205.00000000;135553.00000000;71.63999939
S;SUL;2009-02-14;18599.00000000;10034.00000000;53.95000076
NE;NORDESTE;2009-02-15;51766.00000000;36078.00000000;69.69000244
N;NORTE;2009-02-15;12415.00000000;5375.00000000;43.29999924
SE;SUDESTE;2009-02-15;189205.00000000;136932.00000000;72.37000275
S;SUL;2009-02-15;18599.00000000;10051.00000000;54.04000092
NE;NORDESTE;2009-02-16;51766.00000000;36384.00000000;70.29000092
N;NORTE;2009-02-16;12415.00000000;5448.00000000;43.88000107
SE;SUDESTE;2009-02-16;189205.00000000;137996.00000000;72.93000031
S;SUL;2009-02-16;18599.00000000;9953.00000000;53.50999832
NE;NORDESTE;2009-02-17;51766.00000000;36756.00000000;71.00000000
N;NORTE;2009-02-17;12415.00000000;5527.00000000;44.52000046
SE;SUDESTE;2009-02-17;189205.00000000;139080.00000000;73.51000214
S;SUL;2009-02-17;18599.00000000;9866.00000000;53.04999924
NE;NORDESTE;2009-02-18;51766.00000000;36942.00000000;71.36000061
N;NORTE;2009-02-18;12415.00000000;5606.00000000;45.15999985
SE;SUDESTE;2009-02-18;189205.00000000;139994.00000000;73.98999786
S;SUL;2009-02-18;18599.00000000;9750.00000000;52.41999817
NE;NORDESTE;2009-02-19;51766.00000000;37300.00000000;72.05999756
N;NORTE;2009-02-19;12415.00000000;5682.00000000;45.77000046
SE;SUDESTE;2009-02-19;189205.00000000;140678.00000000;74.34999847
S;SUL;2009-02-19;18599.00000000;9670.00000000;51.99000168
NE;NORDESTE;2009-02-20;51766.00000000;37536.00000000;72.51000214
N;NORTE;2009-02-20;12415.00000000;5785.00000000;46.59999847
SE;SUDESTE;2009-02-20;189205.00000000;141074.00000000;74.55999756
S;SUL;2009-02-20;18599.00000000;9596.00000000;51.59000015
NE;NORDESTE;2009-02-21;51766.00000000;37787.00000000;73.00000000
N;NORTE;2009-02-21;12415.00000000;5923.00000000;47.70999908
SE;SUDESTE;2009-02-21;189205.00000000;141450.00000000;74.76000214
S;SUL;2009-02-21;18599.00000000;9647.00000000;51.86999893
NE;NORDESTE;2009-02-22;51766.00000000;38017.00000000;73.44000244
N;NORTE;2009-02-22;12415.00000000;6074.00000000;48.93000031
SE;SUDESTE;2009-02-22;189205.00000000;142009.00000000;75.05999756
S;SUL;2009-02-22;18599.00000000;9737.00000000;52.34999847
NE;NORDESTE;2009-02-23;51766.00000000;38274.00000000;73.94000244
N;NORTE;2009-02-23;12415.00000000;6260.00000000;50.41999817
SE;SUDESTE;2009-02-23;189205.00000000;142300.00000000;75.20999908
S;SUL;2009-02-23;18599.00000000;9793.00000000;52.65000153
NE;NORDESTE;2009-02-24;51766.00000000;38793.00000000;74.94000244
N;NORTE;2009-02-24;12415.00000000;6480.00000000;52.20000076
SE;SUDESTE;2009-02-24;189205.00000000;142572.00000000;75.34999847
S;SUL;2009-02-24;18599.00000000;9890.00000000;53.18000031
NE;NORDESTE;2009-02-25;51766.00000000;39137.00000000;75.59999847
N;NORTE;2009-02-25;12415.00000000;6643.00000000;53.50999832
SE;SUDESTE;2009-02-25;189205.00000000;143018.00000000;75.58999634
S;SUL;2009-02-25;18599.00000000;9934.00000000;53.40999985
NE;NORDESTE;2009-02-26;51766.00000000;39383.00000000;76.08000183
N;NORTE;2009-02-26;12415.00000000;6833.00000000;55.04000092
SE;SUDESTE;2009-02-26;189205.00000000;143360.00000000;75.76999664
S;SUL;2009-02-26;18599.00000000;9947.00000000;53.47999954
NE;NORDESTE;2009-02-27;51766.00000000;39638.00000000;76.56999969
N;NORTE;2009-02-27;12415.00000000;7035.00000000;56.66999817
SE;SUDESTE;2009-02-27;189205.00000000;143660.00000000;75.93000031
S;SUL;2009-02-27;18599.00000000;9955.00000000;53.52999878
NE;NORDESTE;2009-02-28;51766.00000000;39980.00000000;77.23000336
N;NORTE;2009-02-28;12415.00000000;7230.00000000;58.24000168
SE;SUDESTE;2009-02-28;189205.00000000;143922.00000000;76.06999969
S;SUL;2009-02-28;18599.00000000;10041.00000000;53.99000168
NE;NORDESTE;2009-03-01;51766.00000000;40324.00000000;77.90000153
N;NORTE;2009-03-01;12415.00000000;7405.00000000;59.65000153
SE;SUDESTE;2009-03-01;189205.00000000;144209.00000000;76.22000122
S;SUL;2009-03-01;18599.00000000;10161.00000000;54.63000107
NE;NORDESTE;2009-03-02;51766.00000000;40598.00000000;78.43000031
N;NORTE;2009-03-02;12415.00000000;7618.00000000;61.36000061
SE;SUDESTE;2009-03-02;189205.00000000;144170.00000000;76.19999695
S;SUL;2009-03-02;18599.00000000;10138.00000000;54.50999832
NE;NORDESTE;2009-03-03;51766.00000000;40704.00000000;78.62999725
N;NORTE;2009-03-03;12415.00000000;7779.00000000;62.65999985
SE;SUDESTE;2009-03-03;189205.00000000;144194.00000000;76.20999908
S;SUL;2009-03-03;18599.00000000;10127.00000000;54.45000076
NE;NORDESTE;2009-03-04;51766.00000000;41112.00000000;79.41999817
N;NORTE;2009-03-04;12415.00000000;7934.00000000;63.90999985
SE;SUDESTE;2009-03-04;189205.00000000;144153.00000000;76.19000244
S;SUL;2009-03-04;18599.00000000;10076.00000000;54.18000031
NE;NORDESTE;2009-03-05;51766.00000000;41257.00000000;79.69999695
N;NORTE;2009-03-05;12415.00000000;8101.00000000;65.25000000
SE;SUDESTE;2009-03-05;189205.00000000;144063.00000000;76.13999939
S;SUL;2009-03-05;18599.00000000;9996.00000000;53.75000000
NE;NORDESTE;2009-03-06;51766.00000000;41581.00000000;80.33000183
N;NORTE;2009-03-06;12415.00000000;8252.00000000;66.47000122
SE;SUDESTE;2009-03-06;189205.00000000;144053.00000000;76.13999939
S;SUL;2009-03-06;18599.00000000;9915.00000000;53.31000137
NE;NORDESTE;2009-03-07;51766.00000000;41637.00000000;80.43000031
N;NORTE;2009-03-07;12415.00000000;8395.00000000;67.62000275
SE;SUDESTE;2009-03-07;189205.00000000;144214.00000000;76.22000122
S;SUL;2009-03-07;18599.00000000;9914.00000000;53.29999924
NE;NORDESTE;2009-03-08;51766.00000000;41987.00000000;81.11000061
N;NORTE;2009-03-08;12415.00000000;8490.00000000;68.38999939
SE;SUDESTE;2009-03-08;189205.00000000;144596.00000000;76.41999817
S;SUL;2009-03-08;18599.00000000;9971.00000000;53.61000061
NE;NORDESTE;2009-03-09;51766.00000000;42003.00000000;81.13999939
N;NORTE;2009-03-09;12415.00000000;8689.00000000;69.98999786
SE;SUDESTE;2009-03-09;189205.00000000;144720.00000000;76.48999786
S;SUL;2009-03-09;18599.00000000;9928.00000000;53.38000107
NE;NORDESTE;2009-03-10;51766.00000000;42072.00000000;81.26999664
N;NORTE;2009-03-10;12415.00000000;8840.00000000;71.20999908
SE;SUDESTE;2009-03-10;189205.00000000;144955.00000000;76.61000061
S;SUL;2009-03-10;18599.00000000;9882.00000000;53.13000107
NE;NORDESTE;2009-03-11;51766.00000000;42209.00000000;81.54000092
N;NORTE;2009-03-11;12415.00000000;8954.00000000;72.12000275
SE;SUDESTE;2009-03-11;189205.00000000;145399.00000000;76.84999847
S;SUL;2009-03-11;18599.00000000;9820.00000000;52.79999924
NE;NORDESTE;2009-03-12;51766.00000000;42240.00000000;81.59999847
N;NORTE;2009-03-12;12415.00000000;9071.00000000;73.06999969
SE;SUDESTE;2009-03-12;189205.00000000;145936.00000000;77.12999725
S;SUL;2009-03-12;18599.00000000;9774.00000000;52.54999924
NE;NORDESTE;2009-03-13;51766.00000000;42310.00000000;81.73000336
N;NORTE;2009-03-13;12415.00000000;9160.00000000;73.77999878
SE;SUDESTE;2009-03-13;189205.00000000;146486.00000000;77.41999817
S;SUL;2009-03-13;18599.00000000;9731.00000000;52.31999969
NE;NORDESTE;2009-03-14;51766.00000000;42377.00000000;81.86000061
N;NORTE;2009-03-14;12415.00000000;9238.00000000;74.41000366
SE;SUDESTE;2009-03-14;189205.00000000;146988.00000000;77.69000244
S;SUL;2009-03-14;18599.00000000;9747.00000000;52.40999985
NE;NORDESTE;2009-03-15;51766.00000000;42464.00000000;82.02999878
N;NORTE;2009-03-15;12415.00000000;9329.00000000;75.13999939
SE;SUDESTE;2009-03-15;189205.00000000;147630.00000000;78.02999878
S;SUL;2009-03-15;18599.00000000;9784.00000000;52.61000061
NE;NORDESTE;2009-03-16;51766.00000000;42634.00000000;82.36000061
N;NORTE;2009-03-16;12415.00000000;9432.00000000;75.97000122
SE;SUDESTE;2009-03-16;189205.00000000;147903.00000000;78.16999817
S;SUL;2009-03-16;18599.00000000;9726.00000000;52.29000092
NE;NORDESTE;2009-03-17;51766.00000000;42855.00000000;82.79000092
N;NORTE;2009-03-17;12415.00000000;9528.00000000;76.75000000
SE;SUDESTE;2009-03-17;189205.00000000;148257.00000000;78.36000061
S;SUL;2009-03-17;18599.00000000;9650.00000000;51.88999939
NE;NORDESTE;2009-03-18;51766.00000000;42943.00000000;82.95999908
N;NORTE;2009-03-18;12415.00000000;9667.00000000;77.87000275
SE;SUDESTE;2009-03-18;189205.00000000;148664.00000000;78.56999969
S;SUL;2009-03-18;18599.00000000;9567.00000000;51.43999863
NE;NORDESTE;2009-03-19;51766.00000000;43162.00000000;83.37999725
N;NORTE;2009-03-19;12415.00000000;9816.00000000;79.06999969
SE;SUDESTE;2009-03-19;189205.00000000;148949.00000000;78.72000122
S;SUL;2009-03-19;18599.00000000;9479.00000000;50.97000122
NE;NORDESTE;2009-03-20;51766.00000000;43216.00000000;83.48000336
N;NORTE;2009-03-20;12415.00000000;9946.00000000;80.11000061
SE;SUDESTE;2009-03-20;189205.00000000;149189.00000000;78.84999847
S;SUL;2009-03-20;18599.00000000;9402.00000000;50.54999924
NE;NORDESTE;2009-03-21;51766.00000000;43250.00000000;83.55000305
N;NORTE;2009-03-21;12415.00000000;10100.00000000;81.34999847
SE;SUDESTE;2009-03-21;189205.00000000;149551.00000000;79.04000092
S;SUL;2009-03-21;18599.00000000;9396.00000000;50.52000046
NE;NORDESTE;2009-03-22;51766.00000000;43397.00000000;83.83000183
N;NORTE;2009-03-22;12415.00000000;10307.00000000;83.01999664
SE;SUDESTE;2009-03-22;189205.00000000;149913.00000000;79.23000336
S;SUL;2009-03-22;18599.00000000;9381.00000000;50.43999863
NE;NORDESTE;2009-03-23;51766.00000000;43287.00000000;83.62000275
N;NORTE;2009-03-23;12415.00000000;10481.00000000;84.41999817
SE;SUDESTE;2009-03-23;189205.00000000;149991.00000000;79.26999664
S;SUL;2009-03-23;18599.00000000;9299.00000000;50.00000000
NE;NORDESTE;2009-03-24;51766.00000000;43625.00000000;84.26999664
N;NORTE;2009-03-24;12415.00000000;10649.00000000;85.77999878
SE;SUDESTE;2009-03-24;189205.00000000;149980.00000000;79.26999664
S;SUL;2009-03-24;18599.00000000;9208.00000000;49.50999832
NE;NORDESTE;2009-03-25;51766.00000000;43700.00000000;84.41999817
N;NORTE;2009-03-25;12415.00000000;10793.00000000;86.94000244
SE;SUDESTE;2009-03-25;189205.00000000;150111.00000000;79.33999634
S;SUL;2009-03-25;18599.00000000;9127.00000000;49.06999969
NE;NORDESTE;2009-03-26;51766.00000000;43704.00000000;84.43000031
N;NORTE;2009-03-26;12415.00000000;10935.00000000;88.08000183
SE;SUDESTE;2009-03-26;189205.00000000;150435.00000000;79.51000214
S;SUL;2009-03-26;18599.00000000;9053.00000000;48.68000031
NE;NORDESTE;2009-03-27;51766.00000000;43802.00000000;84.62000275
N;NORTE;2009-03-27;12415.00000000;11044.00000000;88.95999908
SE;SUDESTE;2009-03-27;189205.00000000;150735.00000000;79.66999817
S;SUL;2009-03-27;18599.00000000;8979.00000000;48.27999878
NE;NORDESTE;2009-03-28;51766.00000000;43873.00000000;84.75000000
N;NORTE;2009-03-28;12415.00000000;11162.00000000;89.91000366
SE;SUDESTE;2009-03-28;189205.00000000;151092.00000000;79.86000061
S;SUL;2009-03-28;18599.00000000;8946.00000000;48.09999847
NE;NORDESTE;2009-03-29;51766.00000000;43925.00000000;84.84999847
N;NORTE;2009-03-29;12415.00000000;11323.00000000;91.20999908
SE;SUDESTE;2009-03-29;189205.00000000;151694.00000000;80.16999817
S;SUL;2009-03-29;18599.00000000;8949.00000000;48.11999893
NE;NORDESTE;2009-03-30;51766.00000000;43906.00000000;84.81999969
N;NORTE;2009-03-30;12415.00000000;11381.00000000;91.66999817
SE;SUDESTE;2009-03-30;189205.00000000;152085.00000000;80.37999725
S;SUL;2009-03-30;18599.00000000;8870.00000000;47.68999863
NE;NORDESTE;2009-03-31;51766.00000000;44231.00000000;85.44000244
N;NORTE;2009-03-31;12415.00000000;11476.00000000;92.44000244
SE;SUDESTE;2009-03-31;189205.00000000;152470.00000000;80.58000183
S;SUL;2009-03-31;18599.00000000;8780.00000000;47.20999908
NE;NORDESTE;2009-04-01;51766.00000000;44195.00000000;85.37999725
N;NORTE;2009-04-01;12415.00000000;11527.00000000;92.84999847
SE;SUDESTE;2009-04-01;189205.00000000;152915.00000000;80.81999969
S;SUL;2009-04-01;18599.00000000;8698.00000000;46.77000046
NE;NORDESTE;2009-04-02;51766.00000000;44121.00000000;85.23000336
N;NORTE;2009-04-02;12415.00000000;11523.00000000;92.81999969
SE;SUDESTE;2009-04-02;189205.00000000;153228.00000000;80.98999786
S;SUL;2009-04-02;18599.00000000;8626.00000000;46.38000107
NE;NORDESTE;2009-04-03;51766.00000000;44424.00000000;85.81999969
N;NORTE;2009-04-03;12415.00000000;11548.00000000;93.01999664
SE;SUDESTE;2009-04-03;189205.00000000;153532.00000000;81.15000153
S;SUL;2009-04-03;18599.00000000;8540.00000000;45.91999817
NE;NORDESTE;2009-04-04;51766.00000000;44546.00000000;86.05000305
N;NORTE;2009-04-04;12415.00000000;11604.00000000;93.47000122
SE;SUDESTE;2009-04-04;189205.00000000;153889.00000000;81.33000183
S;SUL;2009-04-04;18599.00000000;8493.00000000;45.65999985
NE;NORDESTE;2009-04-05;51766.00000000;44861.00000000;86.66000366
N;NORTE;2009-04-05;12415.00000000;11666.00000000;93.97000122
SE;SUDESTE;2009-04-05;189205.00000000;154131.00000000;81.45999908
S;SUL;2009-04-05;18599.00000000;8475.00000000;45.56999969
NE;NORDESTE;2009-04-06;51766.00000000;45075.00000000;87.08000183
N;NORTE;2009-04-06;12415.00000000;11721.00000000;94.41000366
SE;SUDESTE;2009-04-06;189205.00000000;154501.00000000;81.66000366
S;SUL;2009-04-06;18599.00000000;8394.00000000;45.13000107
NE;NORDESTE;2009-04-07;51766.00000000;45273.00000000;87.45999908
N;NORTE;2009-04-07;12415.00000000;11745.00000000;94.61000061
SE;SUDESTE;2009-04-07;189205.00000000;155058.00000000;81.94999695
S;SUL;2009-04-07;18599.00000000;8276.00000000;44.50000000
NE;NORDESTE;2009-04-08;51766.00000000;45334.00000000;87.58000183
N;NORTE;2009-04-08;12415.00000000;11747.00000000;94.62000275
SE;SUDESTE;2009-04-08;189205.00000000;155324.00000000;82.08999634
S;SUL;2009-04-08;18599.00000000;8169.00000000;43.91999817
NE;NORDESTE;2009-04-09;51766.00000000;45347.00000000;87.59999847
