id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
SE;SUDESTE;2022-01-27;204560.84375000;82373.82031250;40.26860046
S;SUL;2022-01-27;19657.33007813;6779.80908203;34.49000168
NE;NORDESTE;2022-01-28;51691.22656250;38104.67968750;73.71600342
N;NORTE;2022-01-28;15302.39648438;13346.75195313;87.22000122
SE;SUDESTE;2022-01-28;204560.84375000;82850.73437500;40.50180054
S;SUL;2022-01-28;19657.33007813;6738.25000000;34.27859879
NE;NORDESTE;2022-01-29;51691.22656250;38178.39062500;73.85849762
N;NORTE;2022-01-29;15302.39648438;13464.99218750;87.99269867
SE;SUDESTE;2022-01-29;204560.84375000;83513.42968750;40.82569885
S;SUL;2022-01-29;19657.33007813;6831.45312500;34.75270081
NE;NORDESTE;2022-01-30;51691.22656250;38325.51562500;74.14320374
N;NORTE;2022-01-30;15302.39648438;13584.50585938;88.77369690
SE;SUDESTE;2022-01-30;204560.84375000;84581.25781250;41.34769821
S;SUL;2022-01-30;19657.33007813;6930.11083984;35.25460052
NE;NORDESTE;2022-01-31;51691.22656250;38303.36718750;74.10030365
N;NORTE;2022-01-31;15302.39648438;13647.45507813;89.18509674
SE;SUDESTE;2022-01-31;204560.84375000;85615.28125000;41.85319901
S;SUL;2022-01-31;19657.33007813;6954.67382813;35.37950134
NE;NORDESTE;2022-02-01;51691.22656250;38315.17187500;74.12319946
N;NORTE;2022-02-01;15302.39648438;13681.29492188;89.40619659
SE;SUDESTE;2022-02-01;204560.84375000;86674.79687500;42.37120056
S;SUL;2022-02-01;19657.33007813;6930.55078125;35.25680161
NE;NORDESTE;2022-02-02;51691.22656250;38329.85937500;74.15160370
N;NORTE;2022-02-02;15302.39648438;13704.48046875;89.55770111
SE;SUDESTE;2022-02-02;204560.84375000;87894.82031250;42.96760178
S;SUL;2022-02-02;19657.33007813;6890.62597656;35.05369949
NE;NORDESTE;2022-02-03;51691.22656250;38357.65625000;74.20529938
N;NORTE;2022-02-03;15302.39648438;13719.22460938;89.65409851
SE;SUDESTE;2022-02-03;204560.84375000;89216.78906250;43.61380005
S;SUL;2022-02-03;19657.33007813;6817.49316406;34.68170166
NE;NORDESTE;2022-02-04;51691.22656250;38390.74609375;74.26940155
N;NORTE;2022-02-04;15302.39648438;13758.76660156;89.91249847
SE;SUDESTE;2022-02-04;204560.84375000;90513.77343750;44.24789810
S;SUL;2022-02-04;19657.33007813;6772.11621094;34.45080185
NE;NORDESTE;2022-02-05;51691.22656250;38420.41406250;74.32679749
N;NORTE;2022-02-05;15302.39648438;13820.76953125;90.31770325
SE;SUDESTE;2022-02-05;204560.84375000;91950.38281250;44.95009995
S;SUL;2022-02-05;19657.33007813;6818.53515625;34.68700027
NE;NORDESTE;2022-02-06;51691.22656250;38528.73828125;74.53630066
N;NORTE;2022-02-06;15302.39648438;13865.88281250;90.61250305
SE;SUDESTE;2022-02-06;204560.84375000;93389.49218750;45.65359879
S;SUL;2022-02-06;19657.33007813;6885.99609375;35.03020096
NE;NORDESTE;2022-02-07;51691.22656250;38629.87109375;74.73200226
N;NORTE;2022-02-07;15302.39648438;13888.11523438;90.75779724
SE;SUDESTE;2022-02-07;204560.84375000;94769.87500000;46.32849884
S;SUL;2022-02-07;19657.33007813;6873.60791016;34.96709824
NE;NORDESTE;2022-02-08;51691.22656250;38752.73437500;74.96970367
N;NORTE;2022-02-08;15302.39648438;13912.10253906;90.91449738
SE;SUDESTE;2022-02-08;204560.84375000;96347.48437500;47.09970093
S;SUL;2022-02-08;19657.33007813;6852.97998047;34.86220169
NE;NORDESTE;2022-02-09;51691.22656250;38815.44140625;75.09100342
N;NORTE;2022-02-09;15302.39648438;13958.28125000;91.21630096
SE;SUDESTE;2022-02-09;204560.84375000;97969.09375000;47.89239883
S;SUL;2022-02-09;19657.33007813;6822.54199219;34.70740128
NE;NORDESTE;2022-02-10;51691.22656250;39051.71484375;75.54810333
N;NORTE;2022-02-10;15302.39648438;14011.65332031;91.56510162
SE;SUDESTE;2022-02-10;204560.84375000;99549.76562500;48.66510010
S;SUL;2022-02-10;19657.33007813;6781.04101563;34.49620056
NE;NORDESTE;2022-02-11;51691.22656250;39285.69140625;76.00070190
N;NORTE;2022-02-11;15302.39648438;14073.67578125;91.97039795
SE;SUDESTE;2022-02-11;204560.84375000;100973.41406250;49.36109924
S;SUL;2022-02-11;19657.33007813;6724.82714844;34.21030045
NE;NORDESTE;2022-02-12;51691.22656250;39558.99218750;76.52940369
N;NORTE;2022-02-12;15302.39648438;14122.94824219;92.29239655
SE;SUDESTE;2022-02-12;204560.84375000;102427.51562500;50.07189941
S;SUL;2022-02-12;19657.33007813;6682.38720703;33.99440002
NE;NORDESTE;2022-02-13;51691.22656250;39866.53906250;77.12439728
N;NORTE;2022-02-13;15302.39648438;14245.74511719;93.09490204
SE;SUDESTE;2022-02-13;204560.84375000;103967.25000000;50.82460022
S;SUL;2022-02-13;19657.33007813;6664.21777344;33.90190125
NE;NORDESTE;2022-02-14;51691.22656250;40151.86328125;77.67639923
N;NORTE;2022-02-14;15302.39648438;14343.95898438;93.73670197
SE;SUDESTE;2022-02-14;204560.84375000;105175.90625000;51.41550064
S;SUL;2022-02-14;19657.33007813;6554.59521484;33.34429932
NE;NORDESTE;2022-02-15;51691.22656250;40371.32812500;78.10089874
N;NORTE;2022-02-15;15302.39648438;14429.24414063;94.29399872
SE;SUDESTE;2022-02-15;204560.84375000;106528.34375000;52.07659912
S;SUL;2022-02-15;19657.33007813;6427.86083984;32.69960022
NE;NORDESTE;2022-02-16;51691.22656250;40499.65234375;78.34919739
N;NORTE;2022-02-16;15302.39648438;14468.25878906;94.54900360
SE;SUDESTE;2022-02-16;204560.84375000;107498.84375000;52.55099869
S;SUL;2022-02-16;19657.33007813;6312.19384766;32.11109924
NE;NORDESTE;2022-02-17;51691.22656250;40637.44921875;78.61579895
N;NORTE;2022-02-17;15302.39648438;14468.47753906;94.55039978
SE;SUDESTE;2022-02-17;204560.84375000;108459.07812500;53.02040100
S;SUL;2022-02-17;19657.33007813;6219.89208984;31.64159966
NE;NORDESTE;2022-02-18;51691.22656250;40779.99218750;78.89150238
N;NORTE;2022-02-18;15302.39648438;14506.50390625;94.79889679
SE;SUDESTE;2022-02-18;204560.84375000;109702.20312500;53.62820053
S;SUL;2022-02-18;19657.33007813;6156.72021484;31.32019997
NE;NORDESTE;2022-02-19;51691.22656250;41006.03515625;79.32879639
N;NORTE;2022-02-19;15302.39648438;14607.01367188;95.45570374
SE;SUDESTE;2022-02-19;204560.84375000;111024.49218750;54.27460098
S;SUL;2022-02-19;19657.33007813;6143.92285156;31.25510025
NE;NORDESTE;2022-02-20;51691.22656250;41213.21875000;79.72959900
N;NORTE;2022-02-20;15302.39648438;14714.83886719;96.16040039
SE;SUDESTE;2022-02-20;204560.84375000;112285.57031250;54.89099884
S;SUL;2022-02-20;19657.33007813;6115.04980469;31.10820007
NE;NORDESTE;2022-02-21;51691.22656250;41459.71093750;80.20649719
N;NORTE;2022-02-21;15302.39648438;14789.06054688;96.64540100
SE;SUDESTE;2022-02-21;204560.84375000;113145.69531250;55.31150055
S;SUL;2022-02-21;19657.33007813;6000.87304688;30.52739906
NE;NORDESTE;2022-02-22;51691.22656250;41586.81250000;80.45240021
N;NORTE;2022-02-22;15302.39648438;14833.05566406;96.93289948
SE;SUDESTE;2022-02-22;204560.84375000;114100.14062500;55.77809906
S;SUL;2022-02-22;19657.33007813;5891.44824219;29.97069931
NE;NORDESTE;2022-02-23;51691.22656250;41723.24609375;80.71630096
N;NORTE;2022-02-23;15302.39648438;14864.73144531;97.13990021
SE;SUDESTE;2022-02-23;204560.84375000;114828.51562500;56.13420105
S;SUL;2022-02-23;19657.33007813;5778.35205078;29.39539909
NE;NORDESTE;2022-02-24;51691.22656250;41818.86718750;80.90129852
N;NORTE;2022-02-24;15302.39648438;14907.67968750;97.42060089
SE;SUDESTE;2022-02-24;204560.84375000;115645.52343750;56.53359985
S;SUL;2022-02-24;19657.33007813;5696.45410156;28.97879982
NE;NORDESTE;2022-02-25;51691.22656250;41907.90234375;81.07350159
N;NORTE;2022-02-25;15302.39648438;14944.67480469;97.66230011
SE;SUDESTE;2022-02-25;204560.84375000;116445.75000000;56.92480087
S;SUL;2022-02-25;19657.33007813;5590.77294922;28.44120026
NE;NORDESTE;2022-02-26;51691.22656250;42018.55468750;81.28759766
N;NORTE;2022-02-26;15302.39648438;14978.49804688;97.88339996
SE;SUDESTE;2022-02-26;204560.84375000;117176.83593750;57.28210068
S;SUL;2022-02-26;19657.33007813;5603.93701172;28.50810051
NE;NORDESTE;2022-02-27;51691.22656250;42141.47265625;81.52539825
N;NORTE;2022-02-27;15302.39648438;14992.63476563;97.97570038
SE;SUDESTE;2022-02-27;204560.84375000;118036.38281250;57.70230103
S;SUL;2022-02-27;19657.33007813;5614.59277344;28.56229973
NE;NORDESTE;2022-02-28;51691.22656250;42263.80078125;81.76200104
N;NORTE;2022-02-28;15302.39648438;14973.38476563;97.84989929
SE;SUDESTE;2022-02-28;204560.84375000;118493.46093750;57.92580032
S;SUL;2022-02-28;19657.33007813;5570.02783203;28.33559990
NE;NORDESTE;2022-03-01;51691.22656250;42345.44531250;81.91999817
N;NORTE;2022-03-01;15302.39648438;14934.15429688;97.59359741
SE;SUDESTE;2022-03-01;204560.84375000;118970.22656250;58.15879822
S;SUL;2022-03-01;19657.33007813;5553.00683594;28.24900055
NE;NORDESTE;2022-03-02;51691.22656250;42514.12109375;82.24629974
N;NORTE;2022-03-02;15302.39648438;14911.73046875;97.44699860
SE;SUDESTE;2022-03-02;204560.84375000;119259.12500000;58.30009842
S;SUL;2022-03-02;19657.33007813;5490.84619141;27.93280029
NE;NORDESTE;2022-03-03;51691.22656250;42633.96093750;82.47810364
N;NORTE;2022-03-03;15302.39648438;14871.23242188;97.18240356
SE;SUDESTE;2022-03-03;204560.84375000;119628.87500000;58.48080063
S;SUL;2022-03-03;19657.33007813;5445.29589844;27.70109940
NE;NORDESTE;2022-03-04;51691.22656250;42777.32812500;82.75550079
N;NORTE;2022-03-04;15302.39648438;14866.95117188;97.15440369
SE;SUDESTE;2022-03-04;204560.84375000;120080.39062500;58.70159912
S;SUL;2022-03-04;19657.33007813;5403.30810547;27.48749924
NE;NORDESTE;2022-03-05;51691.22656250;42948.50000000;83.08660126
N;NORTE;2022-03-05;15302.39648438;14891.40917969;97.31420135
SE;SUDESTE;2022-03-05;204560.84375000;120540.73437500;58.92660141
S;SUL;2022-03-05;19657.33007813;5429.09082031;27.61870003
NE;NORDESTE;2022-03-06;51691.22656250;43114.57031250;83.40789795
N;NORTE;2022-03-06;15302.39648438;14948.68847656;97.68849945
SE;SUDESTE;2022-03-06;204560.84375000;121182.85156250;59.24050140
S;SUL;2022-03-06;19657.33007813;5451.41308594;27.73220062
NE;NORDESTE;2022-03-07;51691.22656250;43287.66406250;83.74279785
N;NORTE;2022-03-07;15302.39648438;14977.99316406;97.88009644
SE;SUDESTE;2022-03-07;204560.84375000;121287.01562500;59.29140091
S;SUL;2022-03-07;19657.33007813;5404.68896484;27.49449921
NE;NORDESTE;2022-03-08;51691.22656250;43472.49218750;84.10030365
N;NORTE;2022-03-08;15302.39648438;15003.22167969;98.04489899
SE;SUDESTE;2022-03-08;204560.84375000;121501.11718750;59.39609909
S;SUL;2022-03-08;19657.33007813;5364.38281250;27.28949928
NE;NORDESTE;2022-03-09;51691.22656250;43645.69531250;84.43540192
N;NORTE;2022-03-09;15302.39648438;15051.91699219;98.36309814
SE;SUDESTE;2022-03-09;204560.84375000;121637.17187500;59.46260071
S;SUL;2022-03-09;19657.33007813;5352.48388672;27.22890091
NE;NORDESTE;2022-03-10;51691.22656250;43865.90625000;84.86139679
N;NORTE;2022-03-10;15302.39648438;15075.34277344;98.51619720
SE;SUDESTE;2022-03-10;204560.84375000;121812.50781250;59.54830170
S;SUL;2022-03-10;19657.33007813;5340.70996094;27.16909981
NE;NORDESTE;2022-03-11;51691.22656250;44099.37890625;85.31310272
N;NORTE;2022-03-11;15302.39648438;15074.41992188;98.51020050
SE;SUDESTE;2022-03-11;204560.84375000;121942.60937500;59.61190033
S;SUL;2022-03-11;19657.33007813;5401.43505859;27.47800064
NE;NORDESTE;2022-03-12;51691.22656250;44351.98046875;85.80180359
N;NORTE;2022-03-12;15302.39648438;15008.94335938;98.08229828
SE;SUDESTE;2022-03-12;204560.84375000;122439.30468750;59.85469818
S;SUL;2022-03-12;19657.33007813;5500.29394531;27.98089981
NE;NORDESTE;2022-03-13;51691.22656250;44623.51171875;86.32710266
N;NORTE;2022-03-13;15302.39648438;15003.18359375;98.04470062
SE;SUDESTE;2022-03-13;204560.84375000;122967.13281250;60.11270142
S;SUL;2022-03-13;19657.33007813;5606.25000000;28.51989937
NE;NORDESTE;2022-03-14;51691.22656250;44938.98437500;86.93740082
N;NORTE;2022-03-14;15302.39648438;15002.69140625;98.04149628
SE;SUDESTE;2022-03-14;204560.84375000;123260.82812500;60.25630188
S;SUL;2022-03-14;19657.33007813;5691.79589844;28.95509911
NE;NORDESTE;2022-03-15;51691.22656250;45209.30078125;87.46029663
N;NORTE;2022-03-15;15302.39648438;15041.17089844;98.29290009
SE;SUDESTE;2022-03-15;204560.84375000;123786.51562500;60.51330185
S;SUL;2022-03-15;19657.33007813;5785.25195313;29.43050003
NE;NORDESTE;2022-03-16;51691.22656250;45405.95703125;87.84069824
N;NORTE;2022-03-16;15302.39648438;15029.13085938;98.21420288
SE;SUDESTE;2022-03-16;204560.84375000;124392.51562500;60.80950165
S;SUL;2022-03-16;19657.33007813;5923.48388672;30.13369942
NE;NORDESTE;2022-03-17;51691.22656250;45675.16406250;88.36150360
N;NORTE;2022-03-17;15302.39648438;15055.46777344;98.38629913
SE;SUDESTE;2022-03-17;204560.84375000;124915.42968750;61.06520081
S;SUL;2022-03-17;19657.33007813;6082.50390625;30.94269943
NE;NORDESTE;2022-03-18;51691.22656250;45914.46875000;88.82450104
N;NORTE;2022-03-18;15302.39648438;15058.26562500;98.40460205
SE;SUDESTE;2022-03-18;204560.84375000;125318.71875000;61.26229858
S;SUL;2022-03-18;19657.33007813;6230.99609375;31.69809914
NE;NORDESTE;2022-03-19;51691.22656250;46146.78906250;89.27390289
N;NORTE;2022-03-19;15302.39648438;15051.85351563;98.36270142
SE;SUDESTE;2022-03-19;204560.84375000;125936.42968750;61.56430054
S;SUL;2022-03-19;19657.33007813;6451.67480469;32.82070160
NE;NORDESTE;2022-03-20;51691.22656250;46341.75781250;89.65110016
N;NORTE;2022-03-20;15302.39648438;15028.37207031;98.20929718
SE;SUDESTE;2022-03-20;204560.84375000;126704.17968750;61.93960190
S;SUL;2022-03-20;19657.33007813;6718.10986328;34.17610168
NE;NORDESTE;2022-03-21;51691.22656250;46592.89843750;90.13700104
N;NORTE;2022-03-21;15302.39648438;15022.15527344;98.16860199
SE;SUDESTE;2022-03-21;204560.84375000;127062.09375000;62.11460114
S;SUL;2022-03-21;19657.33007813;6927.68115234;35.24219894
NE;NORDESTE;2022-03-22;51691.22656250;46842.78906250;90.62039948
N;NORTE;2022-03-22;15302.39648438;15031.88281250;98.23220062
SE;SUDESTE;2022-03-22;204560.84375000;127432.96093750;62.29589844
S;SUL;2022-03-22;19657.33007813;7082.96679688;36.03219986
NE;NORDESTE;2022-03-23;51691.22656250;47149.65625000;91.21399689
N;NORTE;2022-03-23;15302.39648438;15020.46289063;98.15760040
SE;SUDESTE;2022-03-23;204560.84375000;127677.42187500;62.41540146
S;SUL;2022-03-23;19657.33007813;7228.45703125;36.77230072
NE;NORDESTE;2022-03-24;51691.22656250;47402.71875000;91.70359802
N;NORTE;2022-03-24;15302.39648438;14995.41992188;97.99389648
SE;SUDESTE;2022-03-24;204560.84375000;127838.63281250;62.49420166
S;SUL;2022-03-24;19657.33007813;7519.05322266;38.25059891
NE;NORDESTE;2022-03-25;51691.22656250;47742.31640625;92.36060333
N;NORTE;2022-03-25;15302.39648438;14992.33007813;97.97370148
SE;SUDESTE;2022-03-25;204560.84375000;128061.27343750;62.60300064
S;SUL;2022-03-25;19657.33007813;7893.65380859;40.15629959
NE;NORDESTE;2022-03-26;51691.22656250;48071.59375000;92.99759674
N;NORTE;2022-03-26;15302.39648438;14984.40820313;97.92199707
SE;SUDESTE;2022-03-26;204560.84375000;128442.12500000;62.78919983
S;SUL;2022-03-26;19657.33007813;8268.31640625;42.06230164
NE;NORDESTE;2022-03-27;51691.22656250;48450.29687500;93.73020172
N;NORTE;2022-03-27;15302.39648438;15003.37597656;98.04589844
SE;SUDESTE;2022-03-27;204560.84375000;128900.75781250;63.01340103
S;SUL;2022-03-27;19657.33007813;8554.34863281;43.51729965
NE;NORDESTE;2022-03-28;51691.22656250;48799.81250000;94.40640259
N;NORTE;2022-03-28;15302.39648438;15014.96093750;98.12159729
SE;SUDESTE;2022-03-28;204560.84375000;129166.38281250;63.14329910
S;SUL;2022-03-28;19657.33007813;8702.78710938;44.27249908
NE;NORDESTE;2022-03-29;51691.22656250;49055.11718750;94.90029907
N;NORTE;2022-03-29;15302.39648438;15078.70996094;98.53820038
SE;SUDESTE;2022-03-29;204560.84375000;129457.27343750;63.28549957
S;SUL;2022-03-29;19657.33007813;8806.75488281;44.80139923
NE;NORDESTE;2022-03-30;51691.22656250;49293.30078125;95.36109924
N;NORTE;2022-03-30;15302.39648438;15096.97265625;98.65760040
SE;SUDESTE;2022-03-30;204560.84375000;129811.55468750;63.45869827
S;SUL;2022-03-30;19657.33007813;8885.58496094;45.20240021
NE;NORDESTE;2022-03-31;51691.22656250;49455.70312500;95.67520142
N;NORTE;2022-03-31;15302.39648438;15112.88671875;98.76159668
SE;SUDESTE;2022-03-31;204560.84375000;130151.92968750;63.62500000
S;SUL;2022-03-31;19657.33007813;8949.03906250;45.52519989
NE;NORDESTE;2022-04-01;51691.22656250;49514.30468750;95.78859711
N;NORTE;2022-04-01;15302.39648438;15110.09960938;98.74340057
SE;SUDESTE;2022-04-01;204560.84375000;130447.09375000;63.76929855
S;SUL;2022-04-01;19657.33007813;8988.83691406;45.72769928
NE;NORDESTE;2022-04-02;51691.22656250;49661.87890625;96.07409668
N;NORTE;2022-04-02;15302.39648438;15120.37207031;98.81050110
SE;SUDESTE;2022-04-02;204560.84375000;130912.00781250;63.99660110
S;SUL;2022-04-02;19657.33007813;9084.92382813;46.21649933
NE;NORDESTE;2022-04-03;51691.22656250;49716.78906250;96.18029785
N;NORTE;2022-04-03;15302.39648438;15119.94628906;98.80770111
SE;SUDESTE;2022-04-03;204560.84375000;131547.65625000;64.30740356
S;SUL;2022-04-03;19657.33007813;9190.61328125;46.75410080
NE;NORDESTE;2022-04-04;51691.22656250;49854.25390625;96.44629669
N;NORTE;2022-04-04;15302.39648438;15089.14648438;98.60639954
SE;SUDESTE;2022-04-04;204560.84375000;131805.35937500;64.43329620
S;SUL;2022-04-04;19657.33007813;9279.95507813;47.20859909
NE;NORDESTE;2022-04-05;51691.22656250;49973.21875000;96.67639923
N;NORTE;2022-04-05;15302.39648438;15085.87011719;98.58499908
SE;SUDESTE;2022-04-05;204560.84375000;132097.75000000;64.57630157
S;SUL;2022-04-05;19657.33007813;9407.75488281;47.85879898
NE;NORDESTE;2022-04-06;51691.22656250;50072.49609375;96.86849976
N;NORTE;2022-04-06;15302.39648438;15038.32519531;98.27429962
SE;SUDESTE;2022-04-06;204560.84375000;132365.96875000;64.70739746
S;SUL;2022-04-06;19657.33007813;9517.46582031;48.41690063
NE;NORDESTE;2022-04-07;51691.22656250;50124.82812500;96.96970367
N;NORTE;2022-04-07;15302.39648438;15034.24316406;98.24759674
SE;SUDESTE;2022-04-07;204560.84375000;132571.15625000;64.80770111
S;SUL;2022-04-07;19657.33007813;9605.76367188;48.86610031
NE;NORDESTE;2022-04-08;51691.22656250;50151.60156250;97.02149963
N;NORTE;2022-04-08;15302.39648438;15062.75488281;98.43399811
SE;SUDESTE;2022-04-08;204560.84375000;132749.93750000;64.89510345
S;SUL;2022-04-08;19657.33007813;9698.04199219;49.33549881
NE;NORDESTE;2022-04-09;51691.22656250;50183.49609375;97.08319855
