id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
SE;SUDESTE;2003-02-07;177487.00000000;111560.00000000;62.86000061
S;SUL;2003-02-07;15375.00000000;12836.00000000;83.48000336
NE;NORDESTE;2003-02-08;49967.00000000;19100.00000000;38.22999954
N;NORTE;2003-02-08;12311.00000000;6017.00000000;48.86999893
SE;SUDESTE;2003-02-08;177487.00000000;112211.00000000;63.22000122
S;SUL;2003-02-08;15375.00000000;12865.00000000;83.66999817
NE;NORDESTE;2003-02-09;49967.00000000;19430.00000000;38.88999939
N;NORTE;2003-02-09;12311.00000000;6199.00000000;50.34999847
SE;SUDESTE;2003-02-09;177487.00000000;112863.00000000;63.59000015
S;SUL;2003-02-09;15375.00000000;12930.00000000;84.09999847
NE;NORDESTE;2003-02-10;49967.00000000;19613.00000000;39.25000000
N;NORTE;2003-02-10;12311.00000000;6351.00000000;51.59000015
SE;SUDESTE;2003-02-10;177487.00000000;113229.00000000;63.79999924
S;SUL;2003-02-10;15375.00000000;12923.00000000;84.05000305
NE;NORDESTE;2003-02-11;49967.00000000;19875.00000000;39.77999878
N;NORTE;2003-02-11;12311.00000000;6486.00000000;52.68000031
SE;SUDESTE;2003-02-11;177487.00000000;113520.00000000;63.95999908
S;SUL;2003-02-11;15375.00000000;12915.00000000;84.00000000
NE;NORDESTE;2003-02-12;49967.00000000;20147.00000000;40.31999969
N;NORTE;2003-02-12;12311.00000000;6608.00000000;53.66999817
SE;SUDESTE;2003-02-12;177487.00000000;113752.00000000;64.08999634
S;SUL;2003-02-12;15375.00000000;12906.00000000;83.94000244
NE;NORDESTE;2003-02-13;49967.00000000;20149.00000000;40.31999969
N;NORTE;2003-02-13;12311.00000000;6717.00000000;54.56000137
SE;SUDESTE;2003-02-13;177487.00000000;113901.00000000;64.16999817
S;SUL;2003-02-13;15375.00000000;12886.00000000;83.80999756
NE;NORDESTE;2003-02-14;49967.00000000;20485.00000000;41.00000000
N;NORTE;2003-02-14;12311.00000000;6860.00000000;55.72000122
SE;SUDESTE;2003-02-14;177487.00000000;114210.00000000;64.34999847
S;SUL;2003-02-14;15375.00000000;12881.00000000;83.77999878
NE;NORDESTE;2003-02-15;49967.00000000;20758.00000000;41.54000092
N;NORTE;2003-02-15;12311.00000000;7005.00000000;56.90000153
SE;SUDESTE;2003-02-15;177487.00000000;114806.00000000;64.68000031
S;SUL;2003-02-15;15375.00000000;12913.00000000;83.98999786
NE;NORDESTE;2003-02-16;49967.00000000;20921.00000000;41.86999893
N;NORTE;2003-02-16;12311.00000000;7208.00000000;58.54999924
SE;SUDESTE;2003-02-16;177487.00000000;115573.00000000;65.12000275
S;SUL;2003-02-16;15375.00000000;12970.00000000;84.36000061
NE;NORDESTE;2003-02-17;49967.00000000;21115.00000000;42.25999832
N;NORTE;2003-02-17;12311.00000000;7376.00000000;59.90999985
SE;SUDESTE;2003-02-17;177487.00000000;116369.00000000;65.55999756
S;SUL;2003-02-17;15375.00000000;13021.00000000;84.69000244
NE;NORDESTE;2003-02-18;49967.00000000;21168.00000000;42.36000061
N;NORTE;2003-02-18;12311.00000000;7522.00000000;61.09999847
SE;SUDESTE;2003-02-18;177487.00000000;117120.00000000;65.98999786
S;SUL;2003-02-18;15375.00000000;13065.00000000;84.97000122
NE;NORDESTE;2003-02-19;49967.00000000;21069.00000000;42.16999817
N;NORTE;2003-02-19;12311.00000000;7686.00000000;62.43000031
SE;SUDESTE;2003-02-19;177487.00000000;117940.00000000;66.44999695
S;SUL;2003-02-19;15375.00000000;13057.00000000;84.91999817
NE;NORDESTE;2003-02-20;49967.00000000;21471.00000000;42.97000122
N;NORTE;2003-02-20;12311.00000000;7870.00000000;63.93000031
SE;SUDESTE;2003-02-20;177487.00000000;118616.00000000;66.83000183
S;SUL;2003-02-20;15375.00000000;13105.00000000;85.23000336
NE;NORDESTE;2003-02-21;49967.00000000;21590.00000000;43.20999908
N;NORTE;2003-02-21;12311.00000000;8038.00000000;65.29000092
SE;SUDESTE;2003-02-21;177487.00000000;119138.00000000;67.12999725
S;SUL;2003-02-21;15375.00000000;13246.00000000;86.15000153
NE;NORDESTE;2003-02-22;49967.00000000;21786.00000000;43.59999847
N;NORTE;2003-02-22;12311.00000000;8191.00000000;66.52999878
SE;SUDESTE;2003-02-22;177487.00000000;119694.00000000;67.44000244
S;SUL;2003-02-22;15375.00000000;13432.00000000;87.36000061
NE;NORDESTE;2003-02-23;49967.00000000;21856.00000000;43.74000168
N;NORTE;2003-02-23;12311.00000000;8350.00000000;67.81999969
SE;SUDESTE;2003-02-23;177487.00000000;120184.00000000;67.70999908
S;SUL;2003-02-23;15375.00000000;13626.00000000;88.62000275
NE;NORDESTE;2003-02-24;49967.00000000;21655.00000000;43.34000015
N;NORTE;2003-02-24;12311.00000000;8551.00000000;69.45999908
SE;SUDESTE;2003-02-24;177487.00000000;120439.00000000;67.86000061
S;SUL;2003-02-24;15375.00000000;13724.00000000;89.26000214
NE;NORDESTE;2003-02-25;49967.00000000;21917.00000000;43.86000061
N;NORTE;2003-02-25;12311.00000000;8738.00000000;70.98000336
SE;SUDESTE;2003-02-25;177487.00000000;120616.00000000;67.95999908
S;SUL;2003-02-25;15375.00000000;13763.00000000;89.51000214
NE;NORDESTE;2003-02-26;49967.00000000;22040.00000000;44.11000061
N;NORTE;2003-02-26;12311.00000000;8848.00000000;71.87000275
SE;SUDESTE;2003-02-26;177487.00000000;120694.00000000;68.00000000
S;SUL;2003-02-26;15375.00000000;13802.00000000;89.76999664
NE;NORDESTE;2003-02-27;49967.00000000;22043.00000000;44.11999893
N;NORTE;2003-02-27;12311.00000000;8975.00000000;72.90000153
SE;SUDESTE;2003-02-27;177487.00000000;120700.00000000;68.01000214
S;SUL;2003-02-27;15375.00000000;13778.00000000;89.61000061
NE;NORDESTE;2003-02-28;49967.00000000;21897.00000000;43.81999969
N;NORTE;2003-02-28;12311.00000000;9052.00000000;73.52999878
SE;SUDESTE;2003-02-28;177487.00000000;120626.00000000;67.95999908
S;SUL;2003-02-28;15375.00000000;13762.00000000;89.51000214
NE;NORDESTE;2003-03-01;49967.00000000;22173.00000000;44.38000107
N;NORTE;2003-03-01;12311.00000000;9115.00000000;74.04000092
SE;SUDESTE;2003-03-01;177487.00000000;120533.00000000;67.91000366
S;SUL;2003-03-01;15375.00000000;13817.00000000;89.87000275
NE;NORDESTE;2003-03-02;49967.00000000;22225.00000000;44.47999954
N;NORTE;2003-03-02;12311.00000000;9151.00000000;74.33000183
SE;SUDESTE;2003-03-02;177487.00000000;120658.00000000;67.98000336
S;SUL;2003-03-02;15375.00000000;13877.00000000;90.26000214
NE;NORDESTE;2003-03-03;49967.00000000;22258.00000000;44.54999924
N;NORTE;2003-03-03;12311.00000000;9172.00000000;74.50000000
SE;SUDESTE;2003-03-03;177487.00000000;120748.00000000;68.02999878
S;SUL;2003-03-03;15375.00000000;13882.00000000;90.29000092
NE;NORDESTE;2003-03-04;49967.00000000;22386.00000000;44.79999924
N;NORTE;2003-03-04;12311.00000000;9188.00000000;74.62999725
SE;SUDESTE;2003-03-04;177487.00000000;120917.00000000;68.12999725
S;SUL;2003-03-04;15375.00000000;13916.00000000;90.51000214
NE;NORDESTE;2003-03-05;49967.00000000;22353.00000000;44.74000168
N;NORTE;2003-03-05;12311.00000000;9227.00000000;74.94999695
SE;SUDESTE;2003-03-05;177487.00000000;120952.00000000;68.15000153
S;SUL;2003-03-05;15375.00000000;13909.00000000;90.45999908
NE;NORDESTE;2003-03-06;49967.00000000;22519.00000000;45.06999969
N;NORTE;2003-03-06;12311.00000000;9248.00000000;75.12000275
SE;SUDESTE;2003-03-06;177487.00000000;121053.00000000;68.19999695
S;SUL;2003-03-06;15375.00000000;13865.00000000;90.18000031
NE;NORDESTE;2003-03-07;49967.00000000;22539.00000000;45.11000061
N;NORTE;2003-03-07;12311.00000000;9265.00000000;75.26000214
SE;SUDESTE;2003-03-07;177487.00000000;121202.00000000;68.29000092
S;SUL;2003-03-07;15375.00000000;13893.00000000;90.36000061
NE;NORDESTE;2003-03-08;49967.00000000;22519.00000000;45.06999969
N;NORTE;2003-03-08;12311.00000000;9324.00000000;75.73999786
SE;SUDESTE;2003-03-08;177487.00000000;121493.00000000;68.44999695
S;SUL;2003-03-08;15375.00000000;14027.00000000;91.23000336
NE;NORDESTE;2003-03-09;49967.00000000;22513.00000000;45.06000137
N;NORTE;2003-03-09;12311.00000000;9375.00000000;76.15000153
SE;SUDESTE;2003-03-09;177487.00000000;122166.00000000;68.83000183
S;SUL;2003-03-09;15375.00000000;14202.00000000;92.37000275
NE;NORDESTE;2003-03-10;49967.00000000;22452.00000000;44.93000031
N;NORTE;2003-03-10;12311.00000000;9411.00000000;76.44000244
SE;SUDESTE;2003-03-10;177487.00000000;122900.00000000;69.23999786
S;SUL;2003-03-10;15375.00000000;14257.00000000;92.73000336
NE;NORDESTE;2003-03-11;49967.00000000;22370.00000000;44.77000046
N;NORTE;2003-03-11;12311.00000000;9437.00000000;76.65000153
SE;SUDESTE;2003-03-11;177487.00000000;123614.00000000;69.65000153
S;SUL;2003-03-11;15375.00000000;14330.00000000;93.19999695
NE;NORDESTE;2003-03-12;49967.00000000;22535.00000000;45.09999847
N;NORTE;2003-03-12;12311.00000000;9506.00000000;77.20999908
SE;SUDESTE;2003-03-12;177487.00000000;124251.00000000;70.01000214
S;SUL;2003-03-12;15375.00000000;14365.00000000;93.43000031
NE;NORDESTE;2003-03-13;49967.00000000;22501.00000000;45.02999878
N;NORTE;2003-03-13;12311.00000000;9585.00000000;77.86000061
SE;SUDESTE;2003-03-13;177487.00000000;124812.00000000;70.31999969
S;SUL;2003-03-13;15375.00000000;14408.00000000;93.70999908
NE;NORDESTE;2003-03-14;49967.00000000;22454.00000000;44.93999863
N;NORTE;2003-03-14;12311.00000000;9626.00000000;78.19000244
SE;SUDESTE;2003-03-14;177487.00000000;125180.00000000;70.52999878
S;SUL;2003-03-14;15375.00000000;14415.00000000;93.75000000
NE;NORDESTE;2003-03-15;49967.00000000;22486.00000000;45.00000000
N;NORTE;2003-03-15;12311.00000000;9719.00000000;78.94000244
SE;SUDESTE;2003-03-15;177487.00000000;125348.00000000;70.62000275
S;SUL;2003-03-15;15375.00000000;14434.00000000;93.87999725
NE;NORDESTE;2003-03-16;49967.00000000;22497.00000000;45.02000046
N;NORTE;2003-03-16;12311.00000000;9793.00000000;79.54000092
SE;SUDESTE;2003-03-16;177487.00000000;125866.00000000;70.91999817
S;SUL;2003-03-16;15375.00000000;14487.00000000;94.22000122
NE;NORDESTE;2003-03-17;49967.00000000;22551.00000000;45.13000107
N;NORTE;2003-03-17;12311.00000000;9773.00000000;79.37999725
SE;SUDESTE;2003-03-17;177487.00000000;126318.00000000;71.16999817
S;SUL;2003-03-17;15375.00000000;14461.00000000;94.05000305
NE;NORDESTE;2003-03-18;49967.00000000;22668.00000000;45.36999893
N;NORTE;2003-03-18;12311.00000000;9749.00000000;79.19000244
SE;SUDESTE;2003-03-18;177487.00000000;126747.00000000;71.41000366
S;SUL;2003-03-18;15375.00000000;14429.00000000;93.84999847
NE;NORDESTE;2003-03-19;49967.00000000;22948.00000000;45.93000031
N;NORTE;2003-03-19;12311.00000000;9751.00000000;79.19999695
SE;SUDESTE;2003-03-19;177487.00000000;127073.00000000;71.59999847
S;SUL;2003-03-19;15375.00000000;14381.00000000;93.52999878
NE;NORDESTE;2003-03-20;49967.00000000;23048.00000000;46.13000107
N;NORTE;2003-03-20;12311.00000000;9733.00000000;79.05999756
SE;SUDESTE;2003-03-20;177487.00000000;127358.00000000;71.76000214
S;SUL;2003-03-20;15375.00000000;14335.00000000;93.23000336
NE;NORDESTE;2003-03-21;49967.00000000;23210.00000000;46.45000076
N;NORTE;2003-03-21;12311.00000000;9749.00000000;79.19000244
SE;SUDESTE;2003-03-21;177487.00000000;127653.00000000;71.91999817
S;SUL;2003-03-21;15375.00000000;14307.00000000;93.05000305
NE;NORDESTE;2003-03-22;49967.00000000;23413.00000000;46.86000061
N;NORTE;2003-03-22;12311.00000000;9783.00000000;79.45999908
SE;SUDESTE;2003-03-22;177487.00000000;128124.00000000;72.19000244
S;SUL;2003-03-22;15375.00000000;14296.00000000;92.98000336
NE;NORDESTE;2003-03-23;49967.00000000;23537.00000000;47.11000061
N;NORTE;2003-03-23;12311.00000000;9829.00000000;79.83999634
SE;SUDESTE;2003-03-23;177487.00000000;128736.00000000;72.52999878
S;SUL;2003-03-23;15375.00000000;14288.00000000;92.93000031
NE;NORDESTE;2003-03-24;49967.00000000;23792.00000000;47.61999893
N;NORTE;2003-03-24;12311.00000000;9851.00000000;80.01999664
SE;SUDESTE;2003-03-24;177487.00000000;129164.00000000;72.76999664
S;SUL;2003-03-24;15375.00000000;14235.00000000;92.58000183
NE;NORDESTE;2003-03-25;49967.00000000;23885.00000000;47.79999924
N;NORTE;2003-03-25;12311.00000000;9874.00000000;80.19999695
SE;SUDESTE;2003-03-25;177487.00000000;129511.00000000;72.97000122
S;SUL;2003-03-25;15375.00000000;14152.00000000;92.04000092
NE;NORDESTE;2003-03-26;49967.00000000;23990.00000000;48.00999832
N;NORTE;2003-03-26;12311.00000000;9954.00000000;80.84999847
SE;SUDESTE;2003-03-26;177487.00000000;129999.00000000;73.23999786
S;SUL;2003-03-26;15375.00000000;14047.00000000;91.36000061
NE;NORDESTE;2003-03-27;49967.00000000;24062.00000000;48.15999985
N;NORTE;2003-03-27;12311.00000000;9931.00000000;80.66999817
SE;SUDESTE;2003-03-27;177487.00000000;130466.00000000;73.51000214
S;SUL;2003-03-27;15375.00000000;13948.00000000;90.72000122
NE;NORDESTE;2003-03-28;49967.00000000;24177.00000000;48.38999939
N;NORTE;2003-03-28;12311.00000000;9906.00000000;80.45999908
SE;SUDESTE;2003-03-28;177487.00000000;130869.00000000;73.73000336
S;SUL;2003-03-28;15375.00000000;13824.00000000;89.91000366
NE;NORDESTE;2003-03-29;49967.00000000;24371.00000000;48.77000046
N;NORTE;2003-03-29;12311.00000000;9880.00000000;80.25000000
SE;SUDESTE;2003-03-29;177487.00000000;131213.00000000;73.93000031
S;SUL;2003-03-29;15375.00000000;13742.00000000;89.37999725
NE;NORDESTE;2003-03-30;49967.00000000;24438.00000000;48.90999985
N;NORTE;2003-03-30;12311.00000000;9919.00000000;80.56999969
SE;SUDESTE;2003-03-30;177487.00000000;131748.00000000;74.23000336
S;SUL;2003-03-30;15375.00000000;13662.00000000;88.86000061
NE;NORDESTE;2003-03-31;49967.00000000;24581.00000000;49.18999863
N;NORTE;2003-03-31;12311.00000000;9938.00000000;80.72000122
SE;SUDESTE;2003-03-31;177487.00000000;132062.00000000;74.41000366
S;SUL;2003-03-31;15375.00000000;13508.00000000;87.86000061
NE;NORDESTE;2003-04-01;49967.00000000;24627.00000000;49.29000092
N;NORTE;2003-04-01;12311.00000000;10000.00000000;81.23000336
SE;SUDESTE;2003-04-01;177487.00000000;132344.00000000;74.56999969
S;SUL;2003-04-01;15375.00000000;13356.00000000;86.87000275
NE;NORDESTE;2003-04-02;49967.00000000;24672.00000000;49.38000107
N;NORTE;2003-04-02;12311.00000000;10048.00000000;81.62000275
SE;SUDESTE;2003-04-02;177487.00000000;132519.00000000;74.66000366
S;SUL;2003-04-02;15375.00000000;13214.00000000;85.94000244
NE;NORDESTE;2003-04-03;49967.00000000;24729.00000000;49.49000168
N;NORTE;2003-04-03;12311.00000000;10098.00000000;82.01999664
SE;SUDESTE;2003-04-03;177487.00000000;132596.00000000;74.70999908
S;SUL;2003-04-03;15375.00000000;13081.00000000;85.08000183
NE;NORDESTE;2003-04-04;49967.00000000;24797.00000000;49.63000107
N;NORTE;2003-04-04;12311.00000000;10142.00000000;82.37999725
SE;SUDESTE;2003-04-04;177487.00000000;132888.00000000;74.87000275
S;SUL;2003-04-04;15375.00000000;13010.00000000;84.62000275
NE;NORDESTE;2003-04-05;49967.00000000;24969.00000000;49.97000122
N;NORTE;2003-04-05;12311.00000000;10172.00000000;82.62000275
SE;SUDESTE;2003-04-05;177487.00000000;133215.00000000;75.05999756
S;SUL;2003-04-05;15375.00000000;12975.00000000;84.38999939
NE;NORDESTE;2003-04-06;49967.00000000;25148.00000000;50.33000183
N;NORTE;2003-04-06;12311.00000000;10175.00000000;82.65000153
SE;SUDESTE;2003-04-06;177487.00000000;133727.00000000;75.33999634
S;SUL;2003-04-06;15375.00000000;12948.00000000;84.20999908
NE;NORDESTE;2003-04-07;49967.00000000;25349.00000000;50.72999954
N;NORTE;2003-04-07;12311.00000000;10170.00000000;82.61000061
SE;SUDESTE;2003-04-07;177487.00000000;134140.00000000;75.58000183
S;SUL;2003-04-07;15375.00000000;12818.00000000;83.37000275
NE;NORDESTE;2003-04-08;49967.00000000;25567.00000000;51.16999817
N;NORTE;2003-04-08;12311.00000000;10162.00000000;82.54000092
SE;SUDESTE;2003-04-08;177487.00000000;134578.00000000;75.81999969
S;SUL;2003-04-08;15375.00000000;12683.00000000;82.48999786
NE;NORDESTE;2003-04-09;49967.00000000;25642.00000000;51.31999969
